scenario,strategy,replication,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,mean_tardiness,urgent_deadline_violation_rate,normal_deadline_violation_rate,urgent_on_time_rate,idle_ratio,charging_wait,low_soc_stops,detour_distance_m,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,opportunity_charging_energy,mandatory_charging_energy,pad_utilization,mean_queue,max_queue,pad_waiting_time,charging_contention_events,different_decision_rate_C4_vs_C3,deferred_charging_requests,charging_sessions,ablation_group,ablation_case,case_label
ablation_variable_eta,C4,1016,2129,2127,88.625,99.90605918271488,0.4209402115406583,3.760996289875645,0.010169763797742,8.924485125858128,0.0,91.07551487414187,0.3259047698177796,0.0,0,14850.0,28.62399999999969,4.649027777777794,29.77428286559932,24.837874113617445,4.936408751981892,83.42056205261181,22.975333425471163,24.837874113617445,0.0,41.35317064666575,2.0,4,0.0,695,52.94964028776978,311,1485,eta,variable_eta,"C4-Variable
predicted η"
ablation_variable_eta,C4,1017,2134,2131,88.79166666666667,99.85941893158387,0.3689163011786082,4.354363822503244,0.0067779865115253,6.38766519823789,0.0,93.6123348017621,0.323569711321086,0.0,0,15160.0,28.595999999999684,4.65333333333335,30.11490392440902,24.89227744052088,5.222626483888169,82.65766845214789,31.92594934621919,24.89227744052088,0.0,41.82625545056813,2.0,4,0.0,711,44.86638537271448,355,1516,eta,variable_eta,"C4-Variable
predicted η"
ablation_variable_eta,C4,1018,2228,2206,91.91666666666669,99.01256732495511,1.3205766093348754,342.6307317705672,0.7010399497941745,17.324561403508774,1.8623024830699773,82.67543859649122,0.252735474036759,114.2285103176423,0,13240.0,29.33199999999971,4.821944444444457,46.21522934676672,39.03274313553525,7.182486211231471,84.4586161039273,19.699657475187347,21.481015430232414,17.551727705302838,64.18781853717601,2.0,4,571.1425515882115,568,49.647887323943664,304,1324,eta,variable_eta,"C4-Variable
predicted η"
ablation_variable_eta,C4,1019,2165,2150,89.58333333333333,99.30715935334872,0.9635818525021016,238.6542850306362,0.2925952549937365,18.04008908685969,1.689976689976691,81.9599109131403,0.2851942044891719,44.3445807150777,0,13590.0,28.78799999999973,4.705416666666679,40.83008638389809,33.27931437198862,7.550772011909503,81.50684291746386,19.705240195446983,22.754067885662216,10.525246486326402,56.70845331096962,2.0,4,221.72290357538853,658,54.40729483282675,300,1359,eta,variable_eta,"C4-Variable
predicted η"
ablation_variable_eta,C4,1020,2168,2121,88.375,97.83210332103322,2.3204675958391263,302.69365106344753,1.6271259428190743,16.455696202531644,4.3993231810490645,83.54430379746836,0.2695034603606409,87.96822428663299,0,13670.0,28.60599999999971,4.69652777777779,46.17875427016923,39.89229182006984,6.28646245009941,86.38667813921445,19.785544728481185,22.35579275982133,17.53649906024851,64.13715870856842,2.0,4,439.841121433165,640,50.31250000000001,300,1367,eta,variable_eta,"C4-Variable
predicted η"
ablation_variable_eta,C4,1021,2077,2075,86.45833333333333,99.90370727010112,0.3523624837113242,3.927491739775481,0.012846377652533,7.263922518159804,0.0,92.7360774818402,0.3345428613685613,0.0,0,15420.0,27.9459999999997,4.536944444444462,31.86456990731793,26.38658435653029,5.477985550787677,82.80853761177056,29.877117660431686,26.38658435653029,0.0,44.25634709349716,2.0,4,0.0,749,51.4018691588785,330,1542,eta,variable_eta,"C4-Variable
predicted η"
ablation_variable_eta,C4,1022,2140,2136,89.0,99.81308411214953,0.5330634697597588,7.386009976900736,0.0287720124116477,13.064133016627078,0.3490401396160525,86.93586698337292,0.3230653224767987,0.0,0,14280.0,28.58199999999969,4.659861111111128,29.69648390835242,24.89885542207214,4.797628486280306,83.84445612791586,26.18523003776263,24.89885542207214,0.0,41.2451165393784,2.0,4,0.0,703,50.355618776671406,308,1428,eta,variable_eta,"C4-Variable
predicted η"
ablation_variable_eta,C4,1023,2108,2099,87.45833333333333,99.573055028463,0.506678461200047,5.800026870446163,0.0264546231606605,14.1439205955335,0.117302052785928,85.8560794044665,0.3295124701619257,0.0,0,14650.0,28.269999999999687,4.59819444444446,30.575510741706715,25.452653277137603,5.122857464569142,83.24522684888058,37.994809773870784,25.452653277137603,0.0,42.46598714125937,2.0,4,0.0,735,52.38095238095239,325,1465,eta,variable_eta,"C4-Variable
predicted η"
ablation_variable_eta,C4,1024,2089,2086,86.91666666666667,99.85639061752036,0.3424254369830056,3.86183220794228,0.0054565640764698,5.398457583547556,0.0,94.60154241645245,0.3331686753459135,0.0,0,15370.0,28.12199999999969,4.564166666666684,31.159276875471075,26.08999941371311,5.069277461758001,83.73108117361812,32.43799063474865,26.08999941371311,0.0,43.27677343815431,2.0,4,0.0,751,52.06391478029294,331,1537,eta,variable_eta,"C4-Variable
predicted η"
ablation_variable_eta,C4,1025,2110,2103,87.625,99.66824644549764,0.4151727448645805,5.22252709112654,0.01413023384582,6.904761904761902,0.0,93.0952380952381,0.3280871440752225,0.0,0,15060.0,28.465999999999703,4.614305555555571,30.88862813291986,25.56354792902673,5.325080203893164,82.7603861816774,25.73061901374697,25.56354792902673,0.0,42.90087240683318,2.0,4,0.0,734,50.13623978201635,312,1506,eta,variable_eta,"C4-Variable
predicted η"
ablation_variable_eta,C4,1026,2066,2065,86.04166666666667,99.95159728944822,0.4234125910546373,4.101383649361984,0.0175067695081971,12.244897959183676,0.0,87.75510204081633,0.3388254737403228,9.473903143468003e-17,0,15180.0,27.969999999999686,4.524861111111129,31.422829453483768,26.063758254440827,5.359071199042979,82.9452939399485,25.58300259337895,26.063758254440827,0.0,43.64281868539417,2.0,4,4.736951571734001e-16,785,53.12101910828025,331,1518,eta,variable_eta,"C4-Variable
predicted η"
ablation_variable_eta,C4,1027,2159,2149,89.54166666666667,99.53682260305698,0.5236887053623404,89.38409893044397,0.0611738371278859,13.744075829383885,0.05757052389177,86.25592417061611,0.3077172299179042,0.0,0,14540.0,28.907999999999696,4.706250000000014,33.32179722955445,27.70639837381676,5.615398855737696,83.14797123020374,19.78862865226305,24.195829806429916,3.5105685673868474,46.280273929936754,2.0,4,0.0,682,52.49266862170088,358,1454,eta,variable_eta,"C4-Variable
predicted η"
