strategy,agv_id,time_h,soc
C1,1,4.944782641455046,25.667303679382016
C1,1,4.980893752566157,25.4711925682709
C1,1,5.017004863677268,25.275081457159786
C1,1,5.106870355168513,24.950637012715344
C1,1,5.157218867271609,24.6261925682709
C1,1,5.209415683249432,24.38730367938201
C1,1,5.251082349916099,24.105637012715345
C1,1,5.305533544136014,23.738414790493124
C1,1,5.366111446854274,23.41397034604868
C1,1,5.405000335743162,23.17508145715979
C1,1,5.446667002409829,22.893414790493125
C1,1,5.4883336690764954,22.61174812382646
C1,1,5.527222557965385,22.37285923493757
C1,1,5.563588307403201,22.17674812382646
C1,1,5.617236031085455,21.852303679382015
C1,1,5.653347142196567,21.656192568270903
C1,1,5.692236031085455,21.417303679382016
C1,1,5.733902697752122,21.13563701271535
C1,1,5.775569364418788,20.853970346048683
C1,1,5.814458253307677,20.615081457159796
C1,1,5.867706137831825,20.33341479049313
C1,1,5.91215058227627,20.008970346048685
C1,1,5.956595026720715,19.684525901604243
C1,1,5.959372804498492,19.641748123826464
C1,1,7.2623033947980025,90.0
C1,1,7.3039700614646685,89.71833333333333
C1,1,7.34008117257578,89.52222222222223
C1,1,7.381747839242447,89.24055555555556
C1,1,7.423414505909113,88.9588888888889
C1,1,7.4706367281313355,88.59166666666667
C1,1,7.517858950353558,88.22444444444444
C1,1,7.556747839242447,87.98555555555556
C1,1,7.592858950353558,87.78944444444446
C1,1,7.628970061464669,87.59333333333335
C1,1,7.670636728131336,87.31166666666668
C1,1,7.71508117257578,86.98722222222223
C1,1,7.753970061464669,86.74833333333333
C1,1,7.795636728131336,86.46666666666667
C1,1,7.834525617020224,86.22777777777777
C1,1,7.881747839242447,85.86055555555556
C1,1,7.926192283686891,85.53611111111111
C1,1,7.9706367281313355,85.21166666666666
C1,1,8.009525617020225,84.97277777777778
C1,1,8.05397006146467,84.64833333333333
C1,1,8.095636728131336,84.36666666666666
C1,1,8.131747839242447,84.17055555555555
C1,1,8.173414505909113,83.88888888888889
C1,1,8.21508117257578,83.6072222222222
C1,1,8.256747839242447,83.32555555555554
C1,1,8.301192283686891,83.00111111111109
C1,1,8.345636728131336,82.67666666666665
C1,1,8.39008117257578,82.3522222222222
C1,1,8.426192283686891,82.15611111111109
C1,1,8.473414505909114,81.78888888888886
C1,1,8.517858950353558,81.46444444444441
C1,1,8.56508117257578,81.0972222222222
C1,1,8.603970061464668,80.8583333333333
C1,1,8.65119228368689,80.4911111111111
C1,1,8.692858950353557,80.20944444444442
C1,1,8.734525617020225,79.92777777777775
C1,1,8.770636728131336,79.73166666666664
C1,1,8.809525617020224,79.49277777777776
C1,1,8.848414505909114,79.25388888888887
C1,1,8.895636728131336,78.88666666666666
C1,1,8.931747839242446,78.69055555555555
C1,1,8.973414505909114,78.40888888888887
C1,1,9.012303394798002,78.16999999999999
C1,1,9.048414505909113,77.97388888888888
C1,1,9.095636728131336,77.60666666666665
C1,1,9.137303394798002,77.32499999999999
C1,1,9.181747839242446,77.00055555555554
C1,1,9.226192283686892,76.67611111111108
C1,1,9.267858950353558,76.39444444444442
C1,1,9.309525617020224,76.11277777777775
C1,1,9.348414505909114,75.87388888888886
C1,1,9.384525617020225,75.67777777777775
C1,1,9.423414505909113,75.43888888888887
C1,1,9.470636728131336,75.07166666666664
C1,1,9.512303394798002,74.78999999999998
C1,1,9.551192283686891,74.55111111111108
C1,1,9.587303394798003,74.35499999999998
C1,1,9.62619228368689,74.1161111111111
C1,1,9.673414505909113,73.74888888888887
C1,1,9.720636728131336,73.38166666666666
C1,1,9.767858950353558,73.01444444444444
C1,1,9.812303394798002,72.68999999999998
C1,1,9.851192283686892,72.4511111111111
C1,1,9.892858950353558,72.16944444444444
C1,1,9.934525617020224,71.88777777777776
C1,1,9.978970061464668,71.56333333333332
C1,1,10.020636728131336,71.28166666666664
C1,1,10.059525617020224,71.04277777777776
C1,1,10.098414505909114,70.80388888888886
C1,1,10.137303394798002,70.56499999999998
C1,1,10.184525617020224,70.19777777777776
C1,1,10.226192283686892,69.91611111111109
C1,1,10.267858950353558,69.63444444444443
C1,1,10.31508117257578,69.2672222222222
C1,1,10.359525617020225,68.94277777777775
C1,1,10.406747839242447,68.57555555555554
C1,1,10.445636728131335,68.33666666666664
C1,1,10.484525617020225,68.09777777777775
C1,1,10.528970061464669,67.77333333333331
C1,1,10.567858950353557,67.53444444444442
C1,1,10.603970061464668,67.33833333333331
C1,1,10.642858950353558,67.09944444444443
C1,1,10.67897006146467,66.90333333333331
C1,1,10.71508117257578,66.70722222222221
C1,1,10.756747839242447,66.42555555555553
C1,1,10.795636728131335,66.18666666666665
C1,1,10.831747839242446,65.99055555555555
C1,1,10.870636728131336,65.75166666666665
C1,1,10.909525617020224,65.51277777777777
C1,1,10.95397006146467,65.18833333333332
C1,1,10.992858950353558,64.94944444444442
C1,1,11.034525617020224,64.66777777777776
C1,1,11.073414505909113,64.42888888888886
C1,1,11.112303394798003,64.18999999999998
C1,1,11.153970061464669,63.90833333333331
C1,1,11.192858950353557,63.66944444444442
C1,1,11.237303394798003,63.34499999999997
C1,1,11.278970061464669,63.063333333333304
C1,1,11.323414505909113,62.73888888888885
C1,1,11.362303394798003,62.499999999999964
C1,1,11.40119228368689,62.26111111111108
C1,1,11.442858950353557,61.97944444444441
C1,1,11.484525617020225,61.69777777777774
C1,1,11.520636728131336,61.50166666666663
C1,1,11.559525617020224,61.26277777777774
C1,1,11.603970061464668,60.9383333333333
C1,1,11.645636728131336,60.656666666666624
C1,1,11.692858950353557,60.289444444444406
C1,1,11.734525617020225,60.00777777777774
C1,1,11.773414505909113,59.76888888888885
C1,1,11.81508117257578,59.48722222222218
C1,1,11.862303394798003,59.11999999999996
C1,1,11.909525617020224,58.752777777777744
C1,1,11.945636728131335,58.556666666666636
C1,1,11.987303394798003,58.27499999999996
C1,1,12.034525617020224,57.907777777777746
C1,1,12.081747839242446,57.54055555555553
C1,1,12.120636728131336,57.30166666666664
C1,1,12.16508117257578,56.97722222222219
C1,1,12.201192283686892,56.78111111111108
C1,1,12.237303394798003,56.58499999999997
C1,1,12.273414505909113,56.388888888888864
C1,1,12.317858950353557,56.06444444444442
C1,1,12.362303394798003,55.73999999999997
C1,1,12.398414505909113,55.54388888888886
C1,1,12.434525617020224,55.34777777777775
C1,1,12.473414505909114,55.10888888888886
C1,1,12.520636728131336,54.741666666666646
C1,1,12.556747839242446,54.54555555555554
C1,1,12.598414505909114,54.263888888888864
C1,1,12.634525617020225,54.067777777777756
C1,1,12.676192283686891,53.78611111111109
C1,1,12.712303394798003,53.58999999999998
C1,1,12.756747839242447,53.26555555555553
C1,1,12.798414505909113,52.98388888888886
C1,1,12.837303394798003,52.744999999999976
C1,1,12.884525617020225,52.37777777777776
C1,1,12.92897006146467,52.053333333333306
C1,1,12.96508117257578,51.8572222222222
C1,1,13.012303394798002,51.48999999999998
C1,1,13.048414505909113,51.29388888888887
C1,1,13.084525617020224,51.097777777777765
C1,1,13.123414505909114,50.85888888888888
C1,1,13.162303394798002,50.61999999999999
C1,1,13.20397006146467,50.33833333333332
C1,1,13.248414505909114,50.01388888888887
C1,1,13.29008117257578,49.7322222222222
C1,1,13.326192283686892,49.53611111111108
C1,1,13.367858950353558,49.25444444444442
C1,1,13.41508117257578,48.88722222222219
C1,1,13.456747839242446,48.605555555555526
C1,1,13.503970061464669,48.2383333333333
C1,1,13.542858950353558,47.999444444444414
C1,1,13.59008117257578,47.63222222222219
C1,1,13.628970061464669,47.393333333333295
C1,1,13.673414505909113,47.06888888888886
C1,1,13.709525617020224,46.87277777777774
C1,1,13.756747839242447,46.50555555555552
C1,1,13.80397006146467,46.13833333333329
C1,1,13.848414505909114,45.81388888888885
C1,1,13.895636728131336,45.44666666666662
C1,1,13.937303394798002,45.16499999999996
C1,1,13.984525617020225,44.79777777777773
C1,1,14.020636728131336,44.60166666666662
C1,1,14.059525617020224,44.36277777777773
C1,1,14.103970061464668,44.038333333333284
C1,1,14.15119228368689,43.67111111111106
C1,1,14.19008117257578,43.43222222222217
C1,1,14.231747839242447,43.150555555555506
C1,1,14.267858950353558,42.95444444444439
C1,1,14.30397006146467,42.758333333333276
C1,1,14.348414505909114,42.43388888888883
C1,1,14.392858950353558,42.109444444444385
C1,1,14.431747839242446,41.8705555555555
C1,1,14.476192283686892,41.54611111111105
C1,1,14.51508117257578,41.307222222222165
C1,1,14.562303394798002,40.93999999999994
C1,1,14.601192283686892,40.701111111111054
C1,1,14.642858950353558,40.41944444444439
C1,1,14.681747839242446,40.1805555555555
C1,1,14.720636728131336,39.941666666666606
C1,1,14.762303394798002,39.65999999999994
C1,1,14.80397006146467,39.37833333333327
C1,1,14.851192283686892,39.01111111111105
C1,1,14.895197095068122,38.814999999999934
C1,1,14.931308206179233,38.61888888888882
C1,1,14.9729748728459,38.33722222222215
C1,1,15.017419317290345,38.01277777777771
C1,1,15.06186376173479,37.68833333333326
C1,1,15.106308206179234,37.363888888888816
C1,1,15.142419317290345,37.16777777777771
C1,1,15.189641539512566,36.80055555555548
C1,1,15.23408598395701,36.47611111111104
C1,1,15.278530428401456,36.15166666666659
C1,1,15.325752650623677,35.78444444444437
C1,1,15.361863761734789,35.58833333333325
C1,1,15.403530428401456,35.30666666666659
C1,1,15.439641539512566,35.11055555555547
C1,1,15.475752650623678,34.91444444444436
C1,1,15.514641539512567,34.67555555555547
C1,1,15.609523213820431,34.479444444444354
C1,1,15.73267858401003,34.11222222222213
C1,1,15.83224103297794,33.744999999999905
C1,1,15.889709325797703,33.5488888888888
C1,1,15.949186612024254,33.35277777777768
C1,1,16.004632715415664,33.071111111111016
C1,1,16.069476524475743,32.78944444444434
C1,1,16.163288784835373,32.4649999999999
C1,1,16.20217767372426,32.22611111111101
C1,1,16.247498518709357,32.029999999999895
C1,1,16.283609629820468,31.833888888888783
C1,1,16.332846541835725,31.46666666666656
C1,1,16.371735430724613,31.22777777777767
C1,1,16.4106243196135,30.988888888888784
C1,1,16.463210693381352,30.62166666666656
C1,1,16.516218601282876,30.33999999999989
C1,1,16.557885267949544,30.05833333333322
C1,1,16.607031092694747,29.819444444444333
C1,1,16.652876278310405,29.537777777777663
C1,1,16.72596791367374,29.213333333333217
C1,1,16.772401270861515,28.93166666666655
C1,1,16.816609326208734,28.64999999999988
C1,1,16.958341316619556,28.325555555555436
C1,1,17.00734579308153,28.001111111110994
C1,1,17.05456801530375,27.63388888888877
C1,1,17.131839076843114,27.266666666666545
C1,1,17.19848314251814,26.89944444444432
C1,1,17.28113383396741,26.61777777777765
C1,1,17.325578278411854,26.29333333333321
C1,1,17.361689389522965,26.097222222222094
C1,1,17.40891161174519,25.72999999999987
C1,1,17.450578278411854,25.4483333333332
C1,1,17.513894581911153,25.081111111110978
C1,1,17.565015859354435,24.756666666666533
C1,1,17.628093875357234,24.517777777777646
C1,1,17.765111130262905,24.278888888888755
C1,1,17.850564852544903,23.99722222222209
C1,1,17.948247277714945,23.715555555555422
C1,1,18.019433829028596,23.39111111111098
C1,1,18.072002351835614,23.15222222222209
C1,1,18.11916435057094,22.827777777777648
C1,1,18.155275461682052,22.631666666666536
C1,1,18.20045904410512,22.34999999999987
C1,1,18.24768126632734,21.98277777777765
C1,1,18.303175194343122,21.615555555555428
C1,1,18.345601033739374,21.419444444444316
C1,1,18.387267700406042,21.13777777777765
C1,1,18.48642400911067,20.813333333333205
C1,1,18.52559240954749,20.617222222222097
C1,1,18.623194868790158,20.33555555555543
C1,1,18.667640366072835,20.13944444444432
C1,1,18.720505863789224,19.943333333333207
C1,1,18.731575262387484,19.900555555555428
C1,1,20.11261708373103,89.99999999999999
C1,1,20.148728194842143,89.80388888888888
C1,1,20.195950417064367,89.43666666666667
C1,1,20.23761708373103,89.155
C1,1,20.276505972619923,88.9161111111111
C1,1,20.31539486150881,88.67722222222221
C1,1,20.359839305953255,88.35277777777777
C1,1,20.401505972619923,88.0711111111111
C1,1,20.448728194842143,87.70388888888888
C1,1,20.484839305953255,87.50777777777778
C1,1,20.526505972619923,87.22611111111111
C1,1,20.56539486150881,86.98722222222221
C1,1,20.60706152817548,86.70555555555555
C1,1,20.648728194842143,86.42388888888888
C1,1,20.68761708373103,86.18499999999999
C1,1,20.73206152817548,85.86055555555554
C1,1,20.773728194842143,85.57888888888887
C1,1,20.81261708373103,85.33999999999999
C1,1,20.848728194842142,85.14388888888888
C1,1,20.884839305953253,84.94777777777777
C1,1,20.932061528175478,84.58055555555555
C1,1,20.973728194842142,84.29888888888888
C1,1,21.018172639286586,83.97444444444443
C1,1,21.06539486150881,83.6072222222222
C1,1,21.11261708373103,83.24
C1,1,21.1542837503977,82.95833333333333
C1,1,21.19039486150881,82.76222222222222
C1,1,21.2292837503977,82.52333333333333
C1,1,21.26539486150881,82.32722222222222
C1,1,21.304283750397698,82.08833333333332
C1,1,21.345950417064365,81.80666666666666
C1,1,21.387617083731033,81.52499999999999
C1,1,21.42650597261992,81.2861111111111
C1,1,21.46817263928659,81.00444444444443
C1,1,21.5042837503977,80.80833333333332
C1,1,21.55150597261992,80.44111111111111
C1,1,21.595950417064365,80.11666666666666
C1,1,21.632061528175477,79.92055555555555
C1,1,21.66817263928659,79.72444444444444
C1,1,21.7042837503977,79.52833333333334
C1,1,21.745950417064364,79.24666666666667
C1,1,21.784839305953255,79.00777777777778
C1,1,21.832061528175476,78.64055555555555
C1,1,21.8792837503977,78.27333333333334
C1,1,21.91817263928659,78.03444444444445
C1,1,21.9542837503977,77.83833333333334
C1,1,21.99039486150881,77.64222222222223
C1,1,22.0292837503977,77.40333333333335
C1,1,22.06539486150881,77.20722222222224
C1,1,22.1042837503977,76.96833333333335
C1,1,22.14039486150881,76.77222222222224
C1,1,22.182061528175478,76.49055555555557
C1,1,22.220950417064365,76.25166666666668
C1,1,22.262617083731033,75.97000000000001
C1,1,22.298728194842145,75.7738888888889
C1,1,22.345950417064365,75.4066666666667
C1,1,22.382061528175477,75.21055555555559
C1,1,22.420950417064365,74.97166666666669
C1,1,22.457061528175476,74.77555555555558
C1,1,22.498728194842144,74.49388888888892
C1,1,22.54039486150881,74.21222222222225
C1,1,22.582061528175476,73.93055555555557
C1,1,22.623728194842144,73.6488888888889
C1,1,22.66539486150881,73.36722222222224
C1,1,22.707061528175476,73.08555555555557
C1,1,22.743172639286588,72.88944444444446
C1,1,22.784839305953255,72.6077777777778
C1,1,22.832061528175476,72.24055555555557
C1,1,22.87650597261992,71.91611111111112
C1,1,22.935992416753766,71.67722222222224
C1,1,23.014118881140316,71.35277777777779
C1,1,23.055785547806984,71.07111111111112
C1,1,23.10022999225143,70.74666666666667
C1,1,23.141896658918093,70.465
C1,1,23.195709599407895,70.22611111111111
C1,1,23.24015404385234,69.90166666666666
C1,1,23.284598488296783,69.57722222222222
C1,1,23.32626515496345,69.29555555555554
C1,1,23.362376266074563,69.09944444444443
C1,1,23.40126515496345,68.86055555555555
C1,1,23.448487377185675,68.49333333333333
C1,1,23.484598488296786,68.29722222222222
C1,1,23.52626515496345,68.01555555555555
C1,1,23.562376266074562,67.81944444444444
C1,1,23.609598488296786,67.45222222222222
C1,1,23.656820710519007,67.08500000000001
C1,1,23.695709599407895,66.84611111111111
C1,1,23.737376266074563,66.56444444444445
C1,1,23.77626515496345,66.32555555555555
C1,1,23.820709599407895,66.00111111111111
C1,1,23.862376266074563,65.71944444444443
C1,1,23.90126515496345,65.48055555555555
C1,1,23.945709599407895,65.1561111111111
C1,1,23.99293182163012,64.78888888888889
C2,1,0.0,52.13674812382657
C2,1,0.002777777777777778,52.09397034604879
C2,1,0.019444444444444445,52.99397034604879
C2,1,0.022222222222222223,52.95119256827101
C2,1,0.030624313039153427,53.4049054723853
C2,1,0.033402090816931206,53.36212769460752
C2,1,0.033402090816931206,53.36212769460752
C2,1,0.03617986859470899,53.31934991682974
C2,1,0.04924450335785143,54.06403409832886
C2,1,0.05202228113562921,54.02125632055108
C2,1,0.05484660063940175,54.18224253226611
C2,1,0.057624378417179524,54.13946475448833
C2,1,0.060605334999802106,54.2907732790568
C2,1,0.10504977944424654,53.966328834612355
C2,1,0.15449162797877827,53.6418843901679
C2,1,0.15726940575655607,53.59910661239012
C2,1,0.15726940575655607,53.59910661239012
C2,1,0.19338051686766716,53.402995501279015
C2,1,0.27707660230701625,53.07855105683457
C2,1,0.279854380084794,53.035773279056784
C2,1,0.279854380084794,53.035773279056784
C2,1,0.32707660230701624,52.668551056834566
C2,1,0.40335951509898865,52.42966216794568
C2,1,0.46476480483353266,52.14799550127901
C2,1,0.5119870270557548,51.78077327905679
C2,1,0.5564314715001993,51.45632883461234
C2,1,0.5925425826113104,51.260217723501235
C2,1,0.673048811566104,50.89299550127902
C2,1,0.7574448524147567,50.52577327905679
C2,1,0.7991115190814234,50.24410661239013
C2,1,0.883236069700712,49.96243994572346
C2,1,0.9380279158928598,49.723551056834566
C2,1,0.9796945825595265,49.4418843901679
C2,1,1.034873811760487,49.117439945723454
C2,1,1.0929766743584128,48.75021772350123
C2,1,1.1374211188028573,48.42577327905679
C2,1,1.1846433410250796,48.05855105683457
C2,1,1.231865563247302,47.69132883461234
C2,1,1.2763100076917464,47.3668843901679
C2,1,1.3280847774862217,47.04243994572345
C2,1,1.3808396318356206,46.67521772350123
C2,1,1.4197285207245096,46.43632883461234
C2,1,1.4662885065675626,46.240217723501225
C2,1,1.4690662843453404,46.197439945723445
C2,1,1.479754702573949,46.80667978475414
C2,1,1.4825324803517268,46.76390200697635
C2,1,1.4894451643787159,47.09507801326987
C2,1,1.4922229421564936,47.05230023549209
C2,1,1.4946929814724972,47.18568235855628
C2,1,1.497470759250275,47.1429045807785
C2,1,1.5040535299962081,47.502730882247924
C2,1,1.5068313077739859,47.459953104470145
C2,1,1.5234979744406527,48.30592609096339
C2,1,1.5262757522184305,48.26314831318561
C2,1,1.539730673744495,48.946098321971824
C2,1,1.5425084515222727,48.903320544194045
C2,1,1.5472162492567108,49.15754162185371
C2,1,1.5499940270344885,49.114763844075924
C2,1,1.5510170954099112,49.17000953634875
C2,1,1.553794873187689,49.12723175857097
C2,1,1.553794873187689,49.12723175857097
C2,1,1.5565726509654667,49.08445398079319
C2,1,1.5629109447789304,49.42672184672022
C2,1,1.6073553892233747,49.10227740227578
C2,1,1.643466500334486,48.906166291164666
C2,1,1.6795776114455971,48.71005518005355
C2,1,1.682355389223375,48.66727740227577
C2,1,1.682355389223375,48.66727740227577
C2,1,1.729577611445597,48.30005518005355
C2,1,1.7740220558900415,47.9756107356091
C2,1,1.8375471139186967,47.736721846720215
C2,1,1.8403248916964745,47.693944068942436
C2,1,1.8495979894750012,48.19469134898288
C2,1,1.852375767252779,48.1519135712051
C2,1,1.8560362284617398,48.360559860115856
C2,1,1.8588140062395175,48.31778208233807
C2,1,1.8703638215726595,48.904031988587484
C2,1,1.8731415993504372,48.861254210809705
C2,1,1.8889083039436683,49.759956372623876
C2,1,1.891686081721446,49.7171785948461
C2,1,1.8982819741590995,50.07335678647939
C2,1,1.9010597519368773,50.0305790087016
C2,1,1.9142866662997433,50.66426003002093
C2,1,1.917064444077521,50.62148225224314
C2,1,1.9337311107441877,51.521482252243146
C2,1,1.9365088885219657,51.47870447446537
C2,1,1.9373312294715377,51.52311088574225
C2,1,1.9401090072493155,51.48033310796447
C2,1,1.9517860417613893,51.777554234290676
C2,1,1.954563819539167,51.7347764565129
C2,1,1.9676813189158588,52.297306538587385
C2,1,1.9704590966936366,52.254528760809606
C2,1,1.9729800228253287,52.38248688531099
C2,1,1.9757578006031065,52.3397091075332
C2,1,1.9757578006031065,52.3397091075332
C2,1,2.020202245047551,52.01526466308876
C2,1,2.0229800228253287,51.97248688531098
C2,1,2.0229800228253287,51.97248688531098
C2,1,2.0618689117142175,51.733597996422084
C2,1,2.1090911339364395,51.36637577419987
C2,1,2.1507578006031065,51.0847091075332
C2,1,2.1535355783808843,51.04193132975542
C2,1,2.170202245047551,51.887904316248665
C2,1,2.1729800228253286,51.845126538470886
C2,1,2.1896466894919953,52.69109952496414
C2,1,2.192424467269773,52.64832174718636
C2,1,2.1960386291535183,52.831770746534076
C2,1,2.198816406931296,52.7889929687563
C2,1,2.19883815032247,52.79003466101708
C2,1,2.2016159281002476,52.7472568832393
C2,1,2.204704069141146,52.914016499447825
C2,1,2.207481846918924,52.871238721670046
C2,1,2.207481846918924,52.871238721670046
C2,1,2.251926291363368,52.546794277225594
C2,1,2.3101202427895355,52.22234983278115
C2,1,2.3128980205673133,52.17957205500336
C2,1,2.3128980205673133,52.17957205500336
C2,1,2.3490091316784243,51.983460943892254
C2,1,2.396231353900647,51.61623872167004
C2,1,2.477032249027499,51.42012761055893
C2,1,2.5159211379163877,51.18123872167004
C2,1,2.554810026805277,50.942349832781154
C2,1,2.602032249027499,50.57512761055894
C2,1,2.6492544712497215,50.20790538833671
C2,1,2.6964766934719435,49.84068316611449
C2,1,2.7436989156941656,49.47346094389226
C2,1,2.8288808951214,49.106238721670046
C2,1,2.9401464126679757,48.73901649944782
C2,1,2.9873686348901978,48.3717942772256
C2,1,2.9901464126679755,48.32901649944781
C2,1,2.9901464126679755,48.32901649944781
C2,1,2.9929241904457533,48.28623872167003
C2,1,3.000879398892175,48.66736046139258
C2,1,3.003657176669953,48.624582683614804
C2,1,3.0203238433366195,49.5245826836148
C2,1,3.0231016211143973,49.48180490583702
C2,1,3.0243221918728347,49.54771572679263
C2,1,3.0270999696506125,49.504937949014845
C2,1,3.0270999696506125,49.504937949014845
C2,1,3.0298777474283902,49.462160171237066
C2,1,3.0312492180589627,49.53621958528798
C2,1,3.0340269958367405,49.4934418075102
C2,1,3.0340269958367405,49.4934418075102
C2,1,3.075693662503407,49.211775140843535
C2,1,3.111804773614518,49.01566402973242
C2,1,3.153664622244531,48.733997363065754
C2,1,3.2324920815446614,48.53788625195464
C2,1,3.3018546734964462,48.170664029732414
C2,1,3.373732830854079,47.80344180751019
C2,1,3.4126217197429676,47.5645529186213
C2,1,3.4487328308540786,47.36844180751019
C2,1,3.4924716810644845,47.17233069639907
C2,1,3.5396939032867065,46.80510847417685
C2,1,3.5946579590111574,46.60899736306573
C2,1,3.597435736788935,46.56621958528795
C2,1,3.597435736788935,46.56621958528795
C2,1,3.6446579590111576,46.19899736306573
C2,1,3.6807690701222686,46.002886251954614
C2,1,3.7279912923444907,45.63566402973239
C2,1,3.76688018123338,45.3967751408435
C2,1,3.8085468479000464,45.115108474176836
C2,1,3.850213514566713,44.83344180751017
C2,1,3.940171619570721,44.466219585287945
C2,1,3.9846160640151655,44.1417751408435
C2,1,4.02906050845961,43.817330696399054
C2,1,4.076282730681832,43.45010847417683
C2,1,4.07906050845961,43.40733069639905
C2,1,4.07906050845961,43.40733069639905
C2,1,4.123504952904054,43.082886251954605
C2,1,4.183090503827543,42.75844180751016
C2,1,4.240765061197902,42.51955291862127
C2,1,4.24354283897568,42.47677514084349
C2,1,4.246931728035765,42.659775150088066
C2,1,4.291376172480209,42.33533070564363
C2,1,4.343522533263458,42.01088626119918
C2,1,4.382411422152347,41.771997372310295
C2,1,4.42963364437457,41.40477515008807
C2,1,4.46574475548568,41.208664038976956
C2,1,4.501855866596792,41.01255292786584
C2,1,4.54074475548568,40.77366403897695
C2,1,4.585189199930125,40.44921959453251
C2,1,4.626855866596792,40.16755292786584
C2,1,4.66574475548568,39.928664038976954
C2,1,4.707411422152347,39.64699737231028
C2,1,4.749078088819013,39.365330705643615
C2,1,4.751855866596792,39.322552927865836
C2,1,4.756986476152171,39.59960584385635
C2,1,4.804208698374394,39.23238362163413
C2,1,4.84587536504106,38.950716954967454
C2,1,4.881986476152171,38.754605843856346
C2,1,4.925798471886084,38.51571695496745
C2,1,4.961909582997196,38.319605843856344
C2,1,4.998020694108307,38.12349473274523
C2,1,5.036909582997196,37.88460584385634
