scenario,strategy,replication,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,mean_tardiness,urgent_deadline_violation_rate,normal_deadline_violation_rate,urgent_on_time_rate,idle_ratio,charging_wait,low_soc_stops,detour_distance_m,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,opportunity_charging_energy,mandatory_charging_energy,pad_utilization,mean_queue,max_queue,pad_waiting_time,charging_contention_events,different_decision_rate_C4_vs_C3,deferred_charging_requests,charging_sessions,c1_start_soc,c1_target_soc,solver_computation_time_s,solver_calls,critical_soc_event_count,simulation_failure_count,infeasible_count,priority_decisions,total_priority_computation_time_s,mean_decision_latency_ms,p95_decision_latency_ms,max_decision_latency_ms,solver_calls_per_replication,solver_total_time_per_replication_s,solver_mean_time_s,solver_median_time_s,solver_p95_time_s,solver_max_time_s,solver_mean_time_per_call_ms,solver_p95_time_per_call_ms,solver_max_time_per_call_ms,solver_mean_binary_variables,solver_mean_constraints,solver_mean_available_agv_slot_pairs,solver_mean_actual_busy_agv_slot_pairs,solver_mean_forecast_busy_agv_slot_pairs,solver_infeasible_calls,solver_time_limit_calls,solver_fallback_calls,solver_safety_slack_total,solver_reserve_slack_total,solver_task_slack_total
primary,C1,6045,2126,1977,82.375,92.99153339604892,70.84178991008793,172.76881070849151,67.51624180309159,93.56435643564356,86.29500580720094,6.435643564356436,0.3500850696252787,50.94341564027011,0,270.0,50.70999999999984,6.179027777777784,68.16324992187961,54.425999166044235,13.737250755835383,79.84654374376319,29.350555555555562,0.0,54.425999166044235,94.67118044705501,0,0,305.6604938416206,0,0,0,27,0.3,0.7,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C1,6046,2076,1983,82.625,95.52023121387283,59.50027310574918,204.4950711508076,56.07720261757409,94.17721518987342,87.68590124925639,5.822784810126582,0.37330709039508153,57.09557725948431,0,250.0,49.513999999999854,6.033472222222227,63.131336949324755,50.4610457625415,12.670291186783249,79.93026633199034,29.37555555555556,0.0,50.4610457625415,87.68241242961771,0,0,342.57346355690584,0,0,0,25,0.3,0.7,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C1,6047,2100,1917,79.875,91.28571428571428,68.86240862058621,234.94992261243394,65.7030111886058,91.84149184149184,82.04667863554758,8.158508158508159,0.3626569045600327,87.72802943832396,0,260.0,51.06399999999985,6.171111111111115,65.3322172300659,52.38089543555666,12.951321794509242,80.17620961967133,29.36111111111109,0.0,52.38089543555666,90.73919059731375,0,0,526.3681766299437,0,0,0,26,0.3,0.7,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C1,6048,2137,1965,81.875,91.95133364529715,71.04206694939356,184.95691281060434,67.73534949810652,93.22033898305084,83.75870069605568,6.779661016949152,0.3536859344019612,69.06904408427826,0,260.0,51.16799999999982,6.224583333333336,65.50767633835272,52.409140034697494,13.09853630365524,80.00457803448839,29.250555555555525,0.0,52.409140034697494,90.9828838032677,0,0,414.4142645056697,0,0,0,26,0.3,0.7,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C1,6049,2123,1972,82.16666666666667,92.88742345737164,76.89080595347983,180.16357778934557,73.49941452320552,95.34883720930233,88.9545186060248,4.651162790697675,0.35098310267120314,64.58282069084626,0,270.0,50.92599999999984,6.190277777777782,68.07529964604025,54.461576190853826,13.613723455186419,80.0019632289958,29.26499999999998,0.0,54.461576190853826,94.54902728616699,0,0,387.4969241450777,0,0,0,27,0.3,0.7,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C1,6050,2157,1939,80.79166666666667,89.89337042188225,93.09283630883802,219.4447270152861,89.93605235973578,92.55813953488372,80.66010422698321,7.441860465116279,0.34859030285572973,76.35127261727456,0,260.0,52.01599999999981,6.308472222222228,65.70898916632477,52.46928718442398,13.239701981900796,79.85100341691756,29.329187612298462,0.0,52.46928718442398,91.26248495322888,0,0,458.1076357036473,0,0,0,26,0.3,0.7,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C1,6051,2046,1957,81.54166666666667,95.65004887585533,36.65417263235657,207.51978220751062,33.3701104068013,94.68822170900692,86.67079975201489,5.311778290993072,0.3747356100889682,64.82909491458351,0,260.0,49.00799999999985,5.960833333333339,65.51421644156574,52.38572286341355,13.128493578152192,79.9608477499507,29.264999999999976,0.0,52.38572286341355,90.99196727995242,0,0,388.974569487501,0,0,0,26,0.3,0.7,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C1,6052,2213,2015,83.95833333333333,91.05286940804338,85.40461244343831,193.65392873728214,81.86782969121359,97.22863741339492,91.34831460674158,2.771362586605081,0.3310627250489285,47.58302131862883,0,270.0,53.21399999999982,6.461666666666672,67.68090277886292,54.37699943801307,13.303903340849837,80.34319461677643,29.330515256986157,0.0,54.37699943801307,94.00125385953181,0,0,285.49812791177294,0,0,0,27,0.3,0.7,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C1,6053,2041,1984,82.66666666666667,97.20725134737873,37.49606169593113,174.74477590470414,34.10896820543129,92.87531806615776,86.83252427184466,7.124681933842239,0.38189350771382347,55.33340420096992,0,250.0,48.693999999999846,5.932777777777782,62.92200466762827,50.40521346229202,12.51679120533626,80.10745005431174,29.275555555555517,0.0,50.40521346229202,87.39167314948372,0,0,332.00042520581957,0,0,0,25,0.3,0.7,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C1,6054,2221,1922,80.08333333333333,86.53759567762269,121.2301862627822,249.0597249615016,117.92201136101954,93.05263157894737,88.65979381443299,6.947368421052631,0.32282923874622926,83.78946072680044,0,280.0,53.67199999999983,6.5034722222222285,70.43776886162894,56.48826101319303,13.949507848435921,80.19598281734486,29.436111111111078,0.0,56.48826101319303,97.83023453004023,0,0,502.7367643608026,0,0,0,28,0.3,0.7,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C1,6055,2211,1946,81.08333333333333,88.01447308909995,111.8476127302713,229.0537363522235,108.35640298146205,98.15242494226328,89.31383577052868,1.8475750577367205,0.3187582633519826,80.65957140399864,0,290.0,53.193999999999825,6.457777777777785,73.1964302319435,58.4343647137549,14.762065518188587,79.83226030093157,29.373405564682248,0.0,58.4343647137549,101.66170865547706,0,0,483.95742842399187,0,0,0,29,0.3,0.7,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C1,6056,2092,1956,81.5,93.49904397705545,65.39579578048141,186.93802117766913,62.2062163898707,90.23809523809524,84.98803827751196,9.761904761904763,0.3695365359649614,55.37190659083997,0,250.0,50.62599999999984,6.130694444444449,63.16021646313668,50.431970136787044,12.728246326349636,79.8476841291726,29.32555555555552,0.0,50.431970136787044,87.7225228654676,0,0,332.2314395450398,0,0,0,25,0.3,0.7,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6007,2181,1837,76.54166666666667,84.22741861531408,150.6705394085158,428.72418095052217,147.3912177245383,92.96116504854369,81.40192198982477,7.038834951456311,0.32376986253026785,141.21970173395192,0,1780.0,52.931999999999846,6.40208333333334,74.0314193869243,59.05654945098671,14.97486993593759,79.77227768973114,19.250000000000064,2.73062987728249,56.325919573704226,102.82141581517266,2.5,5,847.3182104037116,82,19.51219512195122,40,178,nan,nan,0.0,0,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6008,2145,1874,78.08333333333333,87.36596736596736,116.90694783565804,361.9541534352735,113.77016912687336,88.52459016393442,80.09313154831199,11.475409836065573,0.34125775154406696,115.99465447944884,0,1960.0,51.65599999999983,6.2684722222222256,70.07665133296308,55.7648185389339,14.311832794029167,79.57688827619951,19.465914858960527,3.0322038492537233,52.732614689680176,97.32868240689314,2.5,5,695.967926876693,83,13.253012048192772,36,196,nan,nan,0.0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6009,2140,1893,78.875,88.45794392523364,107.51674400888845,378.7998789079431,104.37586275561637,91.61147902869757,79.43094250148192,8.388520971302428,0.3464587125811791,118.84279584591242,0,1410.0,51.657999999999845,6.262361111111114,68.32983616493064,54.618188022833756,13.711648142096891,79.93314646767118,19.4605555555556,1.8781501441793333,52.74003787865443,94.90255022907034,2.5,5,713.0567750754745,56,8.928571428571429,32,141,nan,nan,0.0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6010,2193,1824,76.0,83.17373461012312,152.520802947397,444.5773109658433,149.37960026598643,91.5137614678899,78.37222538417757,8.486238532110093,0.3304442111792241,163.62528191612313,0,1970.0,52.593999999999824,6.393611111111115,69.9481007705752,55.61527561508987,14.332825155485317,79.50934335944878,19.350000000000037,2.8846505173264787,52.730625097763394,97.1501399591322,2.5,5,981.7516914967387,77,18.181818181818183,38,197,nan,nan,0.0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6011,2204,1888,78.66666666666667,85.66243194192378,126.05220440642128,376.170778422697,122.85160659809428,94.08983451536643,80.51656372824256,5.91016548463357,0.32157854347541887,113.39925120513108,0,1550.0,53.17799999999982,6.4479166666666705,72.67806921861907,58.49575949832182,14.182309720297253,80.48612205473401,19.38944444444453,2.232446881279374,56.26331261704244,100.9417628036376,2.5,5,680.3955072307865,70,17.142857142857142,35,155,nan,nan,0.0,0,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6012,2126,1735,72.29166666666667,81.60865475070554,161.07296571854516,497.7615762944807,158.26471779681424,86.53366583541147,68.63768115942028,13.466334164588527,0.3499170931993911,203.06527638737438,0,3520.0,51.43999999999981,6.229722222222227,68.23581573786304,54.71441215017799,13.521403587685038,80.18430139440362,19.316443105124627,5.451799577293069,49.26261257288493,94.77196630258756,2.5,5,1218.3916583242462,149,20.13422818791946,74,352,nan,nan,0.0,0,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6013,2169,1874,78.08333333333333,86.3992623328723,131.84921748691957,407.00932678910027,128.57239114306643,93.30357142857143,85.00871586287042,6.696428571428571,0.33065120998200864,129.91807206470403,0,1370.0,52.253999999999834,6.340000000000004,72.25867728777227,58.098217386378344,14.160459901393924,80.40310114590184,19.48555555555563,1.8896875458095919,56.20852984056876,100.3592740107948,2.5,5,779.5084323882242,52,7.6923076923076925,34,137,nan,nan,0.0,0,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6014,2219,1861,77.54166666666667,83.86660657954033,135.95363600217954,411.6900233599823,132.95774119014436,90.45553145336225,75.88168373151308,9.544468546637743,0.321678018301578,128.7863809603755,0,2600.0,53.65199999999983,6.499583333333337,71.13509609371827,56.62967021282206,14.505425880896215,79.60862263855557,19.3220297638163,3.869862587091254,52.759807625730815,98.79874457460873,2.5,5,772.7182857622531,105,20.952380952380953,54,260,nan,nan,0.0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6015,2108,1868,77.83333333333333,88.61480075901328,106.88603847366828,379.08365584432784,103.69887027316189,93.22033898305084,80.117994100295,6.779661016949152,0.3454841629093898,129.2829303480518,0,1230.0,50.89399999999984,6.169305555555563,71.9508416231436,57.59128555179656,14.359556071347043,80.0425460669967,19.535555555555597,1.404171286203768,56.18711426559279,99.93172447658836,2.5,5,775.6975820883107,43,4.651162790697675,26,123,nan,nan,0.0,0,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6016,2218,1893,78.875,85.34715960324617,130.1797596746061,355.3294110951812,127.09547890109371,91.29511677282377,80.30910131654264,8.70488322717622,0.3147077001800627,102.32707592863876,0,2160.0,53.56399999999983,6.492222222222229,74.2462735222129,59.17967489605978,15.066598626153112,79.70726622172423,19.37500000000004,2.905873821343749,56.27380107471603,103.11982433640681,2.5,5,613.9624555718326,86,6.976744186046512,62,216,nan,nan,0.0,0,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6017,2135,1865,77.70833333333333,87.35362997658079,114.08878259472527,395.9407518643849,111.109343925464,91.89189189189189,73.97989355410999,8.108108108108109,0.343718766468827,126.75807236462128,0,2290.0,51.913999999999824,6.2738888888888935,70.01349288546677,56.23919618421051,13.774296701256251,80.32622551228908,19.264444444444475,3.490318699572967,52.748877484637546,97.24096234092603,2.5,5,760.5484341877277,104,15.384615384615385,47,229,nan,nan,0.0,0,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6018,2206,1788,74.5,81.05167724388032,201.09218860289081,481.2695809822047,197.78335463958615,95.93301435406698,80.8165548098434,4.0669856459330145,0.31267576390156965,191.51376916126364,0,1160.0,53.015999999999835,6.439166666666674,76.32406999452189,61.274302025347076,15.04976796917482,80.2817538815016,19.310555555555617,1.4124882734139272,59.86181375193314,106.00565277016929,2.5,5,1149.0826149675815,44,29.545454545454547,27,116,nan,nan,0.0,0,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6019,2168,1816,75.66666666666667,83.76383763837639,161.71304264382107,450.2740970549984,158.51963169196554,91.37931034482759,79.56867196367764,8.620689655172415,0.3277465888021078,163.54427480982667,0,1880.0,52.29199999999983,6.341388888888893,73.61347363748945,58.88655244466686,14.726921192822584,79.99425857099814,19.284576222994918,2.570253062638975,56.316299382027886,102.24093560762422,2.5,5,981.26564885896,71,14.084507042253522,38,188,nan,nan,0.0,0,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6020,2106,1849,77.04166666666667,87.79677113010447,129.71302950859578,392.8555269951406,126.4844604966818,94.65116279069767,81.14558472553699,5.348837209302325,0.34350912361827696,139.2287896592983,0,1510.0,50.42999999999985,6.134583333333336,73.00405859690441,58.54099466005516,14.46306393684926,80.18868510214236,19.350000000000037,2.3314449516516675,56.209549708403486,101.39452582903392,2.5,5,835.3727379557897,77,14.285714285714285,29,151,nan,nan,0.0,0,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6021,2158,1835,76.45833333333333,85.03243744207599,150.93829784178038,420.29546861246854,147.652157562559,94.75,81.68373151308305,5.25,0.33210154859587915,147.8980617041667,0,1280.0,52.33999999999982,6.332222222222229,72.73213100658022,57.89551951445246,14.836611492127766,79.6010218774073,19.4816666666667,1.6542484797715749,56.24127103468088,101.01684862025029,2.5,5,887.3883702250004,51,17.647058823529413,26,128,nan,nan,0.0,0,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6022,2170,1853,77.20833333333333,85.39170506912443,122.93149234976686,396.90168144491236,119.89043959089226,89.43661971830986,78.09633027522935,10.56338028169014,0.3345180689507043,122.092688887953,0,2380.0,53.103999999999836,6.400277777777783,70.48819421329576,56.158637850116946,14.329556363178817,79.67098388161587,19.47111111111117,3.4557000017460306,52.70293784837091,97.90026974068856,2.5,5,732.5561333277182,92,13.043478260869565,46,238,nan,nan,0.0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6023,2176,1909,79.54166666666667,87.72977941176471,113.42172811782314,339.472501319102,110.34600098277423,91.4798206278027,79.1907514450867,8.520179372197308,0.3345109969674566,89.7294760400971,0,2130.0,52.801999999999836,6.3868055555555605,69.89124931005873,56.157603183991554,13.733646126067178,80.34997762718396,19.257412616024276,3.432076490203987,52.72552669378758,97.07117959730378,2.5,5,538.3768562405826,99,13.131313131313133,42,213,nan,nan,0.0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6024,2154,1839,76.625,85.37604456824512,147.36629266634415,414.6650191016814,144.2306526247228,91.21140142517815,77.09174841315638,8.788598574821853,0.3408923203126412,138.1226158104811,0,1670.0,52.32999999999982,6.326527777777785,69.334517624939,55.31240302820831,14.022114596730674,79.77614170104637,19.303888888888928,2.5671441898705307,52.74525883833778,96.2979411457486,2.5,5,828.7356948628865,76,18.421052631578945,35,167,nan,nan,0.0,0,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6025,2133,1776,74.0,83.26300984528832,159.80853226667878,427.0922456894217,156.7955680542982,90.74492099322799,75.85798816568048,9.255079006772009,0.34122743719219856,172.91846322359748,0,2540.0,51.72399999999983,6.258194444444447,71.28974713297023,56.59295589107045,14.696791241899787,79.38442506397561,19.531666666666677,3.874005982037512,52.71894990903293,99.01353768468087,2.5,5,1037.5107793415848,118,25.423728813559322,46,254,nan,nan,0.0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6026,2190,1823,75.95833333333333,83.2420091324201,169.37226302358027,443.05961806731466,166.08423516784018,91.32530120481928,83.2112676056338,8.674698795180722,0.32009356392033217,156.34055958959047,0,2000.0,52.67999999999981,6.395833333333337,74.71958038641648,59.623038330660776,15.096542055755709,79.79573496306712,19.26829804407543,3.319305242760105,56.30373308790067,103.777194981134,2.5,5,938.0433575375428,95,20.0,41,200,nan,nan,0.0,0,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6027,2177,1840,76.66666666666667,84.51998162609094,149.95372109109124,427.6361118473127,146.7119384756822,94.33497536945814,79.5595708639187,5.665024630541872,0.3270062568895579,148.8737720246342,0,1430.0,52.921999999999834,6.396388888888891,73.03329702371099,58.21077969314101,14.822517330569958,79.70443902353512,19.253888888888962,1.915966250655951,56.294813442485065,101.43513475515414,2.5,5,893.2426321478055,54,25.925925925925924,28,143,nan,nan,0.0,0,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6028,2160,1893,78.875,87.63888888888889,106.52777670736687,322.31733332308625,103.31452391133442,92.82178217821783,81.15034168564921,7.1782178217821775,0.3294091843054055,95.95390407328391,0,1610.0,52.77399999999983,6.364861111111118,73.69523238006484,58.715818513400656,14.97941386666418,79.67383590106401,19.41444444444448,2.467972084771123,56.24784642862952,102.3544894167567,2.5,5,575.7234244397035,92,14.130434782608695,35,161,nan,nan,0.0,0,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6029,2173,1881,78.375,86.56235618959963,120.91409019017556,356.18179890263707,117.79913082124789,90.99307159353349,79.54022988505747,9.006928406466514,0.32530378023919654,106.98841483708469,0,2030.0,52.86199999999982,6.387222222222228,74.16876693666707,59.460856967130084,14.707909969536992,80.16967171357167,19.256282602853688,3.1728493934190616,56.28800757371101,103.0121763009265,2.5,5,641.9304890225081,84,11.904761904761903,35,203,nan,nan,0.0,0,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6030,2198,1762,73.41666666666667,80.16378525932666,183.64597959597054,483.7528059116888,180.69701952213055,88.51351351351352,75.14253135689853,11.486486486486488,0.32399909809209776,181.9989107990308,0,3450.0,53.301999999999815,6.449027777777784,72.23238962421375,58.080536604469245,14.151853019744507,80.40788475451389,19.45836733812331,5.346757060478484,52.733779543990764,100.32276336696351,2.5,5,1091.9934647941848,165,20.0,73,345,nan,nan,0.0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6031,2154,1863,77.625,86.49025069637884,122.93194448725458,390.1882794543686,119.91237137784667,92.80898876404494,73.5517846693973,7.191011235955057,0.33958538257477694,121.7361234433085,0,1750.0,52.35399999999983,6.328194444444447,69.89911472769634,55.47575872270671,14.423356004989644,79.36546684292323,19.31444444444447,2.736450173371056,52.739308549335654,97.08210378846715,2.5,5,730.416740659851,81,16.049382716049383,41,175,nan,nan,0.0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6032,2225,1760,73.33333333333333,79.10112359550561,196.5146837888684,506.23711399096896,193.58851017798727,87.29411764705883,71.0,12.705882352941176,0.3220781644924596,199.14084712583636,0,2790.0,53.96599999999981,6.528888888888895,70.36223293925747,56.48260559584597,13.879627343411507,80.27403798370989,19.330812552251427,3.7451322318430003,52.737473364002966,97.7253235267465,2.5,5,1194.8450827550184,114,28.947368421052634,60,279,nan,nan,0.0,0,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6033,2210,1898,79.08333333333333,85.88235294117646,107.23287428340485,339.7050452002452,104.0806155551093,91.4027149321267,79.29864253393666,8.597285067873303,0.3188665526997482,104.83338496456243,0,1620.0,53.46799999999983,6.475555555555561,73.24964923370878,58.65467706635708,14.594972167351678,80.07502790793538,19.275000000000023,2.2982031224896113,56.35647394386747,101.73562393570663,2.5,5,629.0003097873747,69,17.391304347826086,31,162,nan,nan,0.0,0,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6034,2090,1851,77.125,88.5645933014354,107.23000414185195,430.49787796953296,104.17159126221506,91.86351706036746,73.61029842012873,8.136482939632545,0.36358827309688935,136.2816333891802,0,2370.0,50.50599999999984,6.119861111111113,65.9298660221438,52.694396844967194,13.235469177176611,79.92492632590636,19.445863540125195,3.4611111838806345,49.23328566108656,91.56925836408863,2.5,5,817.6898003350813,96,40.625,59,237,nan,nan,0.0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6035,2099,1853,77.20833333333333,88.28013339685565,116.67782148091595,412.05165195845433,113.73596797363477,88.75598086124403,74.83640690065437,11.24401913875598,0.359363405559943,129.76977613988655,0,2870.0,50.95799999999984,6.162500000000003,66.85500879810462,53.63279048099534,13.222218317109267,80.22254644070269,19.371111111111123,4.416283897577431,49.21650658341791,92.85417888625642,2.5,5,778.6186568393192,121,15.702479338842975,57,287,nan,nan,0.0,0,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6036,2117,1810,75.41666666666667,85.49834671705243,139.11043336364054,419.17256177456187,135.94560695375415,93.51230425055928,80.77844311377245,6.487695749440715,0.3501879782416186,160.99180312446873,0,1600.0,50.87999999999984,6.179583333333336,69.01879339962076,55.191190950537816,13.827602449082956,79.96545322225393,19.368615038762158,2.4601662105798767,52.73102473995793,95.85943527725107,2.5,5,965.9508187468124,80,27.500000000000004,26,160,nan,nan,0.0,0,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6037,2226,1837,76.54166666666667,82.52470799640611,163.03134488722992,447.2416454859162,159.8180231052769,89.86175115207374,81.19419642857143,10.138248847926267,0.31697062772070944,157.24380214354957,0,1330.0,53.58199999999983,6.5034722222222285,72.46868882465353,57.960661854600325,14.508026970053203,79.98028223588112,19.39539945482223,1.6849238207740145,56.27573803382631,100.65095670090768,2.5,5,943.4628128612974,49,28.57142857142857,30,133,nan,nan,0.0,0,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6038,2145,1805,75.20833333333333,84.14918414918415,134.3912901304628,449.055298677448,131.3856369489163,86.53846153846155,74.37825332562174,13.461538461538462,0.3468679143633289,152.39070925549214,0,3030.0,52.201999999999835,6.306388888888895,67.65306099504188,53.97553457267678,13.677526422365098,79.78284172039534,19.419680825486743,4.782607202579165,49.19292737009762,93.96258471533594,2.5,5,914.3442555329527,146,28.767123287671232,58,303,nan,nan,0.0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6039,2100,1740,72.5,82.85714285714286,155.97367540020164,468.67973781068633,152.94713636823042,90.84507042253522,76.76224611708481,9.15492957746479,0.34831421151118597,183.1410538413084,0,2640.0,51.02799999999985,6.168611111111115,71.52826062716764,57.07389341909707,14.454367208070575,79.792089054965,19.485555555555617,4.332262324351832,52.741631094745244,99.34480642662176,2.5,5,1098.8463230478508,133,33.83458646616541,46,264,nan,nan,0.0,0,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6040,2165,1832,76.33333333333333,84.6189376443418,157.566972779275,411.87741852805846,154.41741743233348,92.09932279909707,80.72009291521486,7.900677200902935,0.32794586787347946,147.9280987680768,0,1950.0,52.08599999999983,6.323333333333339,73.82738507865687,58.93180542120335,14.895579657453526,79.82377454980488,19.314444444444486,2.678564699072873,56.25324072213048,102.53803483146788,2.5,5,887.5685926084608,77,29.87012987012987,51,195,nan,nan,0.0,0,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6041,2075,1876,78.16666666666667,90.40963855421687,97.84476265416163,362.73741990360196,94.98316003543972,86.36363636363636,72.17863608931805,13.636363636363635,0.3659607581480518,112.43221019115546,0,2630.0,50.041999999999845,6.06888888888889,66.40495248004163,53.15752907785111,13.247423402190506,80.05054908190455,19.335555555555597,3.87706532150925,49.28046375634186,92.22910066672448,2.5,5,674.5932611469327,104,16.346153846153847,50,263,nan,nan,0.0,0,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6042,2127,1796,74.83333333333333,84.4381758345087,156.68434169647747,462.1484017696187,153.6231555986885,89.7196261682243,77.10417892878164,10.2803738317757,0.3444485703385118,169.97666286717464,0,2250.0,51.53799999999984,6.237777777777784,70.49821761376293,56.22851299810345,14.26970461565949,79.75877249288966,19.492920320812356,3.5012375426797817,52.727275455423666,97.9141911302263,2.5,5,1019.8599772030478,99,15.151515151515152,41,225,nan,nan,0.0,0,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6043,2172,1817,75.70833333333333,83.65561694290976,162.422315857997,445.9584334419567,159.18898089104815,92.46575342465754,82.5836216839677,7.534246575342466,0.3287290147417497,154.46776119382835,0,1440.0,52.53999999999982,6.363611111111114,72.78906563156413,58.48440277689874,14.30466285466539,80.34778612618659,19.362504092487757,2.2128928252440097,56.27150995165473,101.0959244882835,2.5,5,926.8065671629702,71,22.535211267605636,29,144,nan,nan,0.0,0,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6044,2216,1844,76.83333333333333,83.21299638989169,159.26859700096816,432.22688836750507,155.97046141828673,95.87155963302753,82.47191011235955,4.128440366972478,0.31923439474761833,150.46132410999914,0,1340.0,53.39599999999983,6.478055555555562,72.4907414690289,58.26678862048179,14.223952848547118,80.3782489180026,19.278888888888893,2.0677075098139497,56.199081110667834,100.68158537365125,2.5,5,902.7679446599947,63,7.936507936507936,24,134,nan,nan,0.0,0,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6045,2126,1860,77.5,87.48824082784571,116.62418319618317,384.91354942141373,113.56851601156477,91.33663366336634,74.8548199767712,8.663366336633663,0.34482526389339224,119.342031381069,0,2360.0,51.127999999999844,6.208055555555559,70.43548599805453,56.30930472159979,14.12618127645474,79.94451081540785,19.419644244058322,3.619273686089956,52.69003103550983,97.82706388618688,2.5,5,716.052188286414,114,17.543859649122805,58,236,nan,nan,0.0,0,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6046,2076,1857,77.375,89.45086705202311,111.62722759327586,427.783405841086,108.42860758377152,92.40506329113924,78.4651992861392,7.59493670886076,0.36947979195273734,147.84976977943649,0,1710.0,49.805999999999855,6.0537500000000035,64.7847298764175,51.880017984763725,12.90471189165376,80.08062715354276,19.43555555555559,2.6809262156644955,49.19909176909923,89.9787914950243,2.5,5,887.0986186766189,83,21.686746987951807,32,171,nan,nan,0.0,0,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
primary,C2,6047,2100,1849,77.04166666666667,88.04761904761905,89.82708074002235,386.2319052419546,86.91962979554836,87.17948717948718,72.53141831238779,12.82051282051282,0.3598201197588527,125.14052506676532,0,2760.0,51.56399999999984,6.205833333333336,66.55770826417564,53.34814543555665,13.209562828618983,80.15321865321951,19.485555555555596,4.145818306276426,49.202327129280235,92.44126147802173,2.5,5,750.8431504005919,122,19.672131147540984,63,276,nan,nan,0.0,0,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
