scenario,scenario_value,strategy,seed,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,idle_ratio,charging_wait,low_soc_stops,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,pad_utilization,mean_queue,max_queue,total_charging_time_h,mandatory_charging_energy,opportunity_charging_energy,detour_distance_m,charging_sessions,replication,agv_number,workload,design_mode,candidate_value
design_pad,1,C4,1020,1096,1096,45.666666666666664,100.0,0.494168266747019,5.467351314897436,0.3641960616900171,1.1076228301539923,0,14.439999999999849,2.3727777777777797,24.476935820176834,21.321175323893954,3.155760496282923,87.10720770170292,52.22800557138174,33.99574419469016,1.0,1,8.158978606725606,0.0,21.321175323893954,6440.0,603,13,3,45,pad,1
design_pad,1,C4,1021,1077,1075,44.791666666666664,99.81429897864437,0.40820422785696786,5.55601537939195,0.3769825663302447,1.011217382482877,0,14.239999999999853,2.3351388888888915,23.34314126243879,20.185314027214694,3.157827235224129,86.47214100398165,52.382764603892475,32.42102953116509,1.0,1,7.7810470874795925,0.0,20.185314027214694,6580.0,623,14,3,45,pad,1
design_pad,1,C4,1022,1034,1034,43.083333333333336,100.0,0.32693479348800264,3.814763267952488,0.3988833922206954,0.934785985138872,0,13.751999999999867,2.247500000000003,22.627677001753987,19.694113238110134,2.933563763643903,87.03550628101834,49.973021584951695,31.4273291691029,1.0,1,7.542559000584661,0.0,19.694113238110134,6720.0,635,15,3,45,pad,1
design_pad,1,C4,1023,1032,1030,42.916666666666664,99.8062015503876,0.4515776092925766,4.37335323520374,0.4028938797781753,0.8757195989854851,0,13.623999999999876,2.236111111111114,21.546408523009838,18.58630646171898,2.960102061290886,86.26173796839642,60.12329462247801,29.925567393069315,1.0,1,7.182136174336611,0.0,18.58630646171898,6200.0,586,16,3,45,pad,1
design_pad,1,C4,1024,1061,1059,44.125,99.8114985862394,0.4755282804987993,4.670636468966889,0.38486387279985074,1.269965017177044,0,13.973999999999869,2.296666666666668,24.430957632976664,20.80172677673517,3.6292308562415228,85.14495047323567,57.70780652291075,33.93188560135658,1.0,1,8.143652544325551,0.0,20.80172677673517,6210.0,566,17,3,45,pad,1
design_pad,1,C4,1025,1058,1057,44.041666666666664,99.9054820415879,0.3492247863488831,4.850978857056301,0.38640896270668446,0.8933585800139485,0,14.071999999999857,2.299722222222225,23.092837582723007,19.911067507071664,3.181770075651369,86.22183149102561,54.821570679399926,32.073385531559815,1.0,1,7.6976125275743295,0.0,19.911067507071664,6880.0,650,18,3,45,pad,1
design_pad,1,C4,1026,1125,1122,46.75,99.73333333333333,0.4681790254297105,5.800824089222442,0.3490944262239477,1.0678538933012571,0,14.801999999999838,2.4341666666666684,24.592647652286047,21.28158687874777,3.311060773538304,86.53637940756455,53.346560321576085,34.1564550726196,1.0,1,8.197549217428683,0.0,21.28158687874777,6510.0,598,19,3,45,pad,1
design_pad,1,C4,1027,1053,1050,43.75,99.71509971509973,0.44706306193565465,5.311339782134261,0.390370406099332,1.1309604221328604,0,13.939999999999861,2.284305555555558,24.135578255079878,20.315374753684242,3.820203501395663,84.17189983591304,49.388125572222464,33.52163646538883,1.0,1,8.045192751693286,0.0,20.315374753684242,6520.0,595,20,3,45,pad,1
design_pad,1,C4,1028,1074,1073,44.708333333333336,99.90689013035382,0.3643253834400684,5.094785344840784,0.3772498283035948,0.9362697943265249,0,14.241999999999852,2.3315277777777808,23.02272887762002,19.700944917606755,3.321783960013309,85.57171924461869,61.537715529711164,31.976012330027913,1.0,1,7.67424295920667,0.0,19.700944917606755,6770.0,640,21,3,45,pad,1
design_pad,1,C4,1029,1091,1089,45.375,99.8166819431714,0.47997217981708323,5.198467095237235,0.3681300494408883,1.0545390072001952,0,14.351999999999855,2.3604166666666684,23.214024403019238,20.074525656472378,3.139498746546902,86.47585316513006,51.10867386277134,32.241700559749084,1.0,1,7.738008134339746,0.0,20.074525656472378,6300.0,584,22,3,45,pad,1
design_pad,1,C4,1030,1050,1048,43.666666666666664,99.80952380952381,0.4265361063760033,4.878472527900522,0.3924822820535307,0.8938246125313077,0,13.931999999999867,2.2800000000000025,23.46668647909,20.50325115692243,2.963435322167602,87.37173514118348,49.73264231679452,32.59262010984734,1.0,1,7.822228826363329,0.0,20.50325115692243,6660.0,622,23,3,45,pad,1
design_pad,1,C4,1031,1050,1049,43.708333333333336,99.90476190476191,0.4615471265580323,5.1067565479363415,0.39134254374663824,0.9760106729520518,0,13.853999999999871,2.274583333333336,21.673392492731296,18.572182280543117,3.1012102121882137,85.6911638857265,69.42336175326928,30.101934017682453,1.0,1,7.224464164243763,0.0,18.572182280543117,6270.0,591,24,3,45,pad,1
design_pad,1,C4,1032,1087,1087,45.291666666666664,100.0,0.546745641287355,5.945508819677161,0.3693228484782891,0.8970298598105035,0,14.34199999999985,2.3547222222222244,22.331468913929072,19.39420666802919,2.937262245899915,86.84698146270267,56.299055293516965,31.0159290471238,1.0,1,7.443822971309688,0.0,19.39420666802919,6490.0,620,25,3,45,pad,1
design_pad,1,C4,1033,1057,1054,43.916666666666664,99.71617786187322,0.4359340391110668,4.619079841674465,0.3883269126389864,0.9893410301948863,0,13.939999999999864,2.2893055555555586,21.145084716274646,18.240276150234607,2.9048085660400655,86.26248792560142,74.45870758048575,29.3681732170482,1.0,1,7.048361572091544,0.0,18.240276150234607,6280.0,596,26,3,45,pad,1
design_pad,1,C4,1034,1094,1094,45.583333333333336,100.0,0.4270933871253933,4.359238557188534,0.3646819571654522,0.9650554414479944,0,14.45599999999984,2.3713888888888914,24.14768841550122,20.83643312068009,3.311255294821175,86.2874854195339,52.284505441815284,33.53845613264077,1.0,1,8.049229471833735,0.0,20.83643312068009,6640.0,611,27,3,45,pad,1
design_pad,1,C4,1035,1062,1059,44.125,99.71751412429379,0.43837534903814407,4.975977324751178,0.3857760622123922,1.0530528234720318,0,14.023999999999859,2.3013888888888916,22.95189494209265,19.978591279188826,2.973303662903872,87.04549811505572,59.51730195831843,31.87763186401773,1.0,1,7.650631647364215,0.0,19.978591279188826,6400.0,600,28,3,45,pad,1
design_pad,1,C4,1036,1113,1112,46.333333333333336,99.91015274034142,0.57922863050505,7.962629911121379,0.3545627272240786,1.0542948517683624,0,14.645999999999841,2.4083333333333354,23.57636914850372,20.38934721576281,3.1870219327409215,86.48213423930387,57.606028939381225,32.74495715069966,1.0,1,7.858789716167901,0.0,20.38934721576281,6450.0,596,29,3,45,pad,1
design_pad,1,C4,1037,1069,1068,44.5,99.90645463049579,0.41122024279322483,5.154587944366418,0.3807116917586124,0.9816888777632361,0,14.155999999999853,2.319305555555559,23.402580500566543,20.34144184105248,3.0611386595140933,86.91965332865767,59.228988802585704,32.50358402856476,1.0,1,7.800860166855509,0.0,20.34144184105248,6640.0,622,30,3,45,pad,1
design_pad,1,C4,1038,1106,1103,45.958333333333336,99.72875226039784,0.5308382732883202,7.1402303146782895,0.35939261736264144,1.1740137918577749,0,14.56999999999984,2.394305555555558,25.192315611242137,21.69354675432375,3.4987688569184394,86.11176157479922,51.86137530572095,34.98932723783645,1.0,1,8.397438537080706,0.0,21.69354675432375,6490.0,606,31,3,45,pad,1
design_pad,1,C4,1039,1095,1093,45.541666666666664,99.81735159817352,0.4009247977585876,5.23346844117835,0.3660586662192488,0.9044072508039456,0,14.483999999999842,2.374583333333336,22.989893745835694,19.918325732406878,3.0715680134288417,86.63948582195954,64.37585505340803,31.93040798032744,1.0,1,7.663297915278559,0.0,19.918325732406878,6720.0,633,32,3,45,pad,1
design_pad,1,C4,1040,1088,1086,45.25,99.81617647058823,0.4764554138215634,5.353808976436024,0.3705881918673568,0.9037039078673367,0,14.345999999999854,2.356250000000002,22.104132402810187,19.17455644980819,2.929575953002023,86.74647844296504,71.3071168432796,30.700183892792005,1.0,1,7.3680441342700576,0.0,19.17455644980819,6450.0,607,33,3,45,pad,1
design_pad,1,C4,1041,1112,1108,46.166666666666664,99.64028776978418,0.5534235666296758,5.073984244784757,0.3567807211457124,0.9774586610448901,0,14.593999999999841,2.403472222222225,22.804443007654093,19.659791620993715,3.14465138666039,86.21035652743238,62.00593884176381,31.672837510630746,1.0,1,7.601481002551356,0.0,19.659791620993715,6250.0,582,34,3,45,pad,1
design_pad,1,C4,1042,1042,1041,43.375,99.90403071017275,0.3969699522209703,5.5007520867477675,0.3953762249642665,1.0376743553362133,0,13.847999999999866,2.2641666666666698,23.22887985479166,20.07231895428056,3.1565609005111366,86.41104986446446,60.67947667698651,32.26233313165519,1.0,1,7.74295995159722,0.0,20.07231895428056,6720.0,623,35,3,45,pad,1
design_pad,1,C4,1043,1038,1033,43.041666666666664,99.51830443159922,0.3708830203191555,4.00910769743438,0.4000095256446716,1.183286576621422,0,13.777999999999867,2.254305555555559,24.438641928812473,20.96048051445187,3.478161414360668,85.76777946789282,51.826014337761514,33.94255823446193,1.0,1,8.146213976270818,0.0,20.96048051445187,6610.0,616,36,3,45,pad,1
design_pad,1,C4,1044,1110,1106,46.083333333333336,99.63963963963964,0.482092954343489,5.476175995944019,0.3579350638762588,1.0823284292396311,0,14.645999999999841,2.4045833333333353,25.071699240774727,21.625819488048148,3.445879752726624,86.25589865435822,49.66540819979471,34.82180450107615,1.0,1,8.357233080258238,0.0,21.625819488048148,6630.0,618,37,3,45,pad,1
design_pad,1,C4,1045,1096,1094,45.583333333333336,99.81751824817519,0.4942283259216368,6.434013736537721,0.36564520231097375,0.9876036294948877,0,14.447999999999844,2.3733333333333357,22.887244707294844,19.904673419506658,2.9825712877882236,86.96841264235903,59.028697989535,31.787839871242962,1.0,1,7.629081569098279,0.0,19.904673419506658,6480.0,600,38,3,45,pad,1
