scenario,scenario_value,strategy,seed,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,idle_ratio,charging_wait,low_soc_stops,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,pad_utilization,mean_queue,max_queue,total_charging_time_h,mandatory_charging_energy,opportunity_charging_energy,detour_distance_m,charging_sessions,replication
ablation_efficiency,C4-Fixed,C4-Fixed,1029,1839,1835,76.45833333333333,99.78249048395867,0.23946712426513966,3.1190802571429233,0.3615856163932248,0.7782974348685097,0,24.669999999999693,4.011944444444452,39.132596097003095,35.21933648730294,3.913259609700324,90.0000000000004,51.433118307215786,27.17541395625235,1.0,2,13.044198699001015,0.0,35.21933648730294,13010.0,1236,22
ablation_efficiency,C4-Fixed,C4-Fixed,1030,1774,1768,73.66666666666667,99.66178128523111,0.16155926876079463,2.9270835167403373,0.384766221887076,0.4768732198692925,0,24.03999999999971,3.8869444444444525,37.64597363637327,33.881376272736055,3.7645973636373427,90.0000000000003,50.712835158880395,26.143037247481594,1.0,2,12.548657878791078,0.0,33.881376272736055,13760.0,1317,23
ablation_efficiency,C4-Fixed,C4-Fixed,1031,1732,1731,72.125,99.94226327944573,0.17715975346619067,3.0490070753701124,0.3978848193981915,0.5381342203030081,0,23.407999999999735,3.7905555555555637,35.95039602523848,32.35535642271479,3.5950396025238662,90.00000000000044,55.84562377347775,24.965552795304653,1.0,2,11.98346534174615,0.0,32.35535642271479,13120.0,1273,24
ablation_efficiency,C4-Fixed,C4-Fixed,1032,1859,1857,77.375,99.89241527703066,0.22997572857689288,3.4536625896435,0.3538095868833244,0.5578200988668197,0,25.011999999999674,4.060694444444453,37.37287873850596,33.635590864655484,3.7372878738506112,90.00000000000033,56.98720865499654,25.953388012851498,1.0,2,12.457626246168642,0.0,33.635590864655484,13520.0,1287,25
ablation_efficiency,C4-Fixed,C4-Fixed,1033,1747,1745,72.70833333333333,99.88551803091013,0.18085326155247733,3.4720354338325707,0.3922119336404064,0.5722489507313562,0,23.631999999999728,3.8248611111111197,35.155576294257116,31.64001866483154,3.515557629425729,90.0000000000004,66.61648403539444,24.41359464878982,1.0,2,11.718525431419028,0.0,31.64001866483154,13340.0,1267,26
ablation_efficiency,C4-Fixed,C4-Fixed,1034,1764,1759,73.29166666666667,99.71655328798185,0.1725896287721054,2.6960588582066216,0.38782547722016975,0.5620406037622915,0,23.829999999999714,3.859861111111119,36.67184059588944,33.004656536300665,3.6671840595889624,90.00000000000045,52.284505441815284,25.466555969367832,1.0,2,12.223946865296472,0.0,33.004656536300665,13310.0,1273,27
ablation_efficiency,C4-Fixed,C4-Fixed,1035,1772,1770,73.75,99.88713318284425,0.15318133488363544,2.4644499669273197,0.3840123361702447,0.7224691183538374,0,23.987999999999708,3.880833333333342,37.04319549060966,33.33887594154885,3.7043195490609833,90.00000000000041,59.27226983188964,25.72444131292353,1.0,2,12.347731830203212,0.0,33.33887594154885,13620.0,1308,28
ablation_efficiency,C4-Fixed,C4-Fixed,1036,1764,1762,73.41666666666667,99.88662131519274,0.1972377891514269,4.602421252917702,0.3871181439323427,0.7065059803943261,0,23.91199999999972,3.8655555555555634,38.693737054753676,34.8243633492785,3.869373705475387,90.0000000000005,51.19420521411988,26.870650732468143,1.0,2,12.897912351584539,0.0,34.8243633492785,13720.0,1286,29
ablation_efficiency,C4-Fixed,C4-Fixed,1037,1819,1817,75.70833333333333,99.89004947773502,0.19848639924214517,3.2319409551879894,0.367191662695958,0.8189768537832857,0,24.485999999999695,3.974166666666674,38.70450113248996,34.83405101924112,3.8704501132490123,90.00000000000041,58.84225996616475,26.87812578645154,1.0,2,12.90150037749664,0.0,34.83405101924112,13290.0,1261,30
ablation_efficiency,C4-Fixed,C4-Fixed,1038,1793,1791,74.625,99.88845510317903,0.20329444064060778,3.794904771532917,0.37681206796061034,0.6755435182958544,0,24.187999999999704,3.92097222222223,39.334265891059935,35.400839301954136,3.933426589106013,90.0000000000005,52.912856087794665,27.31546242434743,1.0,2,13.111421963686636,0.0,35.400839301954136,13360.0,1273,31
ablation_efficiency,C4-Fixed,C4-Fixed,1039,1836,1832,76.33333333333333,99.78213507625271,0.2117933729989577,3.6630377766712625,0.36242046487191704,0.6614899920879405,0,24.777999999999686,4.015694444444453,37.418564015569274,33.67670761401249,3.7418564015569435,90.0000000000004,64.3377286368456,25.98511389970104,1.0,2,12.472854671856414,0.0,33.67670761401249,13730.0,1306,32
ablation_efficiency,C4-Fixed,C4-Fixed,1040,1835,1832,76.33333333333333,99.83651226158038,0.17444534732133937,3.3022987061036475,0.3625284608932594,0.515098483159618,0,24.785999999999678,4.015000000000009,37.64479729214665,33.88031756293212,3.764479729214682,90.00000000000036,56.17700204815262,26.142220341768674,1.0,2,12.54826576404888,0.0,33.88031756293212,13830.0,1310,33
ablation_efficiency,C4-Fixed,C4-Fixed,1041,1845,1839,76.625,99.67479674796748,0.21894441392644365,3.0109630025620087,0.3597029627662824,0.628032442856585,0,24.799999999999688,4.02847222222223,37.53531944818901,33.78178750337027,3.7535319448189175,90.00000000000044,61.859154818991925,26.066194061242566,1.0,2,12.511773149396324,0.0,33.78178750337027,13300.0,1267,34
ablation_efficiency,C4-Fixed,C4-Fixed,1042,1749,1743,72.625,99.65694682675816,0.18983671332281077,3.300451252048394,0.3931472335005129,0.660804899284957,0,23.639999999999727,3.827916666666675,37.717909394793566,33.946118455314384,3.7717909394793754,90.00000000000047,55.479355621675495,26.192992635273495,1.0,2,12.572636464931177,0.0,33.946118455314384,13260.0,1275,35
ablation_efficiency,C4-Fixed,C4-Fixed,1043,1795,1794,74.75,99.94428969359332,0.19280152773390338,3.6937312752801517,0.3745192019078606,0.6842100428199226,0,24.245999999999704,3.9275000000000078,39.54382066491799,35.589438598426355,3.9543820664918155,90.00000000000043,52.852180811221025,27.460986572859902,1.0,2,13.181273554972643,0.0,35.589438598426355,13530.0,1288,36
ablation_efficiency,C4-Fixed,C4-Fixed,1044,1826,1817,75.70833333333333,99.50711938663746,0.2053906647673667,3.2817243224082633,0.36708169791921397,0.5915802039316278,0,24.62999999999969,3.992916666666675,38.31208620510921,34.48087758459846,3.8312086205109392,90.00000000000044,50.328336721628276,26.605615420214924,1.0,2,12.770695401703062,0.0,34.48087758459846,13590.0,1281,37
ablation_efficiency,C4-Fixed,C4-Fixed,1045,1870,1867,77.79166666666667,99.83957219251337,0.2312153717648199,4.058021027472205,0.34959263545514574,0.6244185929267164,0,25.131999999999675,4.082777777777786,38.178375906223806,34.36053831560154,3.817837590622396,90.00000000000028,59.028697989535,26.512761045988896,1.0,2,12.726125302074594,0.0,34.36053831560154,13460.0,1269,38
ablation_efficiency,C4-Fixed,C4-Fixed,1046,1780,1780,74.16666666666667,100.0,0.17212643200505856,1.923523405597492,0.38052888793815365,0.7057788907176488,0,23.985999999999724,3.890694444444452,38.10961304088747,34.29865173679888,3.810961304088763,90.00000000000043,52.386205714899205,26.46500905617206,1.0,2,12.703204346962476,0.0,34.29865173679888,13130.0,1252,39
ablation_efficiency,C4-Fixed,C4-Fixed,1047,1846,1845,76.875,99.94582881906825,0.19753292759474547,2.4881926449156406,0.35725940354112984,0.751342848184641,0,24.81199999999968,4.030555555555564,38.55761555003503,34.70185399503169,3.855761555003522,90.00000000000043,59.83376944487039,26.77612190974679,1.0,2,12.852538516678338,0.0,34.70185399503169,13300.0,1268,40
