scenario,scenario_value,strategy,seed,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,idle_ratio,charging_wait,low_soc_stops,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,pad_utilization,mean_queue,max_queue,total_charging_time_h,mandatory_charging_energy,opportunity_charging_energy,detour_distance_m,charging_sessions,replication
A_agv,3,C3,1021,1774,1528,63.666666666666664,86.13303269447576,104.4552129168798,272.7378740571694,0.013697969365454489,1.06186699459391,0,21.36199999999967,3.7009722222222483,28.385870834686067,24.65383449254923,3.7320363421368414,86.85248599956115,14.97666672566114,19.712410301865326,1.0,2,9.461956944895356,22.483809753163083,2.170024739386143,370.0,35,14
A_agv,3,C4,1021,1774,1508,62.833333333333336,85.00563697857947,117.7353899124979,301.8871901732139,0.013697969365454489,1.06186699459391,0,21.36199999999967,3.7009722222222488,29.550670771652232,23.23141782588256,6.319252945769673,78.6155346705981,19.68130834090531,20.521299146980716,1.0,2,9.850223590550744,21.06139308649642,2.170024739386143,370.0,35,14
A_agv,3,C1,1022,1749,1519,63.291666666666664,86.84962835906232,98.28507801584941,230.0555257985093,0.007511749945673422,0.0,0,20.999999999999684,3.644583333333357,24.26764522194486,21.058113238110018,3.209531983834844,86.77443998178896,19.76805823724257,16.852531404128374,0.0,1,8.08921507398162,21.058113238110018,0.0,60.0,6,15
A_agv,3,C2,1022,1749,1499,62.458333333333336,85.70611778158947,103.50921908692136,246.6335984963703,0.007511749945673422,0.5789472067784744,0,21.04399999999968,3.647638888888912,31.000061749846033,23.66833546033225,7.331726289513786,76.34931714434344,15.022314128156102,21.5278206596153,1.0,2,10.333353916615344,22.479693548692715,1.1886419116395337,280.0,27,15
A_agv,3,C3,1022,1749,1499,62.458333333333336,85.70611778158947,103.50921908692136,246.6335984963703,0.007511749945673422,0.5789472067784744,0,21.04399999999968,3.647638888888912,31.000061749846033,23.66833546033225,7.331726289513786,76.34931714434344,15.022314128156102,21.5278206596153,1.0,2,10.333353916615344,22.479693548692715,1.1886419116395337,280.0,27,15
A_agv,3,C4,1022,1749,1511,62.958333333333336,86.39222412807318,89.88077917884972,232.39140129501416,0.007511749945673422,0.5789472067784744,0,21.04399999999968,3.6476388888889124,26.568647050554475,22.245918793665584,4.32272825688889,83.72996468859081,19.685820465084213,18.450449340662832,1.0,2,8.856215683518158,21.05727688202605,1.1886419116395337,280.0,27,15
A_agv,3,C1,1023,1753,1523,63.458333333333336,86.87963491158015,90.76852054645404,209.48964046250902,0.002094012473195927,0.0,0,21.047999999999682,3.652916666666691,24.926489202346673,21.04736201727445,3.8791271850722233,84.43773146879013,19.78528075733268,17.31006194607408,0.0,1,8.308829734115557,21.04736201727445,0.0,60.0,6,16
A_agv,3,C2,1023,1753,1523,63.458333333333336,86.87963491158015,82.45663319520833,221.31404793310722,0.0020837305834626486,2.3154466019083584,0,21.059999999999683,3.6537500000000236,25.318521316343606,22.75019535060779,2.5683259657358204,89.8559401094332,14.976085453084135,17.582306469683058,1.0,2,8.439507105447868,22.49231442290437,0.25788092770341203,120.0,11,16
A_agv,3,C3,1023,1753,1523,63.458333333333336,86.87963491158015,82.45663319520833,221.31404793310722,0.0020837305834626486,2.3154466019083584,0,21.059999999999683,3.6537500000000236,25.318521316343606,22.75019535060779,2.5683259657358204,89.8559401094332,14.976085453084135,17.582306469683058,1.0,2,8.439507105447868,22.49231442290437,0.25788092770341203,120.0,11,16
A_agv,3,C4,1023,1753,1530,63.75,87.27895037079293,88.37514716092505,204.5206765894771,0.0020837305834626486,2.3154466019083584,0,21.059999999999683,3.6537500000000245,24.332395058135077,21.313695350607787,3.0186997075272877,87.59390639386301,19.76441878641746,16.897496568149357,1.0,2,8.110798352711692,21.055814422904376,0.25788092770341203,120.0,11,16
A_agv,3,C1,1024,1752,1447,60.291666666666664,82.59132420091323,146.2142492060105,326.7670271029365,0.009897253656192748,54.90199441134543,0,21.035999999999685,3.650833333333357,29.93879626995609,21.0495601100684,8.88923615988769,70.30863873171769,19.6828065229105,20.79083074302506,1.0,2,9.979598756652031,21.0495601100684,0.0,60.0,6,17
A_agv,3,C2,1024,1752,1464,61.0,83.56164383561644,133.48334981868982,314.4224810895139,0.00988380849476999,12.695519413609457,0,21.07799999999968,3.6537500000000236,31.345665391229517,23.86889344340175,7.47677194782777,76.14734970686008,15.003412932876495,21.76782318835383,1.0,2,10.448555130409837,22.484640814069717,1.3842526293320292,270.0,26,17
A_agv,3,C3,1024,1752,1464,61.0,83.56164383561644,133.48334981868982,314.4224810895139,0.00988380849476999,12.695519413609457,0,21.07799999999968,3.6537500000000236,31.345665391229517,23.86889344340175,7.47677194782777,76.14734970686008,15.003412932876495,21.76782318835383,1.0,2,10.448555130409837,22.484640814069717,1.3842526293320292,270.0,26,17
A_agv,3,C4,1024,1752,1499,62.458333333333336,85.5593607305936,116.10281346667752,248.61271678025187,0.00988380849476999,11.687449238170858,0,21.07799999999968,3.6537500000000236,25.330277737187128,22.432393443401747,2.897884293785382,88.55960316009079,19.79174626620982,17.590470650824397,1.0,2,8.443425912395709,21.04814081406972,1.3842526293320292,270.0,26,17
