one_minus_soc,E_next,T_idle,eta_WPT,D,score,strategy,scenario,scenario_value,replication
0.003755555555555586,0.2816666666666666,0.0036601856193111517,0.9350508587627149,0.0,0.1655974470525015,C4,A_agv,7,1025
0.003755555555555586,0.2816666666666666,0.22638408591120324,0.9350508587627149,0.0,0.1990060320962853,C4,A_agv,10,1026
0.01525419986099541,0.2816666666666666,0.0373722344012357,0.6078872769718193,0.0,0.14138748948233257,C4,B_pad,3,1029
0.4368365651774764,0.2816666666666666,0.05855046235272918,0.9166666666666667,0.0,0.3019168722394856,C4,D_power,1,1018
0.2795542311859462,0.2816666666666666,0.029228910014180657,0.9166666666666667,0.0,0.2503339391912443,C4,C_workload,75,1038
0.003755555555555586,0.2816666666666666,0.05081140925657059,0.9166666666666667,0.0,0.1708317113884856,C4,A_agv,10,1022
0.003755555555555586,0.2816666666666666,0.06223892228493949,0.8266216441554113,0.0,0.1635413360916154,C4,A_agv,10,1022
0.003755555555555586,0.2816666666666666,0.012954826271310999,0.9350508587627149,0.0,0.16699164315030146,C4,base,base,1007
0.008634980742688647,0.2816666666666666,0.0017939189379426858,0.9166666666666667,0.0,0.1649429153968313,C4,base,base,1036
0.003755555555555586,0.2816666666666666,0.03876790317679883,0.9166666666666667,0.0,0.16902518547651985,C4,B_pad,3,1034
0.006748297270058767,0.2816666666666666,0.1363550525816451,0.9166666666666667,0.0,0.18456108040159774,C4,B_pad,5,1048
0.003755555555555586,0.2816666666666666,0.0006164005004838045,0.9166666666666667,0.0,0.1633024600750726,C4,A_agv,7,1045
0.003755555555555586,0.2816666666666666,0.01762735628192685,0.7474570618642656,0.0,0.14893314296204893,C4,B_pad,5,1027
0.003755555555555586,0.2816666666666666,0.07171970153149636,0.8266216441554113,0.0,0.16496345297859893,C4,D_power,5,1048
0.36076761015850084,0.2816666666666666,0.01663909376511204,0.6078872769718193,0.0,0.24193154147616566,C4,B_pad,2,1027
0.46598249978012146,0.2816666666666666,0.05710033948077277,0.9350508587627149,0.0,0.3122815533990905,C4,D_power,1,1047
0.003755555555555586,0.2816666666666666,0.03577108642704035,0.7474570618642656,0.0,0.15165470248381596,C4,B_pad,5,1036
0.014909110207165307,0.2816666666666666,0.005965809092562672,0.9166666666666667,0.0,0.1674509377593673,C4,B_pad,2,1032
0.003755555555555586,0.2816666666666666,0.08059158430138066,0.8266216441554113,0.0,0.16629423539408156,C4,C_workload,45,1017
0.008353619710980661,0.2816666666666666,0.030825161706498978,1.0,0.0,0.1775465268359357,C4,A_agv,5,1017
0.003755555555555586,0.2816666666666666,0.046738472667141956,0.9350508587627149,0.0,0.17205919010967613,C4,D_power,5,1016
0.003755555555555586,0.2816666666666666,0.01899363279084001,0.9166666666666667,0.0,0.166059044918626,C4,B_pad,3,1030
