scenario,scenario_value,strategy,requested_tasks_mean,requested_tasks_std,requested_tasks_median,requested_tasks_p5,requested_tasks_p95,completed_tasks_mean,completed_tasks_std,completed_tasks_median,completed_tasks_p5,completed_tasks_p95,throughput_mean,throughput_std,throughput_median,throughput_p5,throughput_p95,completion_rate_mean,completion_rate_std,completion_rate_median,completion_rate_p5,completion_rate_p95,mean_delay_mean,mean_delay_std,mean_delay_median,mean_delay_p5,mean_delay_p95,max_delay_mean,max_delay_std,max_delay_median,max_delay_p5,max_delay_p95,idle_ratio_mean,idle_ratio_std,idle_ratio_median,idle_ratio_p5,idle_ratio_p95,charging_wait_mean,charging_wait_std,charging_wait_median,charging_wait_p5,charging_wait_p95,low_soc_stops_mean,low_soc_stops_std,low_soc_stops_median,low_soc_stops_p5,low_soc_stops_p95,traction_energy_mean,traction_energy_std,traction_energy_median,traction_energy_p5,traction_energy_p95,aux_energy_mean,aux_energy_std,aux_energy_median,aux_energy_p5,aux_energy_p95,wpt_input_energy_mean,wpt_input_energy_std,wpt_input_energy_median,wpt_input_energy_p5,wpt_input_energy_p95,battery_delivered_energy_mean,battery_delivered_energy_std,battery_delivered_energy_median,battery_delivered_energy_p5,battery_delivered_energy_p95,wpt_loss_mean,wpt_loss_std,wpt_loss_median,wpt_loss_p5,wpt_loss_p95,mean_efficiency_mean,mean_efficiency_std,mean_efficiency_median,mean_efficiency_p5,mean_efficiency_p95,fleet_min_soc_mean,fleet_min_soc_std,fleet_min_soc_median,fleet_min_soc_p5,fleet_min_soc_p95,pad_utilization_mean,pad_utilization_std,pad_utilization_median,pad_utilization_p5,pad_utilization_p95,mean_queue_mean,mean_queue_std,mean_queue_median,mean_queue_p5,mean_queue_p95,max_queue_mean,max_queue_std,max_queue_median,max_queue_p5,max_queue_p95,detour_distance_m_mean,detour_distance_m_std,detour_distance_m_median,detour_distance_m_p5,detour_distance_m_p95
A_agv,5,C3,1801.08,39.37824946099363,1800.0,1744.45,1861.2,1797.6,39.05882533736382,1796.0,1740.45,1858.65,74.9,1.627451055723493,74.83333333333333,72.51875,77.44375,99.80713881108069,0.1123713556085577,99.83286825083357,99.63303634260991,99.94480988018928,0.19516515911550134,0.036434635075454906,0.19338245337627658,0.14606806285072468,0.2507371214193268,3.236973990879578,0.5745515001425326,3.2128848286793072,2.4123903665479203,4.23500857541337,0.37462120849720537,0.013584652912761614,0.374787102593632,0.35373707684721173,0.39486146887484824,1.1096617657379568,0.1429026048542164,1.0999977744700296,0.9142613214236738,1.3425621499834866,0.0,0.0,0.0,0.0,0.0,22.696399999999866,0.5166008209084103,22.672999999999874,21.902499999999904,23.503099999999836,3.827488888888884,0.0849745686171186,3.8224999999999962,3.702201388888884,3.958159722222218,38.021018503371536,1.4524912461135817,37.95596554138463,35.54073147212189,40.10931571170224,32.28010161698308,1.154456453403045,32.2502077193005,30.440592725790413,33.97942735983102,5.74091688638845,0.43865415846158967,5.800142282424844,5.025886468818341,6.357766626805672,84.91193868932214,0.815846985988241,84.95907839437166,83.76851930601381,86.12087288045912,54.9619518563556,4.14311017000514,53.8728336965236,50.079934258858614,63.11358402443689,26.40348507178579,1.0086744764677653,26.358309403739327,24.68106352230687,27.853691466459885,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,5417.2,347.86251095887314,5470.0,4822.5,5951.0
A_agv,5,C4,1801.08,39.37824946099363,1800.0,1744.45,1861.2,1797.6,39.05882533736382,1796.0,1740.45,1858.65,74.9,1.627451055723493,74.83333333333333,72.51875,77.44375,99.80713881108069,0.1123713556085577,99.83286825083357,99.63303634260991,99.94480988018928,0.1970167272391957,0.036410789756275666,0.1955577496002019,0.148220918889943,0.2527005119375727,3.237825236355945,0.573576061397042,3.2128848286793072,2.4123903665479203,4.23500857541337,0.3742749378394823,0.013604824663363846,0.374440038499092,0.35327165152418794,0.39453725025510544,0.6877020230655186,0.10207851658625236,0.6886388885151522,0.5236559455397936,0.8267421766666714,0.0,0.0,0.0,0.0,0.0,24.187799999999715,0.47609795767898955,24.183999999999713,23.435299999999742,24.985099999999683,3.93105833333334,0.08209764058198163,3.9305555555555616,3.808166666666673,4.061576388888897,39.472624563702986,1.3317181378432599,39.43743539321764,37.513436681910484,41.396768486495716,34.145450563651224,1.0844678977018647,34.11064216208054,32.492404873877526,35.78321722877263,5.327174000051846,0.31813539052152734,5.216963256580068,4.902722313259893,5.866433378581679,86.51094109414161,0.4992069001085668,86.63292676782024,85.66631066275832,87.20338726727998,54.9619518563556,4.14311017000514,53.8728336965236,50.079934258858614,63.11358402443689,27.41154483590493,0.9248042623911683,27.387107911956768,26.05099769577122,28.747755893399894,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,12874.2,326.88442693317234,12875.0,12315.0,13379.5
A_agv,7,C1,1800.9,36.65183682787455,1801.5,1743.25,1856.05,1798.02,36.31634814869393,1798.5,1740.8,1853.1499999999999,74.9175,1.5131811728622468,74.9375,72.53333333333333,77.21458333333334,99.84045808548017,0.10682190238557662,99.83809566248406,99.66587200172525,100.0,0.6096688800280698,0.7300015465883298,0.45691864516109654,0.3408195839579886,0.746412170392353,143.90833469060954,44.67738116529075,134.28463290024652,85.6325303108584,213.27804811108658,0.4847310745903403,0.015584836092196004,0.48529607599589564,0.46170789214392294,0.5085027324495354,29.099060455669747,22.739156684512825,29.1223087564929,0.0,67.89489300498627,0.0,0.0,0.0,0.0,0.0,21.62480000000002,0.43982204193449514,21.63200000000002,20.933000000000014,22.286600000000018,3.7528472222222136,0.07635799339140506,3.7540972222222138,3.6327430555555473,3.8677430555555468,29.97920675296374,2.9770595628283747,29.03977708261645,27.25260246611525,35.33983651306783,24.560849982924324,0.010748767369320296,24.559737533956095,24.546864660239237,24.575516826138195,5.418356770039418,2.9762529920189853,4.487092901242036,2.6946611103294504,10.779780543133745,82.61719975359387,7.1504012349362585,84.54861071359926,69.5928139134735,90.11291405419574,19.71546500407191,0.035262019673245486,19.70607787132375,19.678839419075583,19.774072653842083,20.818893578447042,2.067402474186372,20.16651186292809,18.925418379246704,24.541553134074878,0.78,0.4184519575964803,1.0,0.0,1.0,1.78,0.4184519575964803,2.0,1.0,2.0,70.0,0.0,70.0,70.0,70.0
A_agv,7,C2,1800.9,36.65183682787455,1801.5,1743.25,1856.05,1798.02,36.31634814869393,1798.5,1740.8,1853.1499999999999,74.9175,1.5131811728622468,74.9375,72.53333333333333,77.21458333333334,99.84045808548017,0.10682190238557662,99.83809566248406,99.66587200172525,100.0,0.019001819918549084,0.00670825315515036,0.017933586621541854,0.011411135286313585,0.033288769886004155,1.4387730923324997,0.3133030531067365,1.414313212086078,1.0661508750659565,1.9822974209288562,0.552636251243638,0.009050682893330506,0.5526352569424646,0.539159201319409,0.5670425360812648,0.9147467638316565,0.10821448307337407,0.8984183287002944,0.7574628405853328,1.073734496509863,0.0,0.0,0.0,0.0,0.0,25.061039999999853,0.49797930290569636,25.095999999999847,24.272699999999862,25.775699999999844,3.9914750000000088,0.08034948469289196,3.9943750000000087,3.8646666666666745,4.1100416666666755,44.837709038733784,1.434910031997228,44.923670342244655,42.947846240926864,46.94932843642783,37.545002651240004,1.2305933673031977,37.626200838353284,35.89819463406881,39.52841222932586,7.292706387493876,0.30813148222466485,7.270608149129203,6.829345460395387,7.845670543626136,83.73458692082036,0.4725138507430455,83.71609310395607,82.87661357519742,84.47945257516672,53.845878446893224,3.710705892711063,52.4487139811857,50.14712033562544,60.67897370416243,31.13729794356539,0.9964652999981137,31.196993293225713,29.8248932228661,32.60370030307522,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,17251.2,332.8396071407855,17325.0,16699.0,17683.0
A_agv,7,C3,1800.9,36.65183682787455,1801.5,1743.25,1856.05,1798.02,36.31634814869393,1798.5,1740.8,1853.1499999999999,74.9175,1.5131811728622468,74.9375,72.53333333333333,77.21458333333334,99.84045808548017,0.10682190238557662,99.83809566248406,99.66587200172525,100.0,0.018314269279924827,0.006710483359299617,0.017124868823724555,0.010674336963036777,0.03266367656329297,1.4387730923324997,0.3133030531067365,1.414313212086078,1.0661508750659565,1.9822974209288562,0.5527543239089586,0.009044914217385767,0.5527644334656416,0.5392528464722538,0.5671228693025666,1.7687559188145048,0.18775975072174828,1.7381471204856034,1.5134612397250726,2.138759576611185,0.0,0.0,0.0,0.0,0.0,22.491999999999994,0.4765522435329889,22.516999999999992,21.708899999999993,23.19429999999999,3.8130694444444386,0.07879076553280308,3.814861111111105,3.686624999999994,3.931284722222216,40.69555382917188,1.5853240327150133,40.79207322362808,38.44539294411694,42.98868806672696,34.43059699944855,1.269155704127708,34.517276058696424,32.70490723956868,36.46566391546258,6.264956829723332,0.490668192787706,6.229243151317643,5.538294887153843,6.984162773928624,84.61650518081454,0.8713210397296804,84.68975521934962,83.3015363509844,85.95787012270189,53.845878446893224,3.710705892711063,52.4487139811857,50.14712033562544,60.67897370416243,28.26080127025825,1.1009194671632063,28.3278286275195,26.69818954452565,29.85325560189372,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,4406.0,313.0560359307149,4400.0,3951.5,4877.5
A_agv,7,C4,1800.9,36.65183682787455,1801.5,1743.25,1856.05,1798.02,36.31634814869393,1798.5,1740.8,1853.1499999999999,74.9175,1.5131811728622468,74.9375,72.53333333333333,77.21458333333334,99.84045808548017,0.10682190238557662,99.83809566248406,99.66587200172525,100.0,0.018932173306011872,0.006712496041738134,0.017852141583571297,0.011326401701148374,0.033264565243934445,1.4387730923324997,0.3133030531067365,1.414313212086078,1.0661508750659565,1.9822974209288562,0.5526477748477776,0.009050327904051634,0.552643590670616,0.5391817719795761,0.5670496937869903,0.9546691134692938,0.11505585089777395,0.9522351750760014,0.7963529150082487,1.1136502302084852,0.0,0.0,0.0,0.0,0.0,24.92403999999986,0.49596140238233744,24.96199999999986,24.124799999999873,25.633399999999853,3.981961111111119,0.08019657011934236,3.9861805555555634,3.854562500000007,4.100159722222231,43.3272475459128,1.443003441800463,43.50079219292586,41.32555941319663,45.45206279620536,37.394330815308415,1.2283538017792872,37.460436949464366,35.740237689624344,39.34990847849,5.932916730604474,0.27665127237396897,5.885794135475557,5.496014650093333,6.35419722647788,86.30878550017808,0.374984325931938,86.26702278196716,85.76848985923473,86.95511001600578,53.845878446893224,3.710705892711063,52.4487139811857,50.14712033562544,60.67897370416243,30.088366351328567,1.0020857234725828,30.20888346730987,28.698305148053386,31.563932497365144,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,16566.2,334.7487025778459,16620.0,16043.5,16950.0
B_pad,1,C1,1801.08,39.37824946099363,1800.0,1744.45,1861.2,1796.48,38.783670032946716,1794.0,1739.45,1856.4,74.85333333333332,1.6159862513727803,74.75,72.47708333333333,77.35,99.74528604441218,0.14064181384882565,99.77715766777808,99.50450907524656,99.94317090350259,9.104203851335493,7.092453047433812,6.906136686628692,1.193463777192279,24.50027019609236,248.95997581407315,52.1019605354631,253.62910083234613,170.56620350581468,327.36729111283785,0.2608852909539641,0.02599172330721501,0.2616883825806177,0.22683188012315753,0.3061659364528324,97.72374211594068,30.974315322163196,100.04735386647243,52.69304861298618,149.13116219492736,0.0,0.0,0.0,0.0,0.0,21.625119999999956,0.47297308203164823,21.611999999999956,20.945399999999978,22.34729999999993,3.7530944444444345,0.0820681166376776,3.7508333333333237,3.6351041666666575,3.878395833333323,24.952941675601064,3.1612054332809545,23.943953825561117,19.57829259834732,30.948890213199974,21.333080087572622,1.9856206066617144,21.055545055951317,17.54051780441646,24.565424734319933,3.6198615880284444,2.021506642008342,2.8879112389751076,1.8951972344150365,7.882340947811026,85.98657773035693,5.780853864679704,88.13277230464902,74.39047440491156,91.04161151482222,19.732086554333563,0.042103527890841416,19.717693829999604,19.68388165068366,19.820991761423148,34.65686343833481,4.390563101779102,33.255491424390435,27.192073053260167,42.984569740555514,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,60.8,5.656854249492381,60.0,50.0,70.0
B_pad,1,C2,1801.08,39.37824946099363,1800.0,1744.45,1861.2,1797.6,39.05882533736382,1796.0,1740.45,1858.65,74.9,1.627451055723493,74.83333333333333,72.51875,77.44375,99.80713881108069,0.1123713556085577,99.83286825083357,99.63303634260991,99.94480988018928,0.20525949646359,0.03720823780539044,0.20394445791684646,0.15700451328865786,0.2624547491418548,3.2394035922608753,0.5746614570401075,3.2128848286793072,2.4123903665479203,4.23500857541337,0.37274130396486477,0.01375343633320332,0.37277168354353796,0.35170672020737775,0.393118940841247,1.3273462894641141,0.09608305165648175,1.325737753971201,1.1931220300336438,1.492201953433865,0.0,0.0,0.0,0.0,0.0,24.291759999999705,0.47270401318543515,24.289999999999704,23.541499999999736,25.067699999999675,3.938277777777786,0.08187791795857745,3.9377083333333402,3.8167638888888966,4.067312500000008,40.20369494358998,1.2086030026196486,40.12154850168655,38.222684939756384,42.07914319767782,34.15407482422054,1.0566123023218728,34.205940843962985,32.52876770663814,35.81360913826909,6.049620119369492,0.27080259141879054,6.011503683832247,5.692877629915801,6.499891269017332,84.95181943365168,0.5158561444153758,84.9599431357135,83.89541409071343,85.71841486602334,53.79653163465446,4.086785874649593,53.51281006007018,47.54225533068759,59.312331889283755,55.83846519943031,1.678615281416181,55.72437291900877,53.087062416328116,58.44325444121908,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,13394.0,311.7625993722582,13390.0,12880.0,13868.5
B_pad,1,C3,1801.08,39.37824946099363,1800.0,1744.45,1861.2,1797.6,39.05882533736382,1796.0,1740.45,1858.65,74.9,1.627451055723493,74.83333333333333,72.51875,77.44375,99.80713881108069,0.1123713556085577,99.83286825083357,99.63303634260991,99.94480988018928,0.20325192689010513,0.037282942460233774,0.20178169722118267,0.15476376249743087,0.2604038418589891,3.236734688562817,0.5705353271976223,3.2128848286793072,2.4123903665479203,4.23500857541337,0.3731153639187868,0.013768848267964064,0.3733923437070176,0.3521881898797905,0.39339054402362544,1.531970189566879,0.07877764537982458,1.5158968733604983,1.4293170884780546,1.6859145438248377,0.0,0.0,0.0,0.0,0.0,23.62223999999979,0.6413394962012744,23.572999999999787,22.546799999999855,24.600199999999724,3.8917833333333345,0.09297854192909019,3.885000000000001,3.748937499999997,4.035194444444446,38.83591276177014,1.4836411449995692,38.806811466560134,36.5287363778266,41.25147023439575,33.12728325193139,1.2568650755345727,33.138841852600606,31.176766490493506,35.01871635315305,5.708629509838757,0.3285888331973498,5.666217157012385,5.27073936167772,6.2158641268274675,85.3031508157403,0.5620991513269069,85.35084530270149,84.36309670326588,86.09720123964958,53.79653163465446,4.086785874649593,53.51281006007018,47.54225533068759,59.312331889283755,53.93876772468076,2.06061270138829,53.898349259111306,50.73435608031472,57.29370865888298,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10046.4,1103.1083355681799,10125.0,8222.0,11547.5
B_pad,1,C4,1801.08,39.37824946099363,1800.0,1744.45,1861.2,1797.6,39.05882533736382,1796.0,1740.45,1858.65,74.9,1.627451055723493,74.83333333333333,72.51875,77.44375,99.80713881108069,0.1123713556085577,99.83286825083357,99.63303634260991,99.94480988018928,0.20468551353778705,0.03720489485083083,0.20304861434403937,0.1563538977046543,0.26212075804882257,3.2394035922608753,0.5746614570401075,3.2128848286793072,2.4123903665479203,4.23500857541337,0.37284865847854864,0.01374916115644493,0.37295369797483835,0.3519261787593754,0.39321108496420437,1.3170699844913432,0.0988274648170876,1.3220210275358923,1.1645075096622908,1.4890555938660908,0.0,0.0,0.0,0.0,0.0,24.221839999999712,0.4784727130598354,24.205999999999715,23.46849999999974,25.01439999999968,3.9334222222222293,0.08227821146350123,3.9323611111111174,3.8107013888888956,4.063611111111118,39.569382770205465,1.3360736496758292,39.57479807187414,37.511560618557134,41.67440677110818,34.09354018562138,1.0782107845558617,34.12714501228828,32.46197056486146,35.78262972287863,5.475842584584127,0.3448416590228149,5.384456525641282,5.0426793523954965,6.069047750557896,86.16905501167982,0.5632919328193753,86.31997583390748,85.11968392759398,86.9103028040753,53.79653163465446,4.086785874649593,53.51281006007018,47.54225533068759,59.312331889283755,54.95747606972961,1.8556578467719849,54.96499732204712,52.0993897479959,57.881120515427895,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,13044.4,314.2088217626448,13060.0,12483.5,13527.5
B_pad,2,C1,1801.08,39.37824946099363,1800.0,1744.45,1861.2,1797.0,38.744058135620286,1795.5,1740.45,1857.55,74.875,1.6143357556508449,74.8125,72.51875,77.39791666666667,99.77423546630449,0.15177835269510892,99.78284242990125,99.5586305343863,99.94480988018928,2.403143627702507,1.588840942468191,2.0146499827765285,0.6724008640860325,5.365735456524381,121.22489619021898,25.220876163127155,113.78895723544798,88.47324606059375,166.5690210072957,0.3112241754208963,0.016026605277526015,0.31249800923138493,0.2870173126044596,0.3354308064620148,25.331602548278884,16.99411704744668,27.337228795287352,0.0,46.783010447254064,0.0,0.0,0.0,0.0,0.0,21.623679999999958,0.47302075028910257,21.610999999999954,20.943399999999983,22.34729999999993,3.7529944444444343,0.08207142223972022,3.750763888888879,3.634965277777768,3.8783958333333235,21.730308851598966,2.716911641176607,20.450347260720598,19.073116025811608,27.648307861969602,18.8066800875726,2.0973407751824533,17.548592008321585,17.532555305696178,22.976442559846976,2.923628764026363,1.5284020934475848,2.5689368131092714,1.5403441709074719,4.585747410967147,86.8674116577711,5.325217005801895,87.87000207826453,79.27983259081323,92.16462001364465,19.732086554333563,0.042103527890841416,19.717693829999604,19.68388165068366,19.820991761423148,15.090492258054836,1.8867441952615327,14.201630042167082,13.245219462369171,19.200213793034443,0.88,0.32826072265931594,1.0,0.0,1.0,1.88,0.328260722659316,2.0,1.0,2.0,53.6,5.979557010416099,50.0,50.0,65.49999999999997
B_pad,2,C2,1801.08,39.37824946099363,1800.0,1744.45,1861.2,1797.6,39.05882533736382,1796.0,1740.45,1858.65,74.9,1.627451055723493,74.83333333333333,72.51875,77.44375,99.80713881108069,0.1123713556085577,99.83286825083357,99.63303634260991,99.94480988018928,0.19724672360712137,0.03642842156738585,0.1957943772515532,0.14848387905165286,0.25278712547019333,3.237825236355945,0.573576061397042,3.2128848286793072,2.4123903665479203,4.23500857541337,0.37423143827397815,0.01360711478591849,0.37440542390910747,0.35322418257967303,0.3944712517349621,0.6744294421607329,0.0968194962714976,0.6794675290768691,0.5184283802901335,0.8165603090098621,0.0,0.0,0.0,0.0,0.0,24.298679999999703,0.4742348699080641,24.295999999999704,23.544599999999736,25.079499999999673,3.9387583333333414,0.08198398489707871,3.937986111111118,3.8169791666666746,4.068131944444453,40.74038042051611,1.3033715194095148,40.546328145285855,38.60827357083913,42.64466054369834,34.26928242736474,1.0844717817137943,34.22293382874723,32.602236818321984,35.90768528432821,6.471097993151452,0.3391403876437442,6.481500309772365,5.967659935262743,6.986637346623484,84.11901903969327,0.5857516157976912,84.12630165314746,83.2336814040783,84.99979538456932,54.9619518563556,4.14311017000514,53.8728336965236,50.079934258858614,63.11358402443689,28.291930847580716,0.9051191107010703,28.157172323115265,26.811301090860557,29.61434759979062,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,13428.6,312.29898024365133,13410.0,12919.0,13895.0
B_pad,2,C3,1801.08,39.37824946099363,1800.0,1744.45,1861.2,1797.6,39.05882533736382,1796.0,1740.45,1858.65,74.9,1.627451055723493,74.83333333333333,72.51875,77.44375,99.80713881108069,0.1123713556085577,99.83286825083357,99.63303634260991,99.94480988018928,0.19516515911550134,0.036434635075454906,0.19338245337627658,0.14606806285072468,0.2507371214193268,3.236973990879578,0.5745515001425326,3.2128848286793072,2.4123903665479203,4.23500857541337,0.37462120849720537,0.013584652912761614,0.374787102593632,0.35373707684721173,0.39486146887484824,1.1096617657379568,0.1429026048542164,1.0999977744700296,0.9142613214236738,1.3425621499834866,0.0,0.0,0.0,0.0,0.0,22.696399999999866,0.5166008209084103,22.672999999999874,21.902499999999904,23.503099999999836,3.827488888888884,0.0849745686171186,3.8224999999999962,3.702201388888884,3.958159722222218,38.021018503371536,1.4524912461135817,37.95596554138463,35.54073147212189,40.10931571170224,32.28010161698308,1.154456453403045,32.2502077193005,30.440592725790413,33.97942735983102,5.74091688638845,0.43865415846158967,5.800142282424844,5.025886468818341,6.357766626805672,84.91193868932214,0.815846985988241,84.95907839437166,83.76851930601381,86.12087288045912,54.9619518563556,4.14311017000514,53.8728336965236,50.079934258858614,63.11358402443689,26.40348507178579,1.0086744764677653,26.358309403739327,24.68106352230687,27.853691466459885,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,5417.2,347.86251095887314,5470.0,4822.5,5951.0
B_pad,2,C4,1801.08,39.37824946099363,1800.0,1744.45,1861.2,1797.6,39.05882533736382,1796.0,1740.45,1858.65,74.9,1.627451055723493,74.83333333333333,72.51875,77.44375,99.80713881108069,0.1123713556085577,99.83286825083357,99.63303634260991,99.94480988018928,0.1970167272391957,0.036410789756275666,0.1955577496002019,0.148220918889943,0.2527005119375727,3.237825236355945,0.573576061397042,3.2128848286793072,2.4123903665479203,4.23500857541337,0.3742749378394823,0.013604824663363846,0.374440038499092,0.35327165152418794,0.39453725025510544,0.6877020230655186,0.10207851658625236,0.6886388885151522,0.5236559455397936,0.8267421766666714,0.0,0.0,0.0,0.0,0.0,24.187799999999715,0.47609795767898955,24.183999999999713,23.435299999999742,24.985099999999683,3.93105833333334,0.08209764058198163,3.9305555555555616,3.808166666666673,4.061576388888897,39.472624563702986,1.3317181378432599,39.43743539321764,37.513436681910484,41.396768486495716,34.145450563651224,1.0844678977018647,34.11064216208054,32.492404873877526,35.78321722877263,5.327174000051846,0.31813539052152734,5.216963256580068,4.902722313259893,5.866433378581679,86.51094109414161,0.4992069001085668,86.63292676782024,85.66631066275832,87.20338726727998,54.9619518563556,4.14311017000514,53.8728336965236,50.079934258858614,63.11358402443689,27.41154483590493,0.9248042623911683,27.387107911956768,26.05099769577122,28.747755893399894,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,12874.2,326.88442693317234,12875.0,12315.0,13379.5
B_pad,3,C1,1801.08,39.37824946099363,1800.0,1744.45,1861.2,1797.18,38.73441226968014,1795.5,1740.45,1857.55,74.8825,1.613933844570006,74.8125,72.51875,77.39791666666667,99.78422275843866,0.13848055622782512,99.78111701586138,99.58937655811461,99.94480988018928,1.8571290690383009,1.0102929740075208,1.7134581783758172,0.6654895165640644,3.9726328405033384,100.3767673682784,19.11198741448527,98.4299241742109,81.48440601622751,138.19400212315992,0.3176888490463437,0.01497451933657316,0.3186539492604744,0.29517779720828297,0.34105482209870897,3.457642544928562,8.98754140486616,0.0,0.0,28.850783780977007,0.0,0.0,0.0,0.0,0.0,21.623599999999957,0.4730674543091232,21.610999999999954,20.943399999999983,22.34729999999993,3.752988888888879,0.08207466995807884,3.750763888888879,3.634965277777768,3.878395833333323,21.42233097403776,2.5577834987475776,20.330708124675773,19.03805970578035,27.24518306602301,18.666324532017043,2.0584961087036624,17.547371343636705,17.532555305696178,22.976442559846976,2.7560064420207135,1.2083385088575052,2.6532320087391135,1.490880076679218,4.493503701306903,87.35008628582682,4.440772495755066,88.12250117499198,79.61697279049599,92.16552724568103,19.732086554333563,0.042103527890841416,19.717693829999604,19.68388165068366,19.820991761423148,9.917745821313776,1.1841590271979523,9.412364872535077,8.813916530453865,12.613510678714357,0.18,0.3880879344916036,0.0,0.0,1.0,2.06,0.5499536158548617,2.0,1.0,3.0,53.2,5.869325309764037,50.0,50.0,65.49999999999997
B_pad,3,C2,1801.08,39.37824946099363,1800.0,1744.45,1861.2,1797.6,39.05882533736382,1796.0,1740.45,1858.65,74.9,1.627451055723493,74.83333333333333,72.51875,77.44375,99.80713881108069,0.1123713556085577,99.83286825083357,99.63303634260991,99.94480988018928,0.1971635652721858,0.03642588753633374,0.19553975329987838,0.14839822415885587,0.25272354910234385,3.237825236355945,0.573576061397042,3.2128848286793072,2.4123903665479203,4.23500857541337,0.37424736991858665,0.013607478317781843,0.37441448249548914,0.353239473345437,0.3944734250666543,0.6764598573188388,0.1591560621860561,0.6674381662099245,0.45864537630441987,0.9934769158436864,0.0,0.0,0.0,0.0,0.0,24.298759999999703,0.4743223548669343,24.295999999999704,23.544599999999736,25.079499999999673,3.9387638888888965,0.08199026472707054,3.937986111111118,3.8169791666666746,4.068131944444453,40.79373590404365,1.3284891563133423,40.64222738483657,38.60712080058318,42.720614357208554,34.271203400373864,1.0837986565643343,34.222933828747216,32.60223681832199,35.90768528432821,6.522532503669876,0.35180460782619316,6.460089164618887,5.988184267796946,7.123456760027331,84.01520852949302,0.5717891609907854,84.07682722196974,83.09857842219742,84.80428345264457,55.027983201520044,4.126050194138837,53.8728336965236,50.24876672741132,63.11358402443689,18.885988844464617,0.6150412760709937,18.815846011498373,17.873667037306998,19.77806220241134,1.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,3.0,3.0,13429.0,312.1371362666331,13410.0,12919.0,13895.0
B_pad,3,C3,1801.08,39.37824946099363,1800.0,1744.45,1861.2,1797.6,39.05882533736382,1796.0,1740.45,1858.65,74.9,1.627451055723493,74.83333333333333,72.51875,77.44375,99.80713881108069,0.1123713556085577,99.83286825083357,99.63303634260991,99.94480988018928,0.1949454650080706,0.03641659019138317,0.1927673994636227,0.14584667712652136,0.2505002539205902,3.2350062783573503,0.5702086418826845,3.2128848286793072,2.4123903665479203,4.218220233519423,0.3746594774503043,0.013591123551329912,0.37477530740440745,0.3537427656330408,0.3948912469828234,0.8398457679136259,0.15101199845497135,0.827264288944588,0.6207644114860473,1.097257616964034,0.0,0.0,0.0,0.0,0.0,22.593439999999873,0.5092837771952538,22.569999999999876,21.816899999999908,23.40579999999984,3.8203388888888843,0.08450047259622048,3.817986111111107,3.696624999999995,3.952340277777773,37.90932898610063,1.4531205563003553,37.85654350600015,35.60464958331147,40.08843709165282,32.17738874231113,1.1404099079592918,32.099486174304445,30.3236363999358,33.87836654651286,5.731940243789502,0.4532609242739096,5.715698649397179,5.09241694030475,6.48912859714678,84.89232525454075,0.8230955786217553,84.96589664700029,83.64358639207022,86.17894054444031,55.027983201520044,4.126050194138837,53.8728336965236,50.24876672741132,63.11358402443689,17.550615271342885,0.672740998287202,17.526177549074152,16.483634066347904,18.55946161650594,1.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,3.0,3.0,4902.4,293.12224934525955,4910.0,4428.0,5363.499999999999
