pad_id,location,strategy,scenario,scenario_value,utilization,sessions,wait_min,input_kwh,delivered_kwh,replication
1,staging,C1,A_agv,3,16.042244007384486,3,0.0,11.550415685316828,10.52278115323399,1051
2,picking,C1,A_agv,3,24.380951420023013,3,0.0,17.554285022416575,10.530309044874548,1051
1,staging,C2,A_agv,3,27.369112987238807,15,1.2233905724982994,19.70576135081194,11.945975872058689,1051
2,picking,C2,A_agv,3,17.88956959825203,15,0.20836075338324916,12.880490110741464,11.838558770494306,1051
1,staging,C3,A_agv,3,27.369112987238807,15,1.2233905724982994,19.70576135081194,11.945975872058689,1051
2,picking,C3,A_agv,3,17.88956959825203,15,0.20836075338324916,12.880490110741464,11.838558770494306,1051
1,staging,C4,A_agv,3,19.437577624457273,14,1.2233905724982994,13.995055889609237,7.728157920928327,1051
2,picking,C4,A_agv,3,22.318905547537916,16,0.20836075338324916,16.0696119942273,14.648043388291336,1051
1,staging,C1,A_agv,3,16.107535937635582,3,24.338789786001506,11.59742587509762,10.522654247132204,1052
2,picking,C1,A_agv,3,17.271908336813244,3,10.006587625278916,12.435774002505536,10.52195159029607,1052
1,staging,C2,A_agv,3,17.554207076489348,8,0.9839638477459695,12.63902909507233,11.435462380893185,1052
2,picking,C2,A_agv,3,20.875886434102707,7,24.84774606454512,15.030638232553947,11.463504567646204,1052
1,staging,C3,A_agv,3,17.554207076489348,8,0.9839638477459695,12.63902909507233,11.435462380893185,1052
2,picking,C3,A_agv,3,20.875886434102707,7,24.84774606454512,15.030638232553947,11.463504567646204,1052
1,staging,C4,A_agv,3,16.585770188740092,8,0.9839638477459695,11.941754535892866,10.717212380893184,1052
2,picking,C4,A_agv,3,17.22936495760187,7,19.591793324060596,12.405142769473347,10.745254567646205,1052
1,staging,C1,A_agv,3,22.32609055532764,3,0.0,16.0747851998359,10.53202588034755,1053
2,picking,C1,A_agv,3,16.300915225685785,3,0.0,11.736658962493763,10.523580600362635,1053
1,staging,C2,A_agv,3,17.558084384636977,8,0.3408957845026352,12.641820756938625,11.405568798685096,1053
2,picking,C2,A_agv,3,17.68511406922425,8,0.0,12.73328212984146,11.460009904247311,1053
1,staging,C3,A_agv,3,17.558084384636977,8,0.3408957845026352,12.641820756938625,11.405568798685096,1053
2,picking,C3,A_agv,3,17.68511406922425,8,0.0,12.73328212984146,11.460009904247311,1053
1,staging,C4,A_agv,3,18.724761153439825,8,0.3408957845026352,13.481828030476674,10.687318798685098,1053
2,picking,C4,A_agv,3,16.920129636256707,8,0.0,12.182493338104829,10.741759904247312,1053
1,staging,C1,A_agv,3,22.327141852704894,3,0.0,16.075542133947526,10.532707121048013,1054
2,picking,C1,A_agv,3,21.649614705446275,4,0.0,15.58772258792132,14.032234642942132,1054
1,staging,C2,A_agv,3,19.72963834520024,7,0.8790859186454099,14.205339608544175,11.334976824527805,1054
2,picking,C2,A_agv,3,17.42243983587282,7,0.0,12.544156681828431,11.301437161684536,1054
1,staging,C3,A_agv,3,19.72963834520024,7,0.8790859186454099,14.205339608544175,11.334976824527805,1054
2,picking,C3,A_agv,3,17.42243983587282,7,0.0,12.544156681828431,11.301437161684536,1054
1,staging,C4,A_agv,3,24.23924967664686,8,0.8790859186454099,17.45225976718574,14.125615713416723,1054
2,picking,C4,A_agv,3,18.089416138884655,7,0.0,13.024379619996953,10.59727049501787,1054
1,staging,C1,A_agv,3,27.18294647429646,4,0.0,19.571721461493457,14.042160008055188,1055
2,picking,C1,A_agv,3,16.897295377435718,2,0.0,12.166052671753718,7.016075612955131,1055
1,staging,C2,A_agv,3,25.663643246113555,16,0.6530995275242402,18.47782313720176,11.64052695988157,1055
2,picking,C2,A_agv,3,17.712784924179413,16,0.0,12.753205145409177,11.664791994462092,1055
1,staging,C3,A_agv,3,25.663643246113555,16,0.6530995275242402,18.47782313720176,11.64052695988157,1055
2,picking,C3,A_agv,3,17.712784924179413,16,0.0,12.753205145409177,11.664791994462092,1055
1,staging,C4,A_agv,3,16.872246461362884,16,0.6530995275242402,12.148017452181275,10.92227695988157,1055
2,picking,C4,A_agv,3,17.275548219186962,16,0.0,12.438394717814614,10.960625327795425,1055
1,staging,C1,A_agv,3,17.923158493641257,3,0.0,12.904674115421702,10.52365069783255,1056
2,picking,C1,A_agv,3,17.993363921610054,3,0.0,12.95522202355924,10.526060786274266,1056
1,staging,C2,A_agv,3,19.12016012523852,6,0.43431937936069165,13.766515290171736,11.417864492713713,1056
2,picking,C2,A_agv,3,17.54942515903433,6,0.8841092442882428,12.635586114504719,11.391013658059773,1056
1,staging,C3,A_agv,3,19.12016012523852,6,0.43431937936069165,13.766515290171736,11.417864492713713,1056
2,picking,C3,A_agv,3,17.54942515903433,6,0.8841092442882428,12.635586114504719,11.391013658059773,1056
1,staging,C4,A_agv,3,17.630909150951563,6,0.43431937936069165,12.694254588685126,10.699614492713714,1056
2,picking,C4,A_agv,3,16.181591229192303,6,0.8841092442882428,11.650745685018459,10.686846991393107,1056
1,staging,C1,A_agv,5,16.32387679211713,3,6.278702756394705,11.753191290324333,10.538297219100132,1007
2,picking,C1,A_agv,5,11.510071759963344,2,0.0,8.287251667173608,7.012242141158347,1007
1,staging,C2,A_agv,5,27.998977007818848,651,62.712901225289826,20.159263445629552,17.060521744461873,1007
2,picking,C2,A_agv,5,29.022283051162102,656,68.30893672320136,20.896043796836672,17.559962060241144,1007
1,staging,C3,A_agv,5,26.492341843333023,267,57.078247730624774,19.07448612719978,16.344542551121865,1007
2,picking,C3,A_agv,5,26.88981829335727,267,74.21025507756443,19.360669171217225,16.502493857771693,1007
1,staging,C4,A_agv,5,27.341188461491754,629,53.831835491333514,19.68565569227402,17.187577385872583,1007
2,picking,C4,A_agv,5,27.721199136764497,623,63.603774295386394,19.95926337847043,17.30885086327488,1007
1,staging,C1,A_agv,5,16.603258360840606,3,31.777040833101275,11.954346019805236,10.53942901027681,1008
2,picking,C1,A_agv,5,10.831750543415366,2,0.0,7.798860391259064,7.018974352133157,1008
1,staging,C2,A_agv,5,27.43718447853629,651,42.93298466805033,19.75477282454608,16.732202729160015,1008
2,picking,C2,A_agv,5,27.556108512547183,644,49.80216933160826,19.840398129033908,16.686589522138963,1008
1,staging,C3,A_agv,5,25.402961779950513,249,46.961612317572126,18.29013248156435,15.56879295635103,1008
2,picking,C3,A_agv,5,25.11607305009344,247,42.08653658903211,18.083572596067274,15.701238618812475,1008
1,staging,C4,A_agv,5,26.630924375311228,621,42.6802765381582,19.174265550224053,16.751611856888886,1008
2,picking,C4,A_agv,5,26.763410881903965,624,39.426858404187875,19.269655834970788,16.55381928329898,1008
1,staging,C1,A_agv,5,16.929210172007167,3,11.013781526512927,12.189031323845162,10.523881037201294,1009
2,picking,C1,A_agv,5,17.625910918444102,3,11.53456193455877,12.690655861279755,10.529292592077264,1009
1,staging,C2,A_agv,5,29.72066937560991,639,83.73008677773754,21.39888195043905,17.992730001885715,1009
2,picking,C2,A_agv,5,29.56989056292515,644,89.72346940555691,21.290321205306046,17.905943627392908,1009
1,staging,C3,A_agv,5,27.58782215647983,283,85.44827067067568,19.86323195266549,17.079155929241534,1009
2,picking,C3,A_agv,5,28.088143349548,280,76.59356213385259,20.22346321167455,16.972250998107537,1009
1,staging,C4,A_agv,5,28.656047283400326,614,82.90379145879476,20.63235404404818,17.872087472029328,1009
2,picking,C4,A_agv,5,28.87530794896196,614,75.79983339878876,20.790221723252543,17.904669490582645,1009
1,staging,C1,A_agv,5,15.894006367769919,3,29.766660519949436,11.443684584794344,10.526333493505946,1010
2,picking,C1,A_agv,5,19.058301107035312,3,0.0,13.721976797065427,10.529692970141273,1010
1,staging,C2,A_agv,5,27.564673214499848,653,44.330113973393004,19.84656471443987,16.824252273428982,1010
2,picking,C2,A_agv,5,28.382651475026506,653,68.05609405464557,20.435509062019065,17.21630196799613,1010
1,staging,C3,A_agv,5,25.66392822168449,264,47.83388786552253,18.47802831961283,15.95820825074521,1010
2,picking,C3,A_agv,5,26.095349806829425,263,68.22647670844233,18.788651860917174,15.95137612266091,1010
1,staging,C4,A_agv,5,26.842459267334135,633,46.163124091915535,19.32657067248057,16.74446573767397,1010
2,picking,C4,A_agv,5,27.425723317379262,630,58.19104981349915,19.746520788513042,17.191282948195585,1010
1,staging,C1,A_agv,5,16.193428869046258,3,72.72612863385675,11.659268785713305,10.535889356855794,1011
2,picking,C1,A_agv,5,12.229786976048423,2,52.57697084300004,8.805446622754866,7.015128021843834,1011
1,staging,C2,A_agv,5,28.92236942067459,665,73.02784628970834,20.824105982885712,17.57036223153405,1011
2,picking,C2,A_agv,5,29.82095874273244,668,82.91185052160708,21.471090294767322,18.34469622510684,1011
1,staging,C3,A_agv,5,26.754706862699866,274,68.36045596144783,19.2633889411439,16.367670139975658,1011
2,picking,C3,A_agv,5,28.287588031430506,274,80.76463319301435,20.367063382629958,17.52378219288881,1011
1,staging,C4,A_agv,5,28.447988437493045,647,72.56270916187337,20.482551674994966,17.640047791411867,1011
2,picking,C4,A_agv,5,29.00371469361926,645,79.79484086075142,20.88267457940586,18.148455109673478,1011
1,staging,C1,A_agv,5,22.050375275881525,3,4.866010110542508,15.876270198634701,10.53248806612598,1012
2,picking,C1,A_agv,5,16.6196410513709,2,0.0,11.966141556987047,7.0213270263048635,1012
1,staging,C2,A_agv,5,28.04333176721499,615,77.5569034846458,20.191198872394764,16.999100923003542,1012
2,picking,C2,A_agv,5,27.133334880665593,611,68.43837764629377,19.536001114079202,16.670408613871874,1012
1,staging,C3,A_agv,5,24.881683853186722,229,66.97035193632846,17.914812374294428,15.513725057707687,1012
2,picking,C3,A_agv,5,26.265867485509276,230,71.10219047392992,18.911424589566675,16.077595276613444,1012
1,staging,C4,A_agv,5,26.601000961131554,588,75.01865661775494,19.152720692014707,16.595819705632476,1012
2,picking,C4,A_agv,5,27.08220590270834,588,67.51140728850606,19.499188249949974,16.946245386798495,1012
1,staging,C1,A_agv,5,15.682667540434256,3,43.95153943112236,11.291520629112663,10.531718699400894,1013
2,picking,C1,A_agv,5,15.839322546364956,3,0.0,11.404312233382768,10.533810331652045,1013
1,staging,C2,A_agv,5,28.066878153354796,645,70.4304506823245,20.20815227041542,17.02601080187169,1013
2,picking,C2,A_agv,5,29.832526198973042,634,83.49912110343627,21.479418863260545,18.054081130626727,1013
1,staging,C3,A_agv,5,27.028353261750983,283,75.00039781185323,19.460414348460695,16.43941553813534,1013
2,picking,C3,A_agv,5,27.780530872955318,285,77.15356450574852,20.00198222852784,16.877925933934215,1013
1,staging,C4,A_agv,5,27.79548078173249,622,69.95388804189831,20.012746162847368,17.384269675600958,1013
2,picking,C4,A_agv,5,28.55665303777915,614,77.01257441683671,20.560790187200954,17.597433368008584,1013
1,staging,C1,A_agv,5,16.23501478239112,3,30.835408151091663,11.689210643321605,10.520289578989445,1014
2,picking,C1,A_agv,5,10.7623849151755,2,0.0,7.74891713892636,7.0165733145590075,1014
1,staging,C2,A_agv,5,27.386326155135027,615,67.74981749341504,19.718154831697216,16.603881195305863,1014
2,picking,C2,A_agv,5,27.417240307515545,608,69.04453351085377,19.740413021411154,16.32650947602044,1014
1,staging,C3,A_agv,5,25.31502374988954,245,73.15305906330877,18.226817099920464,15.555816440574429,1014
2,picking,C3,A_agv,5,26.058268411584645,246,64.2456216332687,18.761953256340952,15.393433686991573,1014
1,staging,C4,A_agv,5,26.537922281169262,588,63.08046310481748,19.107304042441864,16.66421159384145,1014
2,picking,C4,A_agv,5,25.944388317573182,582,61.48077168073137,18.679959588652675,16.150679077484877,1014
1,staging,C1,A_agv,5,16.160893772164346,3,1.7850516166226347,11.63584351595833,10.514703689955866,1015
2,picking,C1,A_agv,5,18.694090487074565,3,0.0,13.459745150693688,10.533245300370606,1015
1,staging,C2,A_agv,5,29.63506615138157,644,89.42815200905684,21.337247628994653,18.01432003928023,1015
2,picking,C2,A_agv,5,29.16385085195031,638,78.0300265407173,20.997972613404173,17.529389292570407,1015
1,staging,C3,A_agv,5,27.95283668885237,276,86.53559471074271,20.126042415973707,17.109181384212157,1015
2,picking,C3,A_agv,5,27.569724376628308,277,83.42705740069825,19.850201551172376,16.58165649500337,1015
1,staging,C4,A_agv,5,28.750110720402887,615,82.85116760977306,20.700079718690024,17.780621234354175,1015
2,picking,C4,A_agv,5,28.4707120474968,619,77.58774444435713,20.498912674197648,17.65400476416313,1015
1,staging,C1,A_agv,5,16.175263297326953,3,33.91573139808388,11.646189574075407,10.524009050041693,1016
2,picking,C1,A_agv,5,11.180066870887321,2,52.62739264675402,8.049648147038871,7.020717526975915,1016
1,staging,C2,A_agv,5,28.8789836771093,656,80.49834815665878,20.792868247518633,17.49961708752348,1016
2,picking,C2,A_agv,5,29.31734031899362,662,77.33736162335984,21.108485029675375,17.817353363256107,1016
1,staging,C3,A_agv,5,26.835990843495054,278,80.2657265507105,19.321913407316433,16.542432042462444,1016
2,picking,C3,A_agv,5,27.434697040749338,277,75.85209788209367,19.75298186933952,16.72728495430208,1016
1,staging,C4,A_agv,5,28.287587069655977,627,75.42914143079682,20.367062690152274,17.616507989218753,1016
2,picking,C4,A_agv,5,27.979610086278317,632,74.39227578724267,20.145319262120342,17.561434683783062,1016
1,staging,C1,A_agv,5,16.58263290011042,3,38.43769616431552,11.9394956880795,10.521875587386194,1017
2,picking,C1,A_agv,5,15.61659810073751,3,0.0,11.24395063253101,10.531539769427118,1017
1,staging,C2,A_agv,5,26.8451486552437,612,56.150647845186725,19.328507031775473,16.39844561297718,1017
2,picking,C2,A_agv,5,27.030635880066022,607,55.68405794086058,19.46205783364755,16.507891424112035,1017
1,staging,C3,A_agv,5,24.432375737405184,246,57.458511883168434,17.591310530931732,15.25377729644485,1017
2,picking,C3,A_agv,5,25.65911220433111,245,48.97734245547333,18.474560787118396,15.821224842736703,1017
1,staging,C4,A_agv,5,26.36539177596562,590,56.5938488157062,18.98308207869526,16.505118831919685,1017
2,picking,C4,A_agv,5,25.971837713375212,584,43.61443177510684,18.699723153630163,16.28999598294731,1017
1,staging,C1,A_agv,5,17.569405452108832,3,123.74865448822116,12.649971925518361,10.519494047711483,1018
2,picking,C1,A_agv,5,11.522042490335627,2,6.036928299389426,8.295870593041652,7.018082421156947,1018
1,staging,C2,A_agv,5,27.625947202458168,627,66.81341684735247,19.890681985769874,16.865941447988337,1018
2,picking,C2,A_agv,5,27.165779792191408,624,61.92930134443419,19.5593614503778,16.713443222737503,1018
1,staging,C3,A_agv,5,24.45651701655799,254,65.60281501098359,17.608692251921752,15.253525677302358,1018
2,picking,C3,A_agv,5,26.29126517561154,253,71.27769673202229,18.92971092644033,16.287778433526793,1018
1,staging,C4,A_agv,5,26.728368831712757,605,59.96845229420361,19.244425558833175,16.850668507026302,1018
2,picking,C4,A_agv,5,26.49003079180718,597,61.323915704290776,19.072822170101173,16.61107727481066,1018
1,staging,C1,A_agv,5,12.927550630665493,2,13.680269754234299,9.307836454079155,7.020477910158262,1019
2,picking,C1,A_agv,5,17.64713575437326,3,35.022750063587345,12.705937743148748,10.526398666283503,1019
1,staging,C2,A_agv,5,28.353924571406157,645,70.08802273971985,20.41482569141242,17.366959036029012,1019
2,picking,C2,A_agv,5,28.19845996239846,652,75.67674919812504,20.302891172926888,17.219028651523956,1019
1,staging,C3,A_agv,5,26.585126521642483,254,67.72411429217307,19.141291095582584,16.619774901714866,1019
2,picking,C3,A_agv,5,25.581102259735307,253,68.11627229725909,18.41839362700941,15.932527099008956,1019
1,staging,C4,A_agv,5,27.866349110523842,619,69.74592289497404,20.063771359577167,17.475015611157474,1019
2,picking,C4,A_agv,5,26.947003266583497,621,70.10423795063629,19.401842351940104,16.97836096528438,1019
1,staging,C1,A_agv,5,21.582538420271568,4,15.730380013882495,15.53942766259553,14.027969590073454,1020
2,picking,C1,A_agv,5,16.589200536018502,3,0.0,11.944224385933321,10.525711118885136,1020
1,staging,C2,A_agv,5,29.523084123857863,629,82.31954332733646,21.256620569177596,17.77174241684564,1020
2,picking,C2,A_agv,5,30.449085655846403,624,89.10099522130874,21.923341672209375,18.376160514335204,1020
1,staging,C3,A_agv,5,28.634210451435386,272,90.61537691981691,20.61663152503349,17.269285536377456,1020
2,picking,C3,A_agv,5,28.153218314276945,271,74.62368567799949,20.270317186279417,17.071119221825743,1020
1,staging,C4,A_agv,5,29.29872554159001,603,83.80321229082183,21.095082389944775,18.15369235943142,1020
2,picking,C4,A_agv,5,28.91171889071793,602,76.76753127100473,20.816437601316867,17.85557755023559,1020
1,staging,C1,A_agv,5,16.617815170064077,3,47.16603252351548,11.964826922446136,10.5438826766884,1021
2,picking,C1,A_agv,5,10.481874698601178,2,7.256380702550692,7.546949782992849,7.019516630642938,1021
1,staging,C2,A_agv,5,29.10560305942938,646,75.4412846958168,20.956034202789073,17.663005102921993,1021
2,picking,C2,A_agv,5,28.895877890519028,645,80.78480252841764,20.80503208117364,17.507116426631647,1021
1,staging,C3,A_agv,5,27.28136436449547,250,73.99838953865806,19.64258234243673,16.313115791743982,1021
2,picking,C3,A_agv,5,26.810489197433096,250,77.15458303730978,19.303552222151808,16.86536621418403,1021
1,staging,C4,A_agv,5,27.97159904024125,617,78.09459669155143,20.139551308973683,17.452346305647023,1021
2,picking,C4,A_agv,5,28.23101434922684,621,65.0274179656304,20.32633033144324,17.600136335017737,1021
1,staging,C1,A_agv,5,16.467154142813374,3,0.0,11.856350982825633,10.531446571443274,1022
2,picking,C1,A_agv,5,16.87763311351491,3,35.34758342837971,12.151895841730736,10.533070865437564,1022
1,staging,C2,A_agv,5,27.87264610080924,665,58.5200572375102,20.068305192582635,17.116885464054704,1022
2,picking,C2,A_agv,5,27.65539231564043,664,63.45614985634516,19.91188246726106,16.638095710308274,1022
1,staging,C3,A_agv,5,25.856538384823907,267,55.64226859603824,18.616707637073212,16.036451864571095,1022
2,picking,C3,A_agv,5,25.414079711390787,265,56.55527777966757,18.29813739220137,15.616181998726786,1022
1,staging,C4,A_agv,5,26.717587192268304,647,59.54399298168346,19.23666277843314,16.613109425493,1022
2,picking,C4,A_agv,5,27.140796016904982,637,56.53896335992022,19.541373132171582,17.038159145372003,1022
1,staging,C1,A_agv,5,16.253431024647796,3,56.87632435625213,11.702470337746412,10.532223303971772,1023
2,picking,C1,A_agv,5,10.697736861230586,2,33.90956257369192,7.702370540086022,7.017094601839751,1023
1,staging,C2,A_agv,5,26.295754717331455,615,68.14674466204741,18.932943396478663,15.669771666539535,1023
2,picking,C2,A_agv,5,26.583119282789543,620,66.0668786606463,19.13984588360846,16.02143512816098,1023
1,staging,C3,A_agv,5,23.4907546929219,225,65.63763096375665,16.91334337890377,14.421643257192764,1023
2,picking,C3,A_agv,5,24.94549329311771,227,63.13326540527193,17.960755171044745,15.212184738098308,1023
1,staging,C4,A_agv,5,25.41556522994127,583,65.32397144361191,18.299206965557733,15.944747481656172,1023
2,picking,C4,A_agv,5,24.999930999009074,584,60.64525559928604,17.999950319286537,15.592459313044346,1023
1,staging,C1,A_agv,5,16.862874238750912,3,41.07358702707655,12.141269451900657,10.524011912065962,1024
2,picking,C1,A_agv,5,10.528900223103552,2,0.0,7.580808160634559,7.007158709582368,1024
1,staging,C2,A_agv,5,28.30055359957409,621,90.0323254827292,20.376398591693288,17.191503127489536,1024
2,picking,C2,A_agv,5,27.670194678985,627,88.68760391082007,19.92254016886916,16.425584160825558,1024
1,staging,C3,A_agv,5,25.957814059655497,233,84.69301392315423,18.68962612295196,15.818906513970141,1024
2,picking,C3,A_agv,5,26.57290454638877,234,87.68716870680701,19.132491273399925,15.71234912920631,1024
1,staging,C4,A_agv,5,26.646884424867185,600,80.89438904307666,19.185756785904328,16.641793990369152,1024
2,picking,C4,A_agv,5,27.62392048994544,599,84.8082732172014,19.889222752760684,16.86193218683483,1024
1,staging,C1,A_agv,5,15.821887103938948,3,39.800287405611016,11.391758714836042,10.522407339860427,1025
2,picking,C1,A_agv,5,12.91175823643872,2,0.0,9.296465930235879,7.011840357449787,1025
1,staging,C2,A_agv,5,28.556932935165598,661,62.847986512942846,20.56099171331921,17.227809471749005,1025
2,picking,C2,A_agv,5,29.028451125108596,653,74.24410922380856,20.90048481007817,17.656413630886462,1025
1,staging,C3,A_agv,5,26.426948839076296,249,54.439410303599,19.027403164134927,16.09800003856148,1025
2,picking,C3,A_agv,5,27.195149997660323,249,69.23685899564332,19.58050799831545,16.631375120491274,1025
1,staging,C4,A_agv,5,27.63907514292508,628,56.05016860113603,19.90013410290605,17.19241177605628,1025
2,picking,C4,A_agv,5,28.061629439426884,636,74.99401596907357,20.204373196387333,17.553605596391595,1025
1,staging,C1,A_agv,5,22.00114585931437,4,30.237444040495152,15.840825018706347,14.037523763161143,1026
2,picking,C1,A_agv,5,16.58639060566446,3,0.0,11.942201236078409,10.528338857315667,1026
1,staging,C2,A_agv,5,29.889801792262205,648,90.89930570855944,21.52065729042872,18.107100146479983,1026
2,picking,C2,A_agv,5,30.61036077423719,646,73.63779169013803,22.039459757450732,18.537151362885766,1026
1,staging,C3,A_agv,5,29.015244500608034,297,77.9149642251112,20.890976040437785,17.90857717229795,1026
2,picking,C3,A_agv,5,27.749590427932592,294,81.10599175820259,19.979705108111446,16.853012803021812,1026
1,staging,C4,A_agv,5,29.226110674335086,625,72.19053920875822,21.042799685521206,18.08671148118212,1026
2,picking,C4,A_agv,5,29.884086900060048,628,89.51062094717976,21.51654256804319,18.461290028183647,1026
1,staging,C1,A_agv,5,16.167465122099962,3,0.0,11.640574887911976,10.519025681164653,1027
2,picking,C1,A_agv,5,10.761058618135667,2,0.0,7.74796220505768,7.015656185280368,1027
1,staging,C2,A_agv,5,28.803416882573757,637,88.47628358571814,20.73846015545305,17.458113564668352,1027
2,picking,C2,A_agv,5,29.30573670196409,635,71.77733415531266,21.100130425414097,17.29912385733233,1027
1,staging,C3,A_agv,5,28.090887336283483,269,106.2077941934942,20.225438882124124,17.128324733472375,1027
2,picking,C3,A_agv,5,26.15907359160941,268,66.5975020790063,18.83453298595879,15.650358465214712,1027
1,staging,C4,A_agv,5,28.201223408830263,609,80.14788245817776,20.304880854357755,17.35459882005874,1027
2,picking,C4,A_agv,5,28.117448634746612,611,64.96850385256168,20.244563017017487,17.274305268608618,1027
1,staging,C1,A_agv,5,17.63660970552524,3,32.007757286549044,12.698358987978175,10.520094140690523,1028
2,picking,C1,A_agv,5,11.51820706457291,2,0.0,8.293109086492496,7.017496494484329,1028
1,staging,C2,A_agv,5,27.413586068817647,672,54.77026470719321,19.7377819695487,16.602423123094365,1028
2,picking,C2,A_agv,5,26.72653625462506,674,56.49905954502695,19.243106103330042,16.30155640096946,1028
1,staging,C3,A_agv,5,24.85866117612712,234,51.635864918542545,17.89823604681153,15.214586344530135,1028
2,picking,C3,A_agv,5,24.78278217648865,235,55.624676557123436,17.843603167071837,15.36400273915962,1028
1,staging,C4,A_agv,5,26.258117112671407,648,51.51321210464059,18.905844321123414,16.41855669922739,1028
2,picking,C4,A_agv,5,26.353816267987728,647,56.04286933095612,18.974747712951178,16.372061713725323,1028
1,staging,C1,A_agv,5,21.362315667599777,4,0.0,15.38086728067184,14.02737561669584,1029
2,picking,C1,A_agv,5,12.598787104937397,2,0.0,9.071126715554927,7.028683092828961,1029
1,staging,C2,A_agv,5,29.825734360079842,617,89.18819168312255,21.47452873925746,17.952956371113533,1029
2,picking,C2,A_agv,5,28.45837916630196,617,91.01138168863882,20.490032999737366,17.266380116189136,1029
1,staging,C3,A_agv,5,26.930728568238344,260,89.41755508670911,19.39012456913159,16.603396782352384,1029
2,picking,C3,A_agv,5,27.802488171017092,260,99.64053447578024,20.017791483132317,16.835298886621352,1029
1,staging,C4,A_agv,5,28.62023873854679,590,80.62233530613285,20.60657189175368,17.825541537998735,1029
2,picking,C4,A_agv,5,27.78020041572251,586,78.69467493975627,20.001744299320173,17.26332272708171,1029
1,staging,C1,A_agv,5,16.94723318823407,3,0.0,12.202007895528528,10.5347909769066,1030
2,picking,C1,A_agv,5,10.834750970929685,2,0.0,7.801020699069375,7.020918629162438,1030
1,staging,C2,A_agv,5,27.814373982525094,663,50.679430163611386,20.026349267418038,16.99350675648044,1030
2,picking,C2,A_agv,5,27.89388266842016,654,41.478653353318506,20.08359552126249,16.88786951625542,1030
1,staging,C3,A_agv,5,24.865561491789848,255,49.3832936445562,17.903204274088694,15.32445969394353,1030
2,picking,C3,A_agv,5,26.34364551840751,254,45.71127736183616,18.9674247732534,16.339080998176268,1030
1,staging,C4,A_agv,5,27.036948379984555,632,47.01593330108478,19.46660283358885,16.80134967225281,1030
2,picking,C4,A_agv,5,26.98999376475781,631,41.99775489234608,19.432795510625613,16.962387711594143,1030
1,staging,C1,A_agv,5,16.232458712743313,3,6.653363247262072,11.687370273175189,10.518633245857668,1031
2,picking,C1,A_agv,5,11.19201439694087,2,71.74652869006749,8.058250365797425,7.028112065745667,1031
1,staging,C2,A_agv,5,26.045044403354385,637,54.32727301834793,18.75243197041516,15.523836921436805,1031
2,picking,C2,A_agv,5,27.370408579976058,635,60.20818081930828,19.706694177582715,16.831519501277715,1031
1,staging,C3,A_agv,5,24.314016326213466,228,54.581795323468604,17.506091754873694,15.046534368265638,1031
2,picking,C3,A_agv,5,24.819579193671345,231,61.60949457376947,17.870097019443367,15.28115224651621,1031
1,staging,C4,A_agv,5,25.467504550575153,613,42.987692634857225,18.336603276414117,15.798403205782401,1031
2,picking,C4,A_agv,5,26.442026579132232,614,59.35846706673024,19.038259136975185,16.450008772487678,1031
1,staging,C1,A_agv,5,16.866084449776853,3,2.4064543824459785,12.143580803839335,10.52553066601203,1032
2,picking,C1,A_agv,5,10.81851820241146,2,0.9911024109672629,7.78933310573625,7.010399795162625,1032
1,staging,C2,A_agv,5,27.850053875582592,645,60.94383974464617,20.052038790419484,16.737711873568514,1032
2,picking,C2,A_agv,5,28.072867738313377,641,49.316968861045844,20.212464771585616,16.88011881967733,1032
1,staging,C3,A_agv,5,25.796536911517897,246,60.51062371676316,18.5735065762929,15.458951688559592,1032
2,picking,C3,A_agv,5,26.484630273749254,249,58.7005195092313,19.06893379709948,16.126564241427467,1032
1,staging,C4,A_agv,5,26.347327803759086,611,55.29575133619764,18.970076018706536,16.554781133150982,1032
2,picking,C4,A_agv,5,27.22809966227967,612,45.29740800624427,19.60423175684137,16.87261740186316,1032
1,staging,C1,A_agv,5,17.98493468695237,3,71.7828111022854,12.94915297460571,10.521420428516567,1033
2,picking,C1,A_agv,5,11.118828995128023,2,5.894246638635256,8.005556876492177,7.023431569647972,1033
1,staging,C2,A_agv,5,25.88629177722732,634,45.93625606266611,18.638130079603624,15.630790218554178,1033
2,picking,C2,A_agv,5,26.67465595541878,633,66.69712549731838,19.205752287901486,16.00922844627713,1033
1,staging,C3,A_agv,5,24.298860768072334,231,50.123556651963796,17.495179753012074,14.803800276914146,1033
2,picking,C3,A_agv,5,24.49389707581866,233,59.53376349932267,17.63560589458942,14.666174588735528,1033
1,staging,C4,A_agv,5,25.039682021509673,609,52.64701154902719,18.02857105548693,15.480874312532537,1033
2,picking,C4,A_agv,5,25.72723180204793,608,52.46032834778798,18.523606897474483,16.04578324118766,1033
1,staging,C1,A_agv,5,13.157145900321144,2,0.0,9.473145048231224,7.013493821676162,1034
2,picking,C1,A_agv,5,15.886019935986647,3,29.908586949514454,11.437934353910386,10.521221307304,1034
1,staging,C2,A_agv,5,27.401698135954465,636,53.83745130879666,19.729222657887195,16.487417832149116,1034
2,picking,C2,A_agv,5,27.107361592866024,637,60.45665486683321,19.517300346863497,16.51473666088655,1034
1,staging,C3,A_agv,5,25.71769725535718,246,50.891438428466124,18.516742023857166,15.42423535119651,1034
2,picking,C3,A_agv,5,25.327263509596204,246,59.75146833964757,18.235629726909274,15.498477864715856,1034
