strategy,mean,std,count,ci95
C1,38.95400845611434,27.745859724084408,50,7.690759939814312
C2,4.012084485594416,4.699941078584521,50,1.3027572014749778
C3,6.073480796758627,10.885657103379476,50,3.0173502065446858
C4,6.488236701790839,10.734694734197932,50,2.975505572683401
C5,0.496761951924975,0.09790269156365451,50,0.02713724158362144
