scenario,strategy,replication,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,mean_tardiness,urgent_deadline_violation_rate,normal_deadline_violation_rate,urgent_on_time_rate,idle_ratio,charging_wait,low_soc_stops,detour_distance_m,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,opportunity_charging_energy,mandatory_charging_energy,pad_utilization,mean_queue,max_queue,pad_waiting_time,charging_contention_events,different_decision_rate_C4_vs_C3,deferred_charging_requests,charging_sessions,c1_start_soc,c1_target_soc,solver_computation_time_s,solver_calls,critical_soc_event_count,simulation_failure_count,infeasible_count,solver_mean_time_s,solver_median_time_s,solver_p95_time_s,solver_max_time_s,solver_mean_binary_variables,solver_mean_constraints,solver_mean_available_agv_slot_pairs,solver_mean_actual_busy_agv_slot_pairs,solver_mean_forecast_busy_agv_slot_pairs,solver_infeasible_calls,solver_time_limit_calls,solver_fallback_calls,solver_safety_slack_total,solver_reserve_slack_total,solver_task_slack_total
primary_challenge,C1,4034,2210,2198,91.58333333333333,99.45701357466064,3.154389395043942,97.3089243528247,1.3518514857865578,43.97463002114165,19.976971790443287,56.02536997885835,0.2889267591041082,17.882718459348258,0,140.0,26.519999999999893,4.60416666666666,34.98636672252107,28.120000029845652,6.866366692675411,80.37416475070711,29.68944444444431,0.0,28.120000029845652,48.592176003501486,0,0,89.4135922967413,0,0,0,14,0.3,0.7,0.0,0,0,0,0,,,,,,,,,,,,,,,
primary_challenge,C2,4034,2210,2204,91.83333333333333,99.72850678733032,2.129201224744507,167.07582004659392,0.7572861195215143,35.30655391120507,11.514104778353484,64.69344608879493,0.2810960226111642,35.02435701548648,0,8410.0,28.173999999999793,4.7190277777777805,37.805431859980885,30.353015300149742,7.452416559831143,80.28744496972688,19.68591020953553,12.795358333257827,17.557656966891923,52.507544249973456,2.0,4,175.1217850774324,390,22.564102564102566,197,841,nan,nan,0.0,0,5,0,0,,,,,,,,,,,,,,,
primary_challenge,C3,4034,2210,2022,84.25,91.49321266968326,16.992014402013368,428.9171023840892,16.05129179575153,21.775898520084567,10.074841681059299,78.22410147991543,0.25728845962804764,164.2664490626294,0,12590.0,29.0099999999997,4.777083333333347,46.37615453390285,37.181277807623616,9.194876726279254,80.17326615651713,19.63378068877907,19.629090327249312,17.552187480374304,64.41132574153174,2.0,4,821.332245313147,602,52.49169435215947,279,1259,nan,nan,0.0,0,5,0,0,,,,,,,,,,,,,,,
primary_challenge,C4,4034,2210,2001,83.375,90.54298642533936,19.042027987767835,404.82910945577413,17.982305656663847,23.67864693446089,12.147380541162923,76.32135306553911,0.2599739362643608,152.69497939946692,0,12080.0,28.90799999999971,4.770000000000013,45.40938294483007,36.45841669651249,8.950966248317602,80.28828918641656,19.597433612801556,18.89626296629556,17.562153730216927,63.06858742337512,2.0,4,763.4748969973347,581,44.75043029259897,266,1208,nan,nan,0.0,0,5,0,0,,,,,,,,,,,,,,,
primary_challenge,C5,4034,2210,2004,83.5,90.67873303167421,18.811526259588362,418.8413828322511,17.8298482863222,22.19873150105708,11.053540587219345,77.80126849894292,0.25851501668560595,157.8311875173717,0,12230.0,28.93799999999971,4.772083333333345,45.93459399318184,36.694972252068034,9.239621741113844,79.88526524804973,19.65256004271465,19.141349194535085,17.553623057532945,63.79804721275259,2.0,4,789.1559375868584,588,30.4421768707483,269,1223,nan,nan,5.928854074445553,1216,6,0,0,0.004875702363853251,0.0058401454880367965,0.009610312758013606,0.01599924999754876,27.520559210526315,139.5328947368421,27.520559210526315,0.0,23.64967105263158,0,0,0,0.0,308.37380582159733,104.29864977719987
primary_challenge,C1,4036,2218,2214,92.25,99.81965734896303,5.076074187665519,103.29127489518656,2.759589119293948,56.86274509803921,28.197839681637294,43.13725490196079,0.2795083231638752,25.183151688600034,0,150.0,26.4639999999999,4.610277777777772,37.577003661004916,30.132727278375913,7.444276382629003,80.18927626644641,29.65388888888875,0.0,30.132727278375913,52.19028286250682,0,0,125.91575844300017,0,0,0,15,0.3,0.7,0.0,0,0,0,0,,,,,,,,,,,,,,,
primary_challenge,C2,4036,2218,2139,89.125,96.43823264201984,24.26364877082503,301.4002499176364,21.98321924773032,50.10893246187364,39.738487777146105,49.89106753812636,0.27683857235069814,74.71278423307817,0,7990.0,28.03199999999982,4.719166666666668,38.53811395374866,30.47764394504265,8.06047000870602,79.08442011879526,19.722452056461144,12.946966232315242,17.53067771272741,53.525158269095364,2.0,4,373.56392116539087,397,36.775818639798494,173,799,nan,nan,0.0,0,5,0,0,,,,,,,,,,,,,,,
primary_challenge,C3,4036,2218,1918,79.91666666666667,86.47430117222723,44.899570367826946,429.5067047320247,43.13351944605886,41.394335511982575,26.435474701534968,58.605664488017425,0.27023444740406954,168.0609383277628,0,9350.0,28.303999999999792,4.73805555555556,40.91559893453495,32.82950505615378,8.086093878381186,80.23713671815256,19.634517615547484,15.289574464800873,17.539930591352903,56.82722074240966,2.0,4,840.304691638814,460,53.04347826086957,197,935,nan,nan,0.0,0,5,0,0,,,,,,,,,,,,,,,
primary_challenge,C4,4036,2218,1995,83.125,89.9458972046889,36.61433462027569,380.3416536668866,34.7285047619669,42.70152505446623,29.846503695281413,57.29847494553377,0.27264495737676675,120.56956330941335,0,8840.0,28.2019999999998,4.730972222222226,40.047815344363975,31.963671722820443,8.084143621543548,79.81377123313861,19.763079306354648,14.422795885661369,17.54087583715907,55.6219657560611,2.0,4,602.8478165470667,437,48.51258581235698,189,884,nan,nan,0.0,0,5,0,0,,,,,,,,,,,,,,,
primary_challenge,C5,4036,2218,2041,85.04166666666667,92.01983769161407,36.19828479754416,344.19694433170866,34.16071604790695,45.09803921568627,33.655486071631614,54.90196078431373,0.2765172176811835,117.47749102747788,0,8310.0,28.095999999999812,4.723611111111113,38.65380163477394,30.962171722820447,7.691629911953514,80.10123303102506,19.66968921769236,13.42052072321981,17.541650999600634,53.685835603852716,2.0,4,587.3874551373895,408,32.1078431372549,179,831,nan,nan,2.211341926595196,826,5,0,0,0.0026771694026576226,0.0015001874999143183,0.007859249992179684,0.01366887497715652,27.639225181598064,140.12953995157386,27.639225181598064,0.0,23.32082324455206,0,0,0,0.0,26.466094711392678,10.432001334857578
primary_challenge,C1,4037,2206,2198,91.58333333333333,99.63735267452402,8.827681710402935,150.6012177029692,6.561774406445472,51.96304849884527,33.78454596728708,48.03695150115473,0.28965356885067944,37.72899137648425,0,140.0,26.355999999999888,4.587777777777772,35.1247152137554,28.144288736265054,6.980426477490349,80.12673857991395,29.62888888888878,0.0,28.144288736265054,48.784326685771404,0,0,188.64495688242127,0,0,0,14,0.3,0.7,0.0,0,0,0,0,,,,,,,,,,,,,,,
primary_challenge,C2,4037,2206,2175,90.625,98.5947416137806,5.253211141260117,166.42975372869404,3.5811713864927723,41.33949191685913,24.81669486745629,58.66050808314087,0.2742885151426405,24.595689015424455,0,9250.0,28.177999999999777,4.714305555555561,40.65613454864941,32.58437206959849,8.071762479050939,80.14626188972245,19.613960969307595,15.01877338277827,17.565598686820213,56.46685353979086,2.0,4,122.97844507712229,455,29.89010989010989,194,925,nan,nan,0.0,0,5,0,0,,,,,,,,,,,,,,,
primary_challenge,C3,4037,2206,2199,91.625,99.68268359020853,0.5519335373240133,4.385921213548257,0.020691808747656186,13.394919168591224,0.0,86.60508083140877,0.31101299144156663,0.0,0,13350.0,28.997999999999692,4.771250000000014,27.43532308103599,21.953732449124296,5.481590631911721,80.01995232306663,20.48338592911481,21.953732449124296,0.0,38.1046153903278,2.0,4,0.0,657,55.55555555555556,278,1335,nan,nan,0.0,0,0,0,0,,,,,,,,,,,,,,,
primary_challenge,C4,4037,2206,2146,89.41666666666667,97.28014505893019,3.4397388387564485,397.9818184828941,2.7463419770203177,17.321016166281755,2.989283699943601,82.67898383371825,0.25565830494878716,148.00165709234105,0,12480.0,28.82399999999971,4.75916666666668,47.36301021843659,37.85659429182077,9.506415926615853,79.92860698090651,19.666513927900677,20.301609708131686,17.554984583689084,65.78195863671752,2.0,4,740.0082854617052,606,51.650165016501646,265,1248,nan,nan,0.0,0,5,0,0,,,,,,,,,,,,,,,
primary_challenge,C5,4037,2206,2141,89.20833333333333,97.0534904805077,3.934257902238555,405.6366335260194,3.2219860682912924,17.55196304849884,4.060913705583758,82.44803695150115,0.25506414218792767,153.58268639824448,0,12520.0,28.83199999999971,4.7597222222222335,47.57690881234601,37.86728873626522,9.709620076080817,79.59173826450619,19.794312547376304,20.328984946276595,17.538303789988625,66.07904001714728,2.0,4,767.9134319912225,607,34.2668863261944,267,1252,nan,nan,3.852524327521678,1247,5,0,0,0.003089434103866622,0.0016267499886453152,0.00823814186733216,0.014495417010039091,27.36567762630313,138.76904570970328,27.36567762630313,0.0,23.335204490777866,0,0,0,0.0,81.42495499217215,28.494350948252762
primary_challenge,C1,4035,2107,2102,87.58333333333333,99.76269577598481,4.921607844529223,123.58782591183201,3.214164591054005,41.9753086419753,24.14806110458284,58.0246913580247,0.3242784395627357,24.67401466197721,0,130.0,25.0799999999999,4.37541666666666,32.55976175741515,26.139047432186953,6.420714325228196,80.28021711870804,29.593333333333234,0.0,26.139047432186953,45.221891329743265,0,0,123.37007330988605,0,0,0,13,0.3,0.7,0.0,0,0,0,0,,,,,,,,,,,,,,,
