scenario,strategy,replication,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,mean_tardiness,urgent_deadline_violation_rate,normal_deadline_violation_rate,urgent_on_time_rate,idle_ratio,charging_wait,low_soc_stops,detour_distance_m,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,opportunity_charging_energy,mandatory_charging_energy,pad_utilization,mean_queue,max_queue,pad_waiting_time,charging_contention_events,different_decision_rate_C4_vs_C3,deferred_charging_requests,charging_sessions,c1_start_soc,c1_target_soc,solver_computation_time_s,solver_calls,critical_soc_event_count,simulation_failure_count,infeasible_count,solver_mean_time_s,solver_median_time_s,solver_p95_time_s,solver_max_time_s,solver_mean_binary_variables,solver_mean_constraints,solver_mean_available_agv_slot_pairs,solver_mean_actual_busy_agv_slot_pairs,solver_mean_forecast_busy_agv_slot_pairs,solver_infeasible_calls,solver_time_limit_calls,solver_fallback_calls,solver_safety_slack_total,solver_reserve_slack_total,solver_task_slack_total
base_case,C5,4027,1795,1793,74.70833333333333,99.88857938718662,0.17568292090781307,3.106292603710608,0.0,0,0.0,100,0.37668933908368835,0.0,0,21900.0,25.919999999999565,4.043750000000016,44.89183792987218,35.926689372783784,8.965148557088394,80.02944639715284,56.5073153295971,35.926689372783784,0.0,31.174887451300137,1.5,3,0.0,835,48.1437125748503,435,2190,nan,nan,31.892129276238848,2449,0,0,0,0.01302251093353975,0.00977312499890104,0.03109389201272278,0.2089352080365643,47.351980400163335,149.96325030624746,28.040016333197222,0.0,21.586361780318498,0,0,0,0.0,0.0,0.0
base_case,C1,4028,1777,1775,73.95833333333333,99.88745075970738,0.734367232045697,64.38413596718328,0.26550750382222627,0,0.7878446820483997,100,0.4365327704285907,2.087928945831542,0,100.0,21.343999999999966,3.7034722222222123,25.148202645707375,20.121509876319653,5.026692769387724,80.01172155241184,29.678888888888554,0.0,20.121509876319653,17.464029615074566,0,0,10.439644729157711,0,0,0,10,0.3,0.7,0.0,0,0,0,0,,,,,,,,,,,,,,,
base_case,C2,4028,1777,1775,73.95833333333333,99.88745075970738,0.16418237710414454,2.810140325581718,0.0,0,0.0,100,0.37824501235646196,0.0,0,25980.0,26.51999999999949,4.0629166666666885,46.13179555167362,36.90415766047183,9.227637891201862,79.99722798375444,57.31660927708312,36.90415766047183,0.0,32.03596913310668,1.5,3,0.0,262,16.030534351145036,446,2598,nan,nan,0.0,0,0,0,0,,,,,,,,,,,,,,,
base_case,C3,4028,1777,1775,73.95833333333333,99.88745075970738,0.1644101374880025,2.810140325581718,0.0,0,0.0,100,0.3787529983259509,0.0,0,25260.0,26.375999999999504,4.052916666666687,45.94892060265764,36.763123800371666,9.185796802286056,80.00867771906991,58.02020257461863,36.763123800371666,0.0,31.908972640734497,1.5,3,0.0,306,29.08496732026144,437,2526,nan,nan,0.0,0,0,0,0,,,,,,,,,,,,,,,
base_case,C4,4028,1777,1775,73.95833333333333,99.88745075970738,0.16446264351337098,2.810140325581718,0.0,0,0.0,100,0.3787406226910153,0.0,0,25320.0,26.387999999999504,4.053750000000021,45.95337583123445,36.79088731993187,9.162488511302659,80.06133750662372,58.02020257461863,36.79088731993187,0.0,31.912066549468385,1.5,3,0.0,296,23.64864864864865,437,2532,nan,nan,0.0,0,0,0,0,,,,,,,,,,,,,,,
base_case,C5,4028,1777,1775,73.95833333333333,99.88745075970738,0.16455567374086535,2.810140325581718,0.0,0,0.0,100,0.38173403776397286,0.0,0,21900.0,25.703999999999578,4.006250000000015,44.87574640496977,35.91277550604267,8.962970898927114,80.02713800447341,57.010519614724906,35.91277550604267,0.0,31.16371278122901,1.5,3,0.0,896,48.88392857142857,419,2190,nan,nan,30.079676146095153,2477,0,0,0,0.012143591500240272,0.009604791994206607,0.030058358982205376,0.25423279200913385,47.50706499798143,151.04279370205893,28.316511909568025,0.0,21.653209527654422,0,0,0,0.0,0.0,0.0
base_case,C1,4029,1775,1772,73.83333333333333,99.83098591549296,1.6706752688432782,90.83132964819202,0.7662199421778481,0,10.253521126760567,100,0.4373780593374386,11.377163056656014,0,100.0,21.319999999999965,3.699305555555546,25.0438986385221,20.12010288186574,4.923795756656361,80.33934002159448,29.678888888888554,0.0,20.12010288186574,17.391596276751457,0,0,56.885815283280074,0,0,0,10,0.3,0.7,0.0,0,0,0,0,,,,,,,,,,,,,,,
base_case,C2,4029,1775,1772,73.83333333333333,99.83098591549296,0.17706394865053263,2.8766497744999167,0.0,0,0.0,100,0.3826850537483871,0.0,0,25610.0,26.421999999999496,4.053611111111133,44.7333806505806,35.78453280412813,8.948847846452509,79.99514519961434,63.910691155083796,35.78453280412813,0.0,31.06484767401432,1.5,3,0.0,238,17.22689075630252,493,2561,nan,nan,0.0,0,0,0,0,,,,,,,,,,,,,,,
base_case,C3,4029,1775,1772,73.83333333333333,99.83098591549296,0.17706146217820565,2.8766497744999167,0.0,0,0.0,100,0.3830442810023321,0.0,0,25160.0,26.331999999999503,4.047361111111132,44.6040588391604,35.689937297983974,8.914121541176497,80.01499914319406,64.36727732385775,35.689937297983974,0.0,30.97504086052804,1.5,3,0.0,234,38.034188034188034,490,2516,nan,nan,0.0,0,0,0,0,,,,,,,,,,,,,,,
base_case,C4,4029,1775,1772,73.83333333333333,99.83098591549296,0.17703144361223525,2.8766497744999167,0.0,0,0.0,100,0.38296578271889514,0.0,0,25290.0,26.357999999999507,4.049166666666688,44.6323182211977,35.71917865408105,8.913139567116737,80.02985298020339,64.36727732385775,35.71917865408105,0.0,30.994665431387315,1.5,3,0.0,249,25.301204819277107,493,2529,nan,nan,0.0,0,0,0,0,,,,,,,,,,,,,,,
