strategy,mean,std,count,ci95
C1,99.76719074468423,0.10829045719820721,50,0.030016583316076404
C2,99.77486335437919,0.11312535565365658,50,0.03135674879388148
C3,99.77486335437919,0.11312535565365658,50,0.03135674879388148
C4,99.77486335437919,0.11312535565365658,50,0.03135674879388148
C5,99.77486335437919,0.11312535565365658,50,0.03135674879388148
