scenario,metric,mean_C4,mean_C5,mean_diff_C4_minus_C5,mean_gap_percent,n
v3_primary_challenge,mean_delay,0.5965098346785291,0.7113688392409407,-0.11485900456241165,-2.115542471320727,50
v3_primary_challenge,urgent_deadline_violation_rate,12.218851504432376,12.462965613069798,-0.2441141086374246,-0.7784923322347145,50
v3_primary_challenge,wpt_loss,2.4976122601756674,2.5500750135150994,-0.05246275333943201,-1.736528510979319,50
