scenario,strategy,replication,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,mean_tardiness,urgent_deadline_violation_rate,normal_deadline_violation_rate,urgent_on_time_rate,idle_ratio,charging_wait,low_soc_stops,detour_distance_m,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,opportunity_charging_energy,mandatory_charging_energy,pad_utilization,mean_queue,max_queue,pad_waiting_time,charging_contention_events,different_decision_rate_C4_vs_C3,deferred_charging_requests,charging_sessions,c1_start_soc,c1_target_soc,solver_computation_time_s,solver_calls,workload,n_pads,wpt_power_kw
v3_stress_w75_p1_kw1,C1,1011,1818,1437,59.875,79.04290429042904,189.51340150712264,635.5530469237895,185.89689687707627,79.53890489913545,74.71108089734875,20.461095100864554,0.2560681243023801,488.6895195761029,0,130.0,21.853999999999928,3.7901388888888854,28.67182508371439,26.140350712032955,2.531474371681433,91.1708642045277,29.603888888888807,0.0,26.140350712032955,119.46593784880997,0.0,0,2443.4475978805144,0,0.0,0,13,0.3,0.7,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C2,1011,1818,1296,54.0,71.28712871287128,192.63241655068418,1077.6195042702402,190.1841737582751,53.02593659942363,49.082256968048945,46.97406340057637,0.21936631120027578,531.0490932144961,0,8140.0,23.45599999999988,3.90138888888889,33.07604265596691,30.191128489810822,2.884914166156087,91.27793431589481,19.634050902841736,5.613257167872151,24.57787132193867,137.8168443998621,2.0,4,2655.24546607248,465,53.118279569892465,168,814,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C3,1011,1818,1230,51.25,67.65676567656766,212.11699580401032,1146.2414888862356,209.84873953331288,49.279538904899134,45.819170632222985,50.720461095100866,0.21132500667421078,577.6595616977907,0,9370.0,23.701999999999853,3.918472222222225,34.04099919909471,31.018267378699722,3.022731820394985,91.12031993327805,19.76840703813658,6.458130871546505,24.560136507153217,141.83749666289464,2.0,4,2888.2978084889537,539,62.33766233766234,193,937,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C4,1011,1818,1242,51.75,68.31683168316832,205.39147102587077,1123.712684306459,203.08988512469858,49.85590778097983,46.430999320190345,50.14409221902017,0.2139457326615891,558.1494102367286,0,9130.0,23.65399999999985,3.915138888888891,33.72651208060931,30.902045156477502,2.8244669241318054,91.62538089506236,19.647684694361654,6.3276371350107885,24.574408021466716,140.52713366920543,2.0,4,2790.7470511836427,527,57.3055028462998,188,913,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C1,1012,1800,1498,62.416666666666664,83.22222222222221,128.4104650106601,581.9353063900776,125.00987169082147,70.39106145251397,70.3883495145631,29.608938547486037,0.2786524029376863,422.7432853736596,0,120.0,21.601999999999926,3.7501388888888867,26.561711647477644,24.101787314653038,2.4599243328246048,90.73883353048822,29.63277777777767,0.0,24.101787314653038,110.67379853115686,0.0,0,2113.7164268682977,0,0.0,0,12,0.3,0.7,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C2,1012,1800,1506,62.75,83.66666666666667,79.44956491413343,880.3551083325523,77.4001580124367,40.782122905027926,39.59778085991679,59.217877094972074,0.2561385042247092,314.398919633512,0,8020.0,23.1819999999999,3.859861111111111,29.26337949303489,26.81592620354202,2.4474532894928656,91.63646396317486,19.73897548923963,5.771226878477229,21.044699325064798,121.9307478876454,2.0,4,1571.9945981675598,479,46.972860125260965,135,802,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C3,1012,1800,1328,55.333333333333336,73.77777777777777,135.11618588211778,1161.8350643525453,133.50212773381426,32.402234636871505,31.276005547850204,67.59776536312849,0.24804050521888113,523.3595488668142,0,11890.0,23.955999999999815,3.91361111111112,32.32117523393448,29.440620647986517,2.8805545859479667,91.08771706134117,19.694932878912006,8.386889034157353,21.053731613829164,134.671563474727,2.0,4,2616.7977443340715,704,60.9375,214,1189,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C4,1012,1800,1348,56.166666666666664,74.8888888888889,126.69854529998067,1108.3194227346826,125.01927979757923,34.357541899441344,32.24687933425797,65.64245810055866,0.245429439207914,484.5681651277694,0,11420.0,23.861999999999824,3.907083333333341,31.872745871962604,29.19909287020873,2.6736530017538747,91.61147579661218,19.62648501932886,8.136875262826665,21.062217607382067,132.80310779984418,2.0,4,2422.8408256388475,679,54.49189985272459,202,1142,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C1,1013,1796,1606,66.91666666666667,89.42093541202672,65.58867973415467,462.3860150804651,62.55631403582757,67.44791666666667,62.03966005665722,32.55208333333333,0.2834918257020854,327.8160720430051,0,120.0,21.379999999999935,3.729722222222221,26.114314249083073,24.083612364386216,2.030701884696859,92.22379777876742,29.661111111110973,0.0,24.083612364386216,108.80964270451281,0.0,0,1639.0803602150254,0,0.0,0,12,0.3,0.7,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C2,1013,1796,1474,61.416666666666664,82.07126948775056,86.69258749559114,886.7654637677394,84.42653447158196,51.04166666666667,45.11331444759207,48.95833333333333,0.25630746875328336,364.31661740029074,0,8710.0,23.09799999999989,3.8490277777777795,29.376437082939333,27.05691791994188,2.319519162997456,92.10415083201313,19.684482553409456,5.998599274841732,21.058318645100147,122.40182117891392,2.0,4,1821.5830870014536,526,44.67680608365019,170,871,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C3,1013,1796,1348,56.166666666666664,75.05567928730513,125.66913191831038,1157.4339838284873,124.18795938273657,31.770833333333336,28.89518413597734,68.22916666666666,0.24576029894305992,521.5184871276037,0,12540.0,23.863999999999805,3.9022222222222323,32.76487522536851,29.850445697719692,2.9144295276488243,91.105018689672,19.66859784577954,8.812412611606193,21.038033086113504,136.5203134390355,2.0,4,2607.5924356380187,764,62.82722513089005,241,1254,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C4,1013,1796,1358,56.583333333333336,75.61247216035635,117.68995100554048,1081.9936752577746,116.12547233371107,33.854166666666664,30.524079320113316,66.14583333333334,0.24981095261144137,467.6670869818284,0,11680.0,23.691999999999823,3.890277777777786,31.80289384830535,29.270390142164135,2.5325037061412106,92.03687652381308,19.692208293626795,8.222002469537186,21.048387672626955,132.51205770127228,2.0,4,2338.335434909142,713,51.89340813464236,225,1168,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C1,1014,1880,1534,63.916666666666664,81.59574468085107,132.56522454478213,616.6832199024481,129.40040069898922,65.97402597402598,64.41471571906354,34.02597402597402,0.25717636439421376,444.0795467401292,0,120.0,22.391999999999925,3.9049999999999967,26.47216960602768,24.11730733799286,2.3548622680348235,91.104385084105,29.62555555555545,0.0,24.11730733799286,110.300706691782,0.0,0,2220.397733700646,0,0.0,0,12,0.3,0.7,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C2,1014,1880,1481,61.708333333333336,78.77659574468086,102.0603257289463,944.5805530532645,99.90282067013102,44.15584415584416,42.140468227424755,55.84415584415584,0.23178716760213552,397.49424361381875,0,8870.0,24.141999999999868,4.0265277777777815,29.51887322107707,27.074918449104064,2.4439547719730084,91.7207043992859,19.654495081874817,6.016719961934328,21.05819848716974,122.99530508782112,2.0,4,1987.4712180690938,496,44.354838709677416,192,887,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C3,1014,1880,1398,58.25,74.36170212765958,130.60283206342,1136.6083056961804,129.04136118746513,32.467532467532465,29.49832775919733,67.53246753246754,0.23210459777046055,511.2245178725431,0,12050.0,24.777999999999793,4.070694444444455,31.973081444569978,29.341335115770764,2.6317463287992253,91.76886865483476,19.659014551997384,8.287205375331446,21.054129740439315,133.22117268570827,2.0,4,2556.122589362715,694,61.815561959654175,242,1205,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C4,1014,1880,1410,58.75,75.0,126.36361220762994,1105.9140573168772,124.59372319934094,37.142857142857146,33.7123745819398,62.857142857142854,0.2310886931443467,481.67244266396483,0,10730.0,24.513999999999825,4.052361111111119,31.339789360598232,28.423474004659653,2.9163153559385804,90.69452789748134,19.64291081345249,7.373983887313187,21.049490117346465,130.58245566915932,2.0,4,2408.362213319824,610,52.459016393442624,218,1073,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C1,1015,1838,1530,63.75,83.24265505984766,140.29452639539548,562.3093245568086,136.5844147680821,76.13636363636364,76.58142664872139,23.863636363636363,0.25378257956844186,439.7564643353052,0,130.0,22.075999999999926,3.830555555555551,28.279423785120308,26.144976768104208,2.134447017016098,92.4522966477868,29.593333333333234,0.0,26.144976768104208,117.83093243800128,0.0,0,2198.7823216765264,0,0.0,0,13,0.3,0.7,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C2,1015,1838,1466,61.083333333333336,79.76060935799782,136.72358109275183,903.5040092901402,133.90971067896456,59.09090909090908,55.65275908479139,40.909090909090914,0.23488884842330737,409.52374906735963,0,5400.0,23.129999999999917,3.903749999999994,30.54667152253645,28.094032323659828,2.4526391988766214,91.97084632586848,19.642053329462374,3.5387790158250176,24.555253307834803,127.27779801056853,2.0,4,2047.6187453367977,313,44.08945686900959,109,540,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C3,1015,1838,1265,52.708333333333336,68.82480957562568,203.33045661869141,1135.145223108119,201.10332603996662,43.75,43.943472409152086,56.25,0.21191753120667908,567.7360868571614,0,9290.0,23.907999999999852,3.95777777777778,33.636570203282446,31.069948990326537,2.566621212955912,92.36955136197138,19.639140881065952,6.493317900512332,24.5766310898142,140.1523758470102,2.0,4,2838.6804342858068,555,62.52252252252253,166,929,,,0.0,0,75,1,1
