scenario,strategy,replication,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,mean_tardiness,urgent_deadline_violation_rate,normal_deadline_violation_rate,urgent_on_time_rate,idle_ratio,charging_wait,low_soc_stops,detour_distance_m,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,opportunity_charging_energy,mandatory_charging_energy,pad_utilization,mean_queue,max_queue,pad_waiting_time,charging_contention_events,different_decision_rate_C4_vs_C3,deferred_charging_requests,charging_sessions,c1_start_soc,c1_target_soc,solver_computation_time_s,solver_calls,solver_mean_time_s,solver_median_time_s,solver_p95_time_s,solver_max_time_s,solver_mean_binary_variables,solver_mean_constraints,solver_mean_available_agv_slot_pairs,solver_mean_actual_busy_agv_slot_pairs,solver_mean_forecast_busy_agv_slot_pairs,solver_infeasible_calls,solver_time_limit_calls,solver_fallback_calls,solver_safety_slack_total,solver_reserve_slack_total,solver_task_slack_total
C5_no_prior_20rep,C5,1017,2134,2066,86.08333333333333,96.81349578256795,47.81491032603932,351.2983053222887,45.394671135145714,50.88105726872247,48.27380952380952,49.118942731277535,0.3276581790211998,123.14288019758081,0,1410.0,25.845999999999883,4.462361111111108,28.643055552368047,24.378470912368815,4.26458463999923,85.11127895485068,19.661180153805066,3.320427174368719,21.058043738000098,39.78202160051117,2.0,4,615.7144009879041,404,51.98019801980198,14,141,,,3.1357095503481105,852,0.0036804102703616322,0.002244929550215602,0.008178305602632463,0.01208588294684887,27.323943661971832,138.2593896713615,27.323943661971832,0.0,23.248826291079812,0,0,0,0.0,203.0827355961727,65.03424469855183
C5_no_prior_20rep,C5,1018,2228,2089,87.04166666666667,93.76122082585279,63.50405335408694,382.087241996585,60.666175076186924,60.96491228070175,54.909706546275395,39.03508771929825,0.28123442700960216,132.13581200160556,0,850.0,26.853999999999893,4.649861111111106,35.95560627654322,30.256215357757302,5.699390918785918,84.14881152343662,19.712792671889844,2.178621711464307,28.077593646292996,49.93834205075448,2.0,4,660.6790600080277,285,50.526315789473685,5,85,,,1.9876346354139969,633,0.0031400231207172145,0.0017627660417929292,0.00816845423541963,0.01477364997845143,27.393364928909953,138.70142180094786,27.393364928909953,0.0,22.726698262243286,0,0,0,0.0,103.89406524917803,32.90768445281986
C5_no_prior_20rep,C5,1019,2165,2068,86.16666666666667,95.51963048498845,39.647753514609605,324.27927339401066,36.53841594910245,65.70155902004454,62.878787878787875,34.29844097995546,0.27930395619374015,146.69865324575406,0,790.0,26.227999999999916,4.527638888888884,42.950575770253536,33.16704324310842,9.783532527145113,77.2214170550865,19.655891769326068,1.5833007655664182,31.583742477542003,59.65357745868546,2.0,4,733.4932662287703,322,50.621118012422365,11,79,,,1.8558973143808544,619,0.002998218601584579,0.0015534530393779278,0.008077920065261424,0.01659100200049579,28.47334410339257,143.47011308562196,28.47334410339257,0.0,23.9967689822294,0,0,0,0.0,77.15305634990553,27.427524048338974
C5_no_prior_20rep,C5,1020,2168,2064,86.0,95.20295202952029,62.02187541640524,386.22537636671746,59.11711679187791,58.48101265822785,57.7552171460801,41.51898734177215,0.2909501108104141,147.254059165471,0,1390.0,26.149999999999892,4.525972222222219,38.45796010825093,31.266236264514077,7.191723843736851,81.29977819027924,19.63976773585919,3.1646631676220736,28.101573096892004,53.41383348368184,2.0,4,736.270295827355,300,54.0,12,139,,,2.6593290412565693,674,0.003945592049342091,0.0024489545030519366,0.008608972217189148,0.013164420030079782,25.838278931750743,131.87240356083086,25.838278931750743,0.0,22.617210682492583,0,0,0,0.0,281.5033368568828,85.2231035916824
C5_no_prior_20rep,C5,1021,2077,2045,85.20833333333333,98.45931632161772,48.109131844452456,376.0142043994799,45.15328379564439,62.227602905569015,60.09615384615385,37.77239709443099,0.3224272837945537,134.46104597796975,0,1110.0,25.083999999999918,4.338194444444441,36.22617783396068,30.42323264066465,5.802945193296031,83.98134846051578,19.653242682357412,2.360211024335465,28.06302161632919,50.314135880500956,2.0,4,672.3052298898488,325,51.07692307692307,14,111,,,2.4388357491698116,657,0.0037120787658596827,0.0020752570126205683,0.008543956000357863,0.01443498907610774,28.401826484018265,142.92237442922374,28.401826484018265,0.0,23.491628614916287,0,0,0,0.0,165.47990992898804,56.26137569290056
C5_no_prior_20rep,C5,1022,2140,2043,85.125,95.46728971962617,69.84577071201133,405.68823751564133,66.97966685412604,63.895486935866984,54.45026178010471,36.104513064133016,0.3146274303053679,152.73284765712881,0,1080.0,25.941999999999894,4.4765277777777746,32.73412509006758,27.250100770214118,5.484024319853459,83.24676677698204,19.68666666666658,2.674730264102642,24.575370506111476,45.46406262509386,2.0,4,763.664238285644,333,46.846846846846844,14,108,,,2.443076162133366,625,0.003908921859413385,0.0022850559325888753,0.00820864562410861,0.016592385014519095,29.208,147.0736,29.208,0.0,24.4448,0,0,0,0.0,117.47847830892336,40.569995659638884
C5_no_prior_20rep,C5,1023,2108,1935,80.625,91.79316888045541,62.28279699417428,480.59492746065007,59.8862087349795,54.59057071960298,45.33724340175953,45.40942928039702,0.2969874797491343,165.8318130383994,0,1390.0,25.61799999999988,4.4140277777777746,42.284507290311645,28.21870679470038,14.065800495611262,66.73533311139217,19.701111111110936,3.658470968108901,24.560235826591487,58.72848234765507,2.0,4,829.159065191997,405,54.81481481481482,7,139,,,3.081158420187421,830,0.0037122390604667726,0.0019563090754672885,0.008661726617719977,0.018262887024320662,28.102409638554217,141.9277108433735,28.102409638554217,0.0,23.826506024096386,0,0,0,0.0,264.7704467066319,79.54515093656568
C5_no_prior_20rep,C5,1024,2089,2063,85.95833333333333,98.75538535184299,45.920642912258586,370.6368139609978,43.30149398049044,54.4987146529563,51.88235294117647,45.501285347043705,0.3240919542151239,123.83094043745207,0,1470.0,25.341999999999896,4.371111111111109,34.42689648255539,28.275281732759424,6.151614749795963,82.13137000916397,19.650562570040698,3.6898311372343864,24.585450595525042,47.81513400354915,2.0,4,619.1547021872605,397,46.59949622166247,13,147,,,3.2003364412812516,797,0.004015478596337831,0.0022899080067873,0.00876732899341732,0.018544596969150007,27.421580928481806,138.70514429109159,27.421580928481806,0.0,23.462986198243414,0,0,0,0.0,273.14928982519655,82.2385113215516
C5_no_prior_20rep,C5,1025,2110,2024,84.33333333333333,95.92417061611374,62.64876764649531,395.48213775686565,59.881731225919914,56.666666666666664,56.03550295857988,43.333333333333336,0.31146891305913166,142.76183132487876,0,1110.0,25.675999999999913,4.420555555555553,36.8711912987126,30.681969919532413,6.189221379180191,83.21393705715093,19.648438008314102,2.6054999689515075,28.076469950580908,51.20998791487862,2.0,4,713.8091566243937,340,51.76470588235295,13,111,,,2.518548882449977,721,0.003493132985367513,0.0019348730565980077,0.008374853990972042,0.013090234016999602,27.337031900138697,138.26490984743413,27.337031900138697,0.0,23.135922330097088,0,0,0,0.0,237.9024082722617,73.02435141349432
C5_no_prior_20rep,C5,1026,2066,2023,84.29166666666667,97.918683446273,48.68287813734846,413.32752234204065,45.79731260176665,62.755102040816325,57.168458781362006,37.244897959183675,0.29939931118596436,190.35400588858602,0,1250.0,25.1839999999999,4.3313888888888865,45.61624797305286,31.080862620476736,14.53538535257612,68.1355087310936,19.72462367995683,3.0271625374912836,28.053700082985458,63.3558999625734,2.0,4,951.7700294429301,313,59.424920127795524,10,125,,,2.5931876371614635,660,0.003929072177517369,0.002658343524672091,0.008168084954377264,0.012949322001077235,27.113636363636363,137.5121212121212,27.113636363636363,0.0,23.3,0,0,0,0.0,298.6715400065322,95.51904325668376
