scenario,replication,time_s,horizon_start_s,slot_index,execute_first_slot,agv_id,preview_task_id,pad_rank,predicted_eta,slot_s,horizon_s
C5_no_prior_20rep,1007,14834.520793223686,14834.520793223686,4,0,1,369,1,0.9,60.0,900.0
C5_no_prior_20rep,1007,14850.62594868332,14850.62594868332,6,0,1,369,1,0.9,60.0,900.0
C5_no_prior_20rep,1007,15149.176979084583,15149.176979084583,7,0,1,378,1,0.9,60.0,900.0
C5_no_prior_20rep,1007,15174.306321911128,15174.306321911128,1,1,1,378,1,0.9,60.0,900.0
C5_no_prior_20rep,1007,17592.874498789904,17592.874498789904,9,0,4,453,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1007,17599.640189910166,17599.640189910166,10,0,4,453,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1007,18076.2162097293,18076.2162097293,1,1,1,469,1,0.9110305152576289,60.0,900.0
C5_no_prior_20rep,1007,18076.2162097293,18076.2162097293,14,0,1,469,1,0.9110305152576289,60.0,900.0
C5_no_prior_20rep,1007,18146.2162097293,18146.2162097293,1,1,4,469,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1007,18146.2162097293,18146.2162097293,2,0,4,469,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1007,18168.846448998283,18168.846448998283,1,1,4,471,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1007,18168.846448998283,18168.846448998283,2,0,4,471,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1007,18180.71737614447,18180.71737614447,1,1,4,471,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1007,18180.71737614447,18180.71737614447,2,0,4,471,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1007,18224.733278606647,18224.733278606647,1,1,1,470,1,0.9,60.0,900.0
C5_no_prior_20rep,1007,20857.73951592575,20857.73951592575,1,1,4,553,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1007,20857.73951592575,20857.73951592575,15,0,4,553,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1007,20927.73951592575,20927.73951592575,14,0,4,554,1,0.7147323661830915,60.0,900.0
C5_no_prior_20rep,1007,20927.73951592575,20927.73951592575,15,0,4,554,1,0.7147323661830915,60.0,900.0
C5_no_prior_20rep,1007,20935.752078013757,20935.752078013757,12,0,4,554,1,0.7147323661830915,60.0,900.0
C5_no_prior_20rep,1007,20935.752078013757,20935.752078013757,13,0,4,554,1,0.7147323661830915,60.0,900.0
C5_no_prior_20rep,1007,20974.70650814593,20974.70650814593,14,0,1,556,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1007,21563.128788849543,21563.128788849543,4,0,1,574,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1007,21563.128788849543,21563.128788849543,5,0,1,574,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1007,21597.960417040103,21597.960417040103,1,1,4,575,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1007,21597.960417040103,21597.960417040103,2,0,4,575,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1007,21597.960417040103,21597.960417040103,6,0,4,575,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1007,21667.960417040103,21667.960417040103,1,1,4,577,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1007,21667.960417040103,21667.960417040103,14,0,4,577,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1007,21727.70185083939,21727.70185083939,13,0,4,578,1,0.6287393696848425,60.0,900.0
C5_no_prior_20rep,1007,21760.17093570583,21760.17093570583,1,1,1,579,1,0.9110305152576289,60.0,900.0
C5_no_prior_20rep,1007,22195.15477833294,22195.15477833294,4,0,4,589,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1007,22195.15477833294,22195.15477833294,11,0,4,589,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1007,22373.055873006033,22373.055873006033,1,1,4,594,1,0.7147323661830915,60.0,900.0
C5_no_prior_20rep,1007,22373.055873006033,22373.055873006033,8,0,4,594,1,0.7147323661830915,60.0,900.0
C5_no_prior_20rep,1007,22443.055873006033,22443.055873006033,7,0,4,597,1,0.6287393696848425,60.0,900.0
C5_no_prior_20rep,1007,22456.36514088354,22456.36514088354,7,0,4,597,1,0.6287393696848425,60.0,900.0
C5_no_prior_20rep,1007,22470.07706026959,22470.07706026959,7,0,1,598,1,0.9110305152576289,60.0,900.0
C5_no_prior_20rep,1007,22470.07706026959,22470.07706026959,4,0,4,597,1,0.6287393696848425,60.0,900.0
C5_no_prior_20rep,1007,22483.366029344794,22483.366029344794,4,0,1,598,1,0.9110305152576289,60.0,900.0
C5_no_prior_20rep,1007,22483.366029344794,22483.366029344794,5,0,4,597,1,0.6287393696848425,60.0,900.0
C5_no_prior_20rep,1007,22648.463407629228,22648.463407629228,1,1,4,602,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1007,22718.463407629228,22718.463407629228,1,1,4,603,1,0.95,60.0,900.0
C5_no_prior_20rep,1007,22734.977186242704,22734.977186242704,1,1,4,603,1,0.95,60.0,900.0
C5_no_prior_20rep,1007,22804.977186242704,22804.977186242704,1,1,4,606,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1007,22814.977186242704,22814.977186242704,1,1,4,606,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1007,22857.322313765395,22857.322313765395,15,0,4,606,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1007,22896.601516786413,22896.601516786413,15,0,4,606,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1007,23074.977186242704,23074.977186242704,12,0,1,612,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,17717.652822807435,17717.652822807435,1,1,1,434,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1008,17717.652822807435,17717.652822807435,10,0,1,434,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1008,17780.66659194897,17780.66659194897,1,1,1,435,1,0.6287393696848425,60.0,900.0
C5_no_prior_20rep,1008,17851.083469724377,17851.083469724377,9,0,1,437,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,18278.97923723454,18278.97923723454,13,0,1,450,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1008,18328.315938506315,18328.315938506315,1,1,1,450,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1008,18394.474138352893,18394.474138352893,12,0,1,452,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1008,18554.474138352893,18554.474138352893,11,0,3,455,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,18915.64279848096,18915.64279848096,5,0,3,465,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1008,18969.97463015152,18969.97463015152,1,1,1,466,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,19126.856048313104,19126.856048313104,7,0,1,469,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1008,19126.856048313104,19126.856048313104,1,1,3,470,1,0.7147323661830915,60.0,900.0
C5_no_prior_20rep,1008,19126.856048313104,19126.856048313104,2,0,3,470,1,0.7147323661830915,60.0,900.0
C5_no_prior_20rep,1008,19148.003589632386,19148.003589632386,1,1,3,470,1,0.7147323661830915,60.0,900.0
C5_no_prior_20rep,1008,20465.749398458873,20465.749398458873,1,1,1,510,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1008,20465.749398458873,20465.749398458873,5,0,1,510,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1008,20465.749398458873,20465.749398458873,6,0,1,510,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1008,20465.749398458873,20465.749398458873,7,0,1,510,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1008,20465.749398458873,20465.749398458873,11,0,1,510,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1008,20465.749398458873,20465.749398458873,12,0,1,510,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1008,20535.749398458873,20535.749398458873,4,0,1,511,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,20541.21080029332,20541.21080029332,4,0,1,511,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,20621.245947664043,20621.245947664043,5,0,3,513,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,20621.245947664043,20621.245947664043,6,0,3,513,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,20621.245947664043,20621.245947664043,7,0,3,513,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,20621.245947664043,20621.245947664043,8,0,3,513,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,20621.245947664043,20621.245947664043,9,0,3,513,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,20658.421426799363,20658.421426799363,4,0,3,513,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,20658.421426799363,20658.421426799363,5,0,3,513,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,20658.421426799363,20658.421426799363,6,0,3,513,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,20658.421426799363,20658.421426799363,7,0,3,513,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,20733.62690256076,20733.62690256076,1,1,1,516,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,20733.62690256076,20733.62690256076,2,0,1,516,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,20733.62690256076,20733.62690256076,6,0,1,516,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,20733.62690256076,20733.62690256076,7,0,1,516,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,20803.62690256076,20803.62690256076,6,0,1,516,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,20859.852939630284,20859.852939630284,6,0,1,516,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,20859.852939630284,20859.852939630284,1,1,3,517,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1008,20859.852939630284,20859.852939630284,2,0,3,517,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1008,20859.852939630284,20859.852939630284,3,0,3,517,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1008,20859.852939630284,20859.852939630284,13,0,3,517,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1008,20859.852939630284,20859.852939630284,14,0,3,517,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1008,20859.852939630284,20859.852939630284,15,0,3,517,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1008,20903.5320436286,20903.5320436286,11,0,1,516,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,20903.5320436286,20903.5320436286,1,1,3,518,1,0.4242246123061531,60.0,900.0
C5_no_prior_20rep,1008,20903.5320436286,20903.5320436286,2,0,3,518,1,0.4242246123061531,60.0,900.0
C5_no_prior_20rep,1008,20903.5320436286,20903.5320436286,12,0,3,518,1,0.4242246123061531,60.0,900.0
C5_no_prior_20rep,1008,20903.5320436286,20903.5320436286,13,0,3,518,1,0.4242246123061531,60.0,900.0
C5_no_prior_20rep,1008,20903.5320436286,20903.5320436286,14,0,3,518,1,0.4242246123061531,60.0,900.0
C5_no_prior_20rep,1008,20973.5320436286,20973.5320436286,4,0,1,516,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,20973.5320436286,20973.5320436286,1,1,3,518,1,0.4242246123061531,60.0,900.0
C5_no_prior_20rep,1008,20973.5320436286,20973.5320436286,11,0,3,518,1,0.4242246123061531,60.0,900.0
C5_no_prior_20rep,1008,20973.5320436286,20973.5320436286,12,0,3,518,1,0.4242246123061531,60.0,900.0
C5_no_prior_20rep,1008,20983.5320436286,20983.5320436286,1,1,3,518,1,0.4242246123061531,60.0,900.0
C5_no_prior_20rep,1008,20983.5320436286,20983.5320436286,10,0,3,518,1,0.4242246123061531,60.0,900.0
C5_no_prior_20rep,1008,20983.5320436286,20983.5320436286,11,0,3,518,1,0.4242246123061531,60.0,900.0
C5_no_prior_20rep,1008,21053.5320436286,21053.5320436286,12,0,3,520,1,0.7147323661830915,60.0,900.0
C5_no_prior_20rep,1008,21082.330873991938,21082.330873991938,12,0,3,520,1,0.7147323661830915,60.0,900.0
C5_no_prior_20rep,1008,21142.330873991938,21142.330873991938,11,0,3,520,1,0.7147323661830915,60.0,900.0
C5_no_prior_20rep,1008,21161.581735524847,21161.581735524847,9,0,1,521,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1008,21161.581735524847,21161.581735524847,8,0,3,520,1,0.7147323661830915,60.0,900.0
C5_no_prior_20rep,1008,21209.920613487702,21209.920613487702,10,0,1,521,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1008,21209.920613487702,21209.920613487702,8,0,3,520,1,0.7147323661830915,60.0,900.0
C5_no_prior_20rep,1008,21221.165881217818,21221.165881217818,6,0,1,521,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1008,21497.891980199918,21497.891980199918,1,1,1,531,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,21497.891980199918,21497.891980199918,6,0,1,531,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,21497.891980199918,21497.891980199918,7,0,1,531,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,21497.891980199918,21497.891980199918,8,0,1,531,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,21497.891980199918,21497.891980199918,9,0,1,531,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,21497.891980199918,21497.891980199918,3,0,3,530,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1008,21567.891980199918,21567.891980199918,5,0,1,533,1,0.6287393696848425,60.0,900.0
C5_no_prior_20rep,1008,21567.891980199918,21567.891980199918,2,0,3,530,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1008,21569.88795073677,21569.88795073677,8,0,1,533,1,0.6287393696848425,60.0,900.0
C5_no_prior_20rep,1008,21629.88795073677,21629.88795073677,7,0,1,533,1,0.6287393696848425,60.0,900.0
C5_no_prior_20rep,1008,21689.88795073677,21689.88795073677,5,0,1,533,1,0.6287393696848425,60.0,900.0
C5_no_prior_20rep,1008,21689.88795073677,21689.88795073677,6,0,1,533,1,0.6287393696848425,60.0,900.0
C5_no_prior_20rep,1008,21697.264172551957,21697.264172551957,6,0,1,533,1,0.6287393696848425,60.0,900.0
C5_no_prior_20rep,1008,21757.264172551957,21757.264172551957,4,0,1,533,1,0.6287393696848425,60.0,900.0
C5_no_prior_20rep,1008,21757.264172551957,21757.264172551957,5,0,1,533,1,0.6287393696848425,60.0,900.0
C5_no_prior_20rep,1008,21757.264172551957,21757.264172551957,1,1,3,535,1,0.7147323661830915,60.0,900.0
C5_no_prior_20rep,1008,21757.264172551957,21757.264172551957,6,0,3,535,1,0.7147323661830915,60.0,900.0
C5_no_prior_20rep,1008,21757.264172551957,21757.264172551957,7,0,3,535,1,0.7147323661830915,60.0,900.0
C5_no_prior_20rep,1008,21771.380450522945,21771.380450522945,6,0,1,533,1,0.6287393696848425,60.0,900.0
C5_no_prior_20rep,1008,21771.380450522945,21771.380450522945,10,0,1,533,1,0.6287393696848425,60.0,900.0
C5_no_prior_20rep,1008,21771.380450522945,21771.380450522945,1,1,3,535,1,0.7147323661830915,60.0,900.0
C5_no_prior_20rep,1008,21771.380450522945,21771.380450522945,2,0,3,535,1,0.7147323661830915,60.0,900.0
C5_no_prior_20rep,1008,21771.380450522945,21771.380450522945,3,0,3,535,1,0.7147323661830915,60.0,900.0
C5_no_prior_20rep,1008,21771.380450522945,21771.380450522945,4,0,3,535,1,0.7147323661830915,60.0,900.0
C5_no_prior_20rep,1008,21819.22084680324,21819.22084680324,2,0,3,535,1,0.7147323661830915,60.0,900.0
C5_no_prior_20rep,1008,21819.22084680324,21819.22084680324,3,0,3,535,1,0.7147323661830915,60.0,900.0
C5_no_prior_20rep,1008,21826.635936678824,21826.635936678824,2,0,3,535,1,0.7147323661830915,60.0,900.0
C5_no_prior_20rep,1008,21826.635936678824,21826.635936678824,3,0,3,535,1,0.7147323661830915,60.0,900.0
C5_no_prior_20rep,1008,21886.635936678824,21886.635936678824,1,1,3,535,1,0.7147323661830915,60.0,900.0
C5_no_prior_20rep,1008,21886.635936678824,21886.635936678824,2,0,3,535,1,0.7147323661830915,60.0,900.0
C5_no_prior_20rep,1008,21956.635936678824,21956.635936678824,1,1,3,537,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,22045.048735571407,22045.048735571407,6,0,3,539,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1008,22051.521078157737,22051.521078157737,1,1,1,537,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,22051.521078157737,22051.521078157737,2,0,3,539,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1008,22115.541384599706,22115.541384599706,1,1,3,538,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,23680.173704352856,23680.173704352856,1,1,1,587,1,0.4242246123061531,60.0,900.0
C5_no_prior_20rep,1008,23680.173704352856,23680.173704352856,2,0,1,587,1,0.4242246123061531,60.0,900.0
C5_no_prior_20rep,1008,23680.173704352856,23680.173704352856,11,0,1,587,1,0.4242246123061531,60.0,900.0
C5_no_prior_20rep,1008,23750.173704352856,23750.173704352856,1,1,1,588,1,0.9110305152576289,60.0,900.0
C5_no_prior_20rep,1008,23750.173704352856,23750.173704352856,10,0,1,588,1,0.9110305152576289,60.0,900.0
C5_no_prior_20rep,1008,23820.173704352856,23820.173704352856,9,0,1,589,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,23820.173704352856,23820.173704352856,7,0,3,587,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,23832.936535763092,23832.936535763092,7,0,1,589,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,24169.131704361993,24169.131704361993,4,0,1,599,1,0.9110305152576289,60.0,900.0
C5_no_prior_20rep,1008,24312.107823963874,24312.107823963874,1,1,3,602,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,24376.41000525971,24376.41000525971,1,1,3,604,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,25266.419370628053,25266.419370628053,11,0,1,630,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,25266.419370628053,25266.419370628053,12,0,1,630,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,25384.041672252373,25384.041672252373,10,0,3,632,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,25459.04762171897,25459.04762171897,8,0,1,635,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,25459.04762171897,25459.04762171897,12,0,1,635,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,25469.336177690893,25469.336177690893,8,0,1,635,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,25562.847730888454,25562.847730888454,7,0,3,637,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1008,25655.249007711172,25655.249007711172,5,0,1,640,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,25742.189503478017,25742.189503478017,4,0,3,642,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,25885.249007711172,25885.249007711172,5,0,1,645,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,25885.249007711172,25885.249007711172,1,1,3,646,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,25955.249007711172,25955.249007711172,4,0,1,645,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,25975.654920929497,25975.654920929497,1,1,3,647,1,0.7147323661830915,60.0,900.0
C5_no_prior_20rep,1008,25975.654920929497,25975.654920929497,2,0,3,647,1,0.7147323661830915,60.0,900.0
C5_no_prior_20rep,1008,25987.919756454856,25987.919756454856,1,1,3,648,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,25987.919756454856,25987.919756454856,2,0,3,648,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,26030.60260794879,26030.60260794879,1,1,3,648,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,26030.60260794879,26030.60260794879,2,0,3,648,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,26100.60260794879,26100.60260794879,1,1,3,648,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,26652.94960524428,26652.94960524428,1,1,1,666,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,26652.94960524428,26652.94960524428,11,0,1,666,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,26652.94960524428,26652.94960524428,12,0,1,666,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,26930.765532662674,26930.765532662674,7,0,3,673,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,27237.81358239858,27237.81358239858,7,0,1,681,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,27240.45258733993,27240.45258733993,1,1,1,681,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,27310.45258733993,27310.45258733993,1,1,3,682,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,27310.45258733993,27310.45258733993,5,0,3,682,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,27310.45258733993,27310.45258733993,6,0,3,682,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,27310.45258733993,27310.45258733993,15,0,3,682,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,27337.319681693447,27337.319681693447,5,0,1,682,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,27337.319681693447,27337.319681693447,15,0,1,682,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,27378.13859032707,27378.13859032707,15,0,3,683,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,27378.427167472586,27378.427167472586,15,0,3,683,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,27674.074910684463,27674.074910684463,11,0,1,691,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,27674.074910684463,27674.074910684463,12,0,1,691,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,27674.074910684463,27674.074910684463,13,0,1,691,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,27674.074910684463,27674.074910684463,14,0,1,691,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,27689.4095855558,27689.4095855558,9,0,1,691,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,27689.4095855558,27689.4095855558,13,0,1,691,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,27689.4095855558,27689.4095855558,10,0,3,692,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,27695.08862000234,27695.08862000234,10,0,1,691,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,27695.08862000234,27695.08862000234,11,0,3,692,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,27695.08862000234,27695.08862000234,12,0,3,692,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,27723.09465438256,27723.09465438256,10,0,3,692,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,27723.09465438256,27723.09465438256,11,0,3,692,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,27723.09465438256,27723.09465438256,12,0,3,692,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,27883.09465438256,27883.09465438256,7,0,1,696,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,28034.12338141882,28034.12338141882,4,0,1,701,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,28034.12338141882,28034.12338141882,14,0,1,701,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,28081.23385721529,28081.23385721529,4,0,3,702,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,28081.23385721529,28081.23385721529,5,0,3,702,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,28081.23385721529,28081.23385721529,6,0,3,702,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,28081.23385721529,28081.23385721529,13,0,3,702,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,28245.08862000234,28245.08862000234,4,0,1,706,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,28245.08862000234,28245.08862000234,9,0,1,706,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,28245.08862000234,28245.08862000234,1,1,3,707,1,0.4242246123061531,60.0,900.0
C5_no_prior_20rep,1008,28245.08862000234,28245.08862000234,5,0,3,707,1,0.4242246123061531,60.0,900.0
C5_no_prior_20rep,1008,28245.08862000234,28245.08862000234,10,0,3,707,1,0.4242246123061531,60.0,900.0
C5_no_prior_20rep,1008,28256.679121258254,28256.679121258254,5,0,1,706,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,28256.679121258254,28256.679121258254,9,0,1,706,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,28256.679121258254,28256.679121258254,1,1,3,708,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,28256.679121258254,28256.679121258254,2,0,3,708,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,28256.679121258254,28256.679121258254,3,0,3,708,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,28256.679121258254,28256.679121258254,10,0,3,708,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,28310.103536297356,28310.103536297356,10,0,1,706,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,28310.103536297356,28310.103536297356,1,1,3,708,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,28310.103536297356,28310.103536297356,2,0,3,708,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,28310.103536297356,28310.103536297356,3,0,3,708,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,28310.103536297356,28310.103536297356,8,0,3,708,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,28310.103536297356,28310.103536297356,15,0,3,708,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,28320.103536297356,28320.103536297356,1,1,3,708,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,28320.103536297356,28320.103536297356,2,0,3,708,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,28320.103536297356,28320.103536297356,3,0,3,708,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,28320.103536297356,28320.103536297356,8,0,3,708,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,28320.103536297356,28320.103536297356,15,0,3,708,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,28390.103536297356,28390.103536297356,1,1,3,709,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,28390.103536297356,28390.103536297356,2,0,3,709,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,28390.103536297356,28390.103536297356,7,0,3,709,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,28390.103536297356,28390.103536297356,14,0,3,709,1,0.95,60.0,900.0
C5_no_prior_20rep,1008,28460.103536297356,28460.103536297356,7,0,1,709,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,28460.103536297356,28460.103536297356,11,0,1,709,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,28460.103536297356,28460.103536297356,1,1,3,710,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1008,28460.103536297356,28460.103536297356,5,0,3,710,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1008,28460.103536297356,28460.103536297356,12,0,3,710,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1008,28470.103536297356,28470.103536297356,5,0,1,709,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,28470.103536297356,28470.103536297356,6,0,1,709,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,28470.103536297356,28470.103536297356,12,0,1,709,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,28523.64506458142,28523.64506458142,4,0,1,709,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,28523.64506458142,28523.64506458142,11,0,1,709,1,0.9,60.0,900.0
C5_no_prior_20rep,1008,28523.64506458142,28523.64506458142,6,0,3,710,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1008,28524.959327060824,28524.959327060824,6,0,3,710,1,0.7984742371185594,60.0,900.0
