scenario,strategy,replication,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,mean_tardiness,urgent_deadline_violation_rate,normal_deadline_violation_rate,urgent_on_time_rate,idle_ratio,charging_wait,low_soc_stops,detour_distance_m,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,opportunity_charging_energy,mandatory_charging_energy,pad_utilization,mean_queue,max_queue,pad_waiting_time,charging_contention_events,different_decision_rate_C4_vs_C3,deferred_charging_requests,charging_sessions
base_original,C2,1028,1752,1749,72.875,99.82876712328768,0.203101201946681,2.938794138768056,0.0,0,0.0,100,0.38752442715201413,0.0,0,25350.0,26.093999999999497,4.002083333333357,45.29120622527492,35.610125045261036,9.681081180013942,78.62481045026502,53.87008477035648,35.610125045261036,0.0,31.45222654532983,1.5,3,0.0,270,30.74074074074074,482,2535
base_original,C3,1028,1752,1749,72.875,99.82876712328768,0.2029106532828107,2.938794138768056,0.0,0,0.0,100,0.3891673476880538,0.0,0,25100.0,26.043999999999496,3.9986111111111353,44.69975483230063,35.62059719292872,9.079157639371978,79.688573967723,55.398580523567,35.62059719292872,0.0,31.041496411319926,1.5,3,0.0,259,55.98455598455598,483,2510
base_original,C4,1028,1752,1749,72.875,99.82876712328768,0.2028120040116487,2.938794138768056,0.0,0,0.0,100,0.39024053839653844,0.0,0,25130.0,26.049999999999496,3.9990277777778016,44.31340617724618,35.63659056845504,8.676815608791182,80.4194343037289,55.14436086548776,35.63659056845504,0.0,30.77319873419875,1.5,3,0.0,253,53.359683794466406,479,2513
base_original,C1,1029,1822,1818,75.75,99.78046103183314,1.2290270954274805,90.68981219872622,0.3753248456262349,0,5.762897914379805,100,0.4275336334005857,0.0,0,60.0,21.87599999999995,3.7966666666666566,23.887891975789152,21.056058709524798,2.8318332662643515,88.1453195236546,19.706032251173543,0.0,21.056058709524798,16.588813872075804,0.0,0,0.0,0,0.0,0,6
base_original,C2,1029,1822,1819,75.79166666666667,99.83534577387486,0.18270860302785394,3.0085599974877066,0.0,0,0.0,100,0.36046772881110883,0.0,0,26800.0,27.223999999999453,4.168055555555578,48.03161762800081,37.943530931747546,10.088086696253333,78.99698741278235,47.35853668874972,37.943530931747546,0.0,33.35529001944506,1.5,3,0.0,309,28.802588996763756,537,2680
base_original,C3,1029,1822,1819,75.79166666666667,99.83534577387486,0.1825078307608323,3.0085599974877066,0.0,0,0.0,100,0.36207480696343375,0.0,0,26250.0,27.11399999999946,4.1604166666666895,47.45306949316383,37.825892042858634,9.627177450305261,79.7122134497704,51.433118307215786,37.825892042858634,0.0,32.95352048136378,1.5,3,0.0,317,56.46687697160884,524,2625
base_original,C4,1029,1822,1819,75.79166666666667,99.83534577387486,0.18275817996821148,3.0085599974877066,0.0,0,0.0,100,0.36265558391428954,0.0,0,26390.0,27.14199999999946,4.162361111111133,47.24398979085578,37.855836487303094,9.388153303552768,80.12836480341085,51.09196686508067,37.855836487303094,0.0,32.80832624364988,1.5,3,0.0,320,55.93749999999999,518,2639
base_original,C1,1030,1800,1797,74.875,99.83333333333333,0.6607838872546333,111.98014714693029,0.26737220736493744,0,0.7777777777777772,100,0.4300076061483026,0.0,0,60.0,21.61199999999996,3.7508333333333237,25.19726178661109,21.064598494957952,4.132663291653138,83.5987603468521,19.68664258057593,0.0,21.064598494957952,17.498098462924368,0.0,0,0.0,0,0.0,0,6
base_original,C2,1030,1800,1798,74.91666666666667,99.8888888888889,0.20198475183465536,3.293035727416403,0.0,0,0.0,100,0.3723227007100329,0.0,0,25990.0,26.797999999999472,4.110972222222245,45.96382774438816,36.656827408311635,9.307000336076575,79.75146807216716,49.509611682512954,36.656827408311635,0.0,31.919324822491795,1.5,3,0.0,292,33.9041095890411,503,2599
base_original,C3,1030,1800,1798,74.91666666666667,99.8888888888889,0.2022340456300048,3.293035727416403,0.0,0,0.0,100,0.37230094260416774,3.789561257387201e-16,0,25450.0,26.689999999999483,4.103472222222244,45.971660662499595,36.542036359286335,9.42962430321332,79.48817996278026,50.712835158880395,36.542036359286335,0.0,31.9247643489581,1.5,3,1.8947806286936005e-15,303,54.12541254125413,487,2545
base_original,C4,1030,1800,1798,74.91666666666667,99.8888888888889,0.2021576652479042,3.293035727416403,0.0,0,0.0,100,0.3724465342566591,3.789561257387201e-16,0,25660.0,26.731999999999477,4.106388888888912,45.91924766760273,36.56682276795051,9.352424899652254,79.63288735183131,50.712835158880395,36.56682276795051,0.0,31.888366435835238,1.5,3,1.8947806286936005e-15,307,50.814332247557005,492,2566
base_original,C1,1031,1775,1773,73.875,99.88732394366198,3.7522247734345013,147.33505592062417,2.7845352013962312,0,12.90140845070422,100,0.4540596452080141,14.836838079832013,0,50.0,21.309999999999967,3.6986111111111013,19.038527725114918,17.54674531160334,1.4917824135115798,92.16440244198255,19.685195695739743,0.0,17.54674531160334,13.221199809107581,0.0,0,74.18419039916007,0,0.0,0,5
base_original,C2,1031,1775,1773,73.875,99.88732394366198,0.24270096075267286,4.2083959100495125,0.0,0,0.0,100,0.3820146279176916,0.0,0,24890.0,26.277999999999516,4.043611111111132,44.97473394963103,35.49249531160385,9.482238638027237,78.916520887824,50.966480655836,35.49249531160385,0.0,31.23245413168825,1.5,3,0.0,297,36.7003367003367,457,2489
base_original,C3,1031,1775,1773,73.875,99.88732394366198,0.24250523323039813,4.2083959100495125,0.0,0,0.0,100,0.3824639598198387,3.552713678800501e-17,0,24420.0,26.18399999999952,4.037083333333354,44.81297446485809,35.39196753382605,9.421006931032084,78.97705509724666,55.21766873797681,35.39196753382605,0.0,31.120121156151495,1.5,3,1.7763568394002506e-16,301,57.80730897009967,451,2442
base_original,C4,1031,1775,1773,73.875,99.88732394366198,0.24241295525154224,4.2083959100495125,0.0,0,0.0,100,0.38394095831831415,3.552713678800501e-17,0,24490.0,26.197999999999517,4.038055555555577,44.281255005406905,35.40693975604825,8.874315249358673,79.95920565423211,55.21766873797681,35.40693975604825,0.0,30.75087153153259,1.5,3,1.7763568394002506e-16,278,53.597122302158276,457,2449
base_original,C1,1032,1743,1742,72.58333333333333,99.94262765347102,0.9161926362262658,103.88997426487913,0.2586687496520907,0,2.409638554216864,100,0.4562765831658956,2.166789431762469,0,50.0,20.92599999999998,3.631944444444435,21.44043006027758,17.535930461174654,3.9044995991029268,81.7890798452931,19.814479907217862,0.0,17.535930461174654,14.889187541859432,0.0,0,10.833947158812347,0,0.0,0,5
base_original,C2,1032,1743,1742,72.58333333333333,99.94262765347102,0.29888226369674165,4.610338213048453,0.0,0,0.0,100,0.39535786870875167,2.3684757858670008e-17,0,24090.0,25.73399999999954,3.9658333333333533,43.371167264849404,34.463430461175115,8.9077368036743,79.46161617168728,56.997935185679296,34.463430461175115,0.0,30.11886615614542,1.5,3,1.1842378929335003e-16,208,33.17307692307692,430,2409
