scenario,strategy,replication,pad_id,utilization,sessions,wait_min,input_kwh,delivered_kwh
base_original,C2,1013,1,39.16965618322719,1655,0.0,28.20215245192352,22.27187454857921
base_original,C2,1013,2,24.664560409938648,921,0.0,17.75848349515583,14.18904337136296
base_original,C3,1013,1,39.31602067190686,1613,0.0,28.307534883772952,22.46433708318516
base_original,C3,1013,2,24.273008612976078,936,0.0,17.476566201342763,13.938830836757019
base_original,C4,1013,1,38.75574443578627,1638,0.0,27.904135993766076,22.787762452673416
base_original,C4,1013,2,23.875679121628572,915,0.0,17.190488967572573,13.62396102282429
base_original,C1,1014,1,17.203247968234063,3,32.10668051569567,12.386338537128525,10.520289578989445
base_original,C1,1014,2,12.921005947356992,2,0.0,9.303124282097034,7.0165733145590075
base_original,C2,1014,1,39.42566006533565,1616,0.0,28.386475247041695,22.51696282894327
base_original,C2,1014,2,24.95071741093883,976,9.473903143468002e-16,17.964516535875973,14.320232666962855
base_original,C3,1014,1,39.204228443792246,1573,0.0,28.22704447953041,22.442815730210757
base_original,C3,1014,2,24.51779850091553,970,9.473903143468002e-16,17.652814920659193,14.282629934299822
base_original,C4,1014,1,39.2213775344214,1592,0.0,28.239391824783386,22.827852539817574
base_original,C4,1014,2,24.31161243342032,967,0.0,17.504360952062637,13.938759622755247
base_original,C1,1015,1,19.239214794733613,2,2.173026455441383,13.852234652208203,7.019441807400339
base_original,C1,1015,2,21.92926428106957,4,21.28940778584547,15.78907028237009,14.028507182926134
base_original,C2,1015,1,41.01623129458979,1625,1.1842378929335003e-16,29.531686532104658,23.381676996534722
base_original,C2,1015,2,26.576849326129242,974,0.0,19.135331514813092,15.436744216014358
base_original,C3,1015,1,41.612273194289045,1600,0.0,29.960836699888176,23.673803477179845
base_original,C3,1015,2,26.361919207079797,978,0.0,18.980581829097467,15.09970106870262
base_original,C4,1015,1,41.01492178043464,1614,0.0,29.530743681913002,23.838585294540078
base_original,C4,1015,2,26.504788875946605,973,0.0,19.08344799068157,14.95416925134233
base_original,C1,1016,1,17.991329914305105,3,66.3576733624411,12.953757538299675,10.524009050041693
base_original,C1,1016,2,11.115216251487963,2,57.937670980570935,8.002955701071334,7.020717526975915
base_original,C2,1016,1,40.3032297535195,1623,0.0,29.018325422534055,22.83310966751447
base_original,C2,1016,2,25.103513574356494,910,0.0,18.074529773536668,14.40141290318968
base_original,C3,1016,1,40.22360967549833,1579,0.0,28.960998966358783,22.89898443666794
base_original,C3,1016,2,25.316762753136114,930,0.0,18.228069182258018,14.240624422435138
base_original,C4,1016,1,39.71973274018451,1592,0.0,28.598207572932814,23.120253939704654
base_original,C4,1016,2,24.77848332800118,904,0.0,17.84050799616086,14.035129742110637
base_original,C1,1017,1,17.549392823406983,3,28.82746862244809,12.63556283285303,10.521875587386194
base_original,C1,1017,2,11.183447131144957,2,0.0,8.05208193442437,7.022650880538205
base_original,C2,1017,1,38.53186428276554,1676,0.0,27.7429422835912,21.71329888678202
base_original,C2,1017,2,24.1501561573245,957,0.0,17.388112433273683,13.73924033748108
base_original,C3,1017,1,38.64293612169189,1642,0.0,27.822914007618177,21.8427876825506
base_original,C3,1017,2,23.76811560824057,956,0.0,17.113043237933237,13.534890430601424
base_original,C4,1017,1,38.55126383512128,1669,0.0,27.75690996128732,22.202146564355072
base_original,C4,1017,2,23.09761930329698,924,0.0,16.63028589837385,13.161646353297558
base_original,C1,1018,1,16.514421442069114,3,79.16373599519939,11.890383438289764,10.519494047711483
base_original,C1,1018,2,12.578783085431011,2,20.9158816126881,9.056723821510328,7.018082421156947
base_original,C2,1018,1,38.595649916968675,1651,0.0,27.78886794021752,21.974512187338593
base_original,C2,1018,2,24.164475551359146,968,0.0,17.398422396978578,14.175572987377222
base_original,C3,1018,1,38.75473392005212,1618,0.0,27.90340842243752,22.1714953646009
base_original,C3,1018,2,24.00300818261493,959,0.0,17.282165891482748,13.884794234923575
base_original,C4,1018,1,38.40737579700939,1637,0.0,27.65331057384674,22.381569542696653
base_original,C4,1018,2,23.659994977519386,945,0.0,17.035196383813965,13.685130348036619
base_original,C1,1019,1,16.29453287041703,3,30.273868838772007,11.73206366670026,10.519405885116598
base_original,C1,1019,2,11.534487385797904,2,17.127080775063224,8.304830917774492,7.027470691325167
base_original,C2,1019,1,39.57339879330811,1632,0.0,28.492847131181815,22.498595941130798
base_original,C2,1019,2,25.073252035857358,940,0.0,18.052741465817306,14.785027442704797
base_original,C3,1019,1,40.00561115104269,1593,0.0,28.80404002875077,23.089229685888967
base_original,C3,1019,2,24.48268108079937,946,0.0,17.627530378175535,14.13657912662599
base_original,C4,1019,1,39.24851525551926,1623,0.0,28.258930983973844,22.860869664695894
base_original,C4,1019,2,24.860035862145896,931,0.0,17.89922582074505,14.38454645847304
base_original,C1,1020,1,17.916402661260538,3,45.0566944620475,12.899809916107586,10.519080701184539
base_original,C1,1020,2,13.160479564741944,2,0.0,9.475545286614201,7.016822229996222
base_original,C2,1020,1,40.58104233739828,1662,0.0,29.21835048292679,23.079117263209717
base_original,C2,1020,2,25.78017283013504,962,0.0,18.561724437697247,14.930963212299185
base_original,C3,1020,1,40.57446826560429,1630,0.0,29.21361715123511,23.166569078499684
base_original,C3,1020,2,25.942403787436135,967,0.0,18.678530726954044,14.779448054289924
base_original,C4,1020,1,40.248240315657135,1655,0.0,28.97873302727314,23.597070331986284
base_original,C4,1020,2,25.22755275429892,946,0.0,18.163837983095224,14.356725801065618
base_original,C1,1021,1,23.733641781018385,3,61.38148061719075,17.088222082333232,10.5438826766884
base_original,C1,1021,2,17.25467231838695,2,8.268059445778514,12.423364069238605,7.019516630642938
base_original,C2,1021,1,40.08853498044117,1656,0.0,28.86374518591763,22.616594973852497
base_original,C2,1021,2,24.947964854228672,926,0.0,17.962534695044646,14.244126206245378
base_original,C3,1021,1,40.2691857269616,1618,0.0,28.993813723412327,22.737329394168196
base_original,C3,1021,2,24.94766924489562,931,0.0,17.962321856324877,14.051492328240707
base_original,C4,1021,1,40.00281506095602,1632,0.0,28.802026843888367,22.822829340875913
base_original,C4,1021,2,24.872342351784603,937,0.0,17.90808649328493,14.007809251909151
base_original,C1,1022,1,19.279271405771723,3,24.562647892612464,13.881075412155642,10.531446571443272
base_original,C1,1022,2,18.348702872273915,3,50.96959363567148,13.21106606803722,10.533070865437566
base_original,C2,1022,1,39.7095757931967,1642,0.0,28.590894571101618,22.76184212388035
base_original,C2,1022,2,25.243478152058046,948,0.0,18.17530426948175,14.162316659405171
base_original,C3,1022,1,40.04526918521492,1594,0.0,28.832593813354702,22.592388560702833
base_original,C3,1022,2,24.91508049335403,950,0.0,17.93885795521489,14.234653442179209
base_original,C4,1022,1,39.01009388154595,1609,0.0,28.08726759471313,22.693447385949657
base_original,C4,1022,2,24.887295279759762,933,0.0,17.918852601427012,14.128504677109632
base_original,C1,1023,1,22.38990803181403,3,51.10023954569151,16.120733782906104,10.532223303971772
base_original,C1,1023,2,11.109822075662759,2,36.05004065872551,7.999071894477186,7.0170946018397515
base_original,C2,1023,1,36.33064115226634,1568,0.0,26.158061629631717,20.831919484727198
base_original,C2,1023,2,22.8329712460134,850,0.0,16.439739297129634,13.166851599895258
base_original,C3,1023,1,37.03076202728941,1546,0.0,26.662148659648377,21.228062081086414
base_original,C3,1023,2,22.07283830844502,842,0.0,15.892443582080412,12.706542336869433
base_original,C4,1023,1,36.54007008386515,1562,0.0,26.308850460382924,21.314354814609402
base_original,C4,1023,2,22.125145754978902,852,0.0,15.930104943584805,12.675860714457563
base_original,C1,1024,1,17.55019645126411,3,41.831057748078216,12.636141444910162,10.524011912065962
base_original,C1,1024,2,11.435388143020507,2,0.0,8.233479462974763,7.007158709582368
base_original,C2,1024,1,39.28846899469822,1652,0.0,28.287697676182685,22.112067735510145
base_original,C2,1024,2,24.771451617967056,955,0.0,17.8354451649363,14.261681665596694
base_original,C3,1024,1,38.89361886962554,1607,0.0,28.003405586130395,22.080489238281267
base_original,C3,1024,2,24.979357600966097,958,0.0,17.98513747269561,14.240239738798312
base_original,C4,1024,1,38.592049188210865,1655,0.0,27.786275415511767,22.256825078066832
base_original,C4,1024,2,24.752539188581167,956,0.0,17.821828215778435,14.149767864574855
base_original,C1,1025,1,16.98796477591348,3,44.421131625747876,12.231334638657703,10.522407339860427
base_original,C1,1025,2,11.100384517630175,2,0.0,7.992276852693727,7.0118403574497865
base_original,C2,1025,1,39.408183363818395,1634,0.0,28.37389202194923,22.497292710101416
base_original,C2,1025,2,24.890250838262112,929,0.0,17.920980603548706,14.111802095266967
base_original,C3,1025,1,39.68322542550929,1605,0.0,28.571922306366698,22.369749105590277
base_original,C3,1025,2,24.64246041546156,934,0.0,17.742571499132303,14.250144816656102
base_original,C4,1025,1,39.027811221552646,1617,0.0,28.100024079517876,22.679591128037977
base_original,C4,1025,2,24.4221878934717,912,0.0,17.58397528329965,13.899385113485598
base_original,C1,1026,1,17.710217157106438,3,30.610614958211713,12.751356353116634,10.528634874272232
base_original,C1,1026,2,13.171425593814162,2,0.0,9.483426427546195,7.019449968426751
base_original,C2,1026,1,39.83799004591983,1612,0.0,28.68335283306228,22.33300044616544
base_original,C2,1026,2,25.8314003462025,932,0.0,18.59860824926579,14.841723285422786
base_original,C3,1026,1,40.23530748448024,1572,0.0,28.969421388825825,22.610530979025402
base_original,C3,1026,2,25.614239467683053,925,0.0,18.442252416731773,14.463664974785065
base_original,C4,1026,1,39.69404112434498,1589,0.0,28.579709609528397,23.05403999953044
base_original,C4,1026,2,25.07037712383652,917,0.0,18.05067152916228,14.039405954280024
base_original,C1,1027,1,18.66798922374005,3,0.0,13.440952241092836,10.519025681164653
base_original,C1,1027,2,29.786856901040533,3,0.0,21.446536968749182,10.524545074169284
base_original,C2,1027,1,40.2262436767648,1671,0.0,28.962895447270732,22.92533027866033
base_original,C2,1027,2,25.32446432465373,960,0.0,18.23361431375068,14.431043079372177
base_original,C3,1027,1,40.1544272930842,1628,0.0,28.91118765102063,22.875812455194826
base_original,C3,1027,2,25.217103592385236,952,0.0,18.1563145865174,14.367545091472364
base_original,C4,1027,1,40.14170349265424,1641,0.0,28.90202651471109,23.17110395334496
base_original,C4,1027,2,24.933448871350116,956,0.0,17.952083187372075,14.111325837313442
base_original,C1,1028,1,18.672041967531325,3,46.95558115757073,13.443870216622551,10.520094140690523
base_original,C1,1028,2,12.166932639252583,2,0.0,8.760191500261858,7.01749649448433
base_original,C2,1028,1,38.3028277357255,1610,0.0,27.578035969722343,21.669325799252942
base_original,C2,1028,2,24.60162535493416,925,0.0,17.71317025555259,13.940799246007892
base_original,C3,1028,1,38.37869194565208,1601,0.0,27.632658200869464,22.112603094856404
base_original,C3,1028,2,23.704300876987773,909,0.0,17.06709663143118,13.507994098072142
base_original,C4,1028,1,37.58106733481882,1594,0.0,27.05836848106954,22.105227670936916
base_original,C4,1028,2,23.96533013357868,919,0.0,17.255037696176647,13.531362897517983
base_original,C1,1029,1,22.050160853471485,4,0.0,15.876115814499464,14.02737561669584
base_original,C1,1029,2,11.127466890680122,2,0.0,8.011776161289687,7.028683092828961
base_original,C2,1029,1,40.93132359261442,1683,0.0,29.470552986682417,23.020792342329425
base_original,C2,1029,2,25.779256446275696,997,0.0,18.5610646413185,14.922738589418007
base_original,C3,1029,1,40.76893732597391,1655,0.0,29.35363487470125,23.363237906553373
base_original,C3,1029,2,25.138103636753662,970,0.0,18.099434618462656,14.46265413630515
base_original,C4,1029,1,40.05608751716321,1662,0.0,28.840383012357595,23.276113410428174
base_original,C4,1029,2,25.56056497013655,977,0.0,18.403606778498336,14.579723076874778
base_original,C1,1030,1,16.53723892591639,3,0.0,11.906812026659804,10.5347909769066
base_original,C1,1030,2,18.458957999932345,3,0.0,13.290449759951287,10.529807518051353
base_original,C2,1030,1,38.92332285540259,1644,0.0,28.024792455889838,22.424129412800717
base_original,C2,1030,2,24.915326789580998,955,0.0,17.93903528849834,14.232697995510778
base_original,C3,1030,1,38.66590446881229,1589,0.0,27.83945121754481,22.175286188080875
base_original,C3,1030,2,25.183624229103902,956,1.8947806286936005e-15,18.132209444954817,14.366750171205311
base_original,C4,1030,1,38.721487083541064,1610,1.8947806286936005e-15,27.87947070014951,22.457887431587267
base_original,C4,1030,2,25.055245788129415,956,0.0,18.039776967453204,14.108935336363105
base_original,C1,1031,1,15.882101613507993,3,6.077462498475507,11.435113161725756,10.51863324585767
base_original,C1,1031,2,10.56029800470717,2,68.10672790068456,7.603414563389162,7.028112065745667
base_original,C2,1031,1,38.00336371082967,1585,0.0,27.362421871797366,21.608568827172256
base_original,C2,1031,2,24.461544552546837,904,0.0,17.612312077833735,13.883926484431457
base_original,C3,1031,1,38.551966125629406,1561,1.7763568394002506e-16,27.757415610453172,21.978275657281458
base_original,C3,1031,2,23.688276186673583,881,0.0,17.055558854404985,13.41369187654453
base_original,C4,1031,1,37.87720754121224,1567,1.7763568394002506e-16,27.271589429672783,22.052690773258462
base_original,C4,1031,2,23.624535521852934,882,0.0,17.009665575734136,13.354248982789702
base_original,C1,1032,1,17.926322161882545,3,5.23411490788676,12.906951956555433,10.52553066601203
base_original,C1,1032,2,11.852052921836318,2,5.599832250925586,8.53347810372215,7.010399795162626
base_original,C2,1032,1,36.50311635794414,1545,0.0,26.282243777719767,20.79550495215584
base_original,C2,1032,2,23.7346159543467,864,1.1842378929335003e-16,17.088923487129644,13.66792550901916
base_original,C3,1032,1,37.18282860922949,1517,1.1842378929335003e-16,26.77163659864521,21.004655533248936
base_original,C3,1032,2,23.56564092013642,884,0.0,16.967261462498243,13.441663816814968
base_original,C4,1032,1,36.96995427057852,1538,1.1842378929335003e-16,26.618367074816483,21.217977372291323
base_original,C4,1032,2,23.013830096194784,849,0.0,16.569957669260276,13.198397533328148
base_original,C1,1033,1,16.831792073845385,2,80.86634859503089,12.118890293168677,7.016318429289575
base_original,C1,1033,2,16.24361580547661,3,114.93456469156821,11.695403379943158,10.528533568874964
base_original,C2,1033,1,37.441805046190595,1620,0.0,26.958099633257252,21.07262798272988
base_original,C2,1033,2,24.468633476718626,920,0.0,17.617416103237417,14.231307348768397
base_original,C3,1033,1,38.37331173976419,1602,0.0,27.62878445263018,21.71517931243564
base_original,C3,1033,2,23.605883411444758,919,0.0,16.996236056240225,13.548117130173763
base_original,C4,1033,1,37.715239368496334,1600,0.0,27.154972345317343,21.694852395743546
base_original,C4,1033,2,23.645545253849996,919,0.0,17.02479258277201,13.56416626908808
base_original,C1,1034,1,15.88403455072018,3,38.92308317152068,11.43650487651853,10.519764309160806
base_original,C1,1034,2,11.516901136685272,2,0.0,8.292168818413394,7.014950819819356
base_original,C2,1034,1,38.52475985995128,1589,0.0,27.73782709916498,21.898582785927406
base_original,C2,1034,2,23.774889736285274,911,0.0,17.11792061012539,13.79422684538361
base_original,C3,1034,1,38.18220141919917,1560,0.0,27.491185021823423,21.948505129939253
base_original,C3,1034,2,23.2935542855318,884,0.0,16.7713590855829,13.619762301272619
base_original,C4,1034,1,37.981812927557016,1575,0.0,27.346905307841023,22.19996647442589
base_original,C4,1034,2,23.21920240718108,897,0.0,16.717825733170393,13.429823260451165
base_original,C1,1035,1,16.84891455038337,3,12.922838050341548,12.131218476276025,10.513196434677866
base_original,C1,1035,2,12.155946499362607,2,0.0,8.752281479541077,7.01014921522755
base_original,C2,1035,1,39.2908695081378,1621,1.5158245029548804e-14,28.28942604585927,22.57915407086665
base_original,C2,1035,2,26.07205566726174,1014,0.0,18.771880080428463,15.065885946181867
base_original,C3,1035,1,39.64999459672365,1596,0.0,28.547996109641044,22.725139456464042
base_original,C3,1035,2,25.79474689584924,984,0.0,18.572217765011462,14.802035455102205
base_original,C4,1035,1,38.780732359873596,1601,0.0,27.922127299109036,22.620965196200277
base_original,C4,1035,2,25.94589759365761,993,0.0,18.681046267433455,14.935277891703677
base_original,C1,1036,1,21.937105229244345,3,111.33331896934554,15.794715765055926,10.512847295089612
base_original,C1,1036,2,12.589418501975139,2,38.789401670121634,9.0643813214221,7.023202294854164
base_original,C2,1036,1,41.35399283647416,1627,0.0,29.774874842261482,23.043595907886832
base_original,C2,1036,2,27.093192255698927,990,0.0,19.50709842410326,15.470175904279545
base_original,C3,1036,1,41.23761029108527,1585,0.0,29.691079409581484,23.261435009485517
base_original,C3,1036,2,26.693147358738262,982,1.8947806286936005e-15,19.219066098291542,15.14539235823639
base_original,C4,1036,1,40.4582691958753,1613,0.0,29.129953821030274,23.28632323437223
base_original,C4,1036,2,26.956520599423385,984,0.0,19.408694831584864,15.184670800016399
base_original,C1,1037,1,16.99000083145261,3,109.45610189613907,12.232800598645877,10.524141003458624
base_original,C1,1037,2,11.175009029155751,2,10.033450150981299,8.04600650099214,7.017602417917919
base_original,C2,1037,1,40.15009309617146,1684,0.0,28.908067029243448,22.837710241280472
base_original,C2,1037,2,24.328802912155282,933,0.0,17.516738096751798,14.039730779869688
base_original,C3,1037,1,40.67553709320345,1654,0.0,29.286386707106505,23.05803433725713
base_original,C3,1037,2,23.910155223925923,952,0.0,17.215311761226683,13.795878906115266
base_original,C4,1037,1,39.88712789294758,1660,0.0,28.718732082922287,23.178973755525938
base_original,C4,1037,2,24.150122783546113,963,0.0,17.388088404153237,13.711023478842032
base_original,C1,1038,1,22.995217768175028,4,80.94829500881497,16.55655679308602,14.048175992827327
base_original,C1,1038,2,15.498254269626365,2,42.67845458485159,11.158743074130985,7.015941086904216
base_original,C2,1038,1,41.6682622469511,1693,0.0,30.00114881780483,23.571151187963288
base_original,C2,1038,2,26.16748856263128,1017,0.0,18.840591765094512,15.106454460597922
base_original,C3,1038,1,41.76304728327283,1658,0.0,30.06939404395646,23.79215222278472
base_original,C3,1038,2,25.679754515198926,1007,0.0,18.48942325094325,14.789583872693303
base_original,C4,1038,1,41.26760483247007,1678,0.0,29.712675479378515,23.93793979634871
base_original,C4,1038,2,25.994887731635387,1006,0.0,18.716319166777488,14.684435188018188
base_original,C1,1039,1,18.321849294265412,3,114.28293658124191,13.1917314918711,10.516589128935056
base_original,C1,1039,2,16.912814346535182,2,80.42237915497171,12.17722632950533,7.023951818410412
base_original,C2,1039,1,37.45049162259935,1582,0.0,26.964353968271503,21.218509242087116
base_original,C2,1039,2,23.049126880858328,875,0.0,16.595371354218013,13.261182417275021
base_original,C3,1039,1,37.05940147724401,1542,0.0,26.682769063615673,21.135050073896448
base_original,C3,1039,2,23.34013310008834,875,0.0,16.804895832063607,13.2592007510822
base_original,C4,1039,1,36.76822898648907,1574,0.0,26.473124870272116,21.273655464906522
base_original,C4,1039,2,23.21975651816568,853,0.0,16.718224693079314,13.149205849483698
base_original,C1,1040,1,15.88866759391013,3,47.86254879046137,11.439840667615293,10.522897557060123
base_original,C1,1040,2,11.112455359557186,2,51.69869001039151,8.000967858881175,7.018920005871645
base_original,C2,1040,1,38.71825765912963,1584,0.0,27.877145514573282,21.76022287181489
base_original,C2,1040,2,24.713137325018355,949,0.0,17.793458874013265,14.058907068308434
base_original,C3,1040,1,39.0435788901492,1565,4.736951571734001e-16,28.111376800907447,22.033649474027733
base_original,C3,1040,2,24.108066508948546,931,0.0,17.357807886442966,13.70635121544575
base_original,C4,1040,1,38.184854919998244,1576,0.0,27.49309554239876,22.06334245663476
base_original,C4,1040,2,24.1487798489384,921,0.0,17.387121491235668,13.678797121727609
base_original,C1,1041,1,18.657220316346415,3,43.94902715406885,13.43319862776942,10.534726983881717
base_original,C1,1041,2,11.85633821130692,2,0.0,8.536563512140981,7.013139126949925
base_original,C2,1041,1,38.41729534546831,1648,1.1842378929335003e-16,27.66045264873721,21.856796377047747
base_original,C2,1041,2,24.212762763028124,920,1.1842378929335003e-16,17.43318918938026,13.815219381971149
base_original,C3,1041,1,39.013325412690456,1614,1.1842378929335003e-16,28.089594297137086,21.98541387756862
base_original,C3,1041,2,23.61063050515073,925,0.0,16.999653963708543,13.579264232791619
base_original,C4,1041,1,38.125565086668026,1629,0.0,27.45040686240097,22.009559101795602
base_original,C4,1041,2,23.89257264926745,911,0.0,17.20265230747259,13.555966224560063
base_original,C1,1042,1,18.955928520831634,3,84.07445967946721,13.648268534998778,10.542971479670818
base_original,C1,1042,2,11.101164756996038,2,18.73502823984927,7.992838625037148,7.012242894859996
base_original,C2,1042,1,39.92572637990796,1659,0.0,28.746522993533823,22.80411128559101
base_original,C2,1042,2,25.97737496412255,993,0.0,18.70370997416826,14.932658644495712
base_original,C3,1042,1,40.77067509637468,1650,0.0,29.354886069389902,23.093042312271095
base_original,C3,1042,2,25.824969523789182,991,0.0,18.593978057128236,14.62019984003786
base_original,C4,1042,1,39.754795964626965,1651,0.0,28.623453094531516,23.187889537880835
base_original,C4,1042,2,25.79107408225227,987,0.0,18.569573339221662,14.518935947761491
base_original,C1,1043,1,18.865358507453973,3,58.70941555959034,13.583058125366858,10.528345943362103
base_original,C1,1043,2,12.193603658499805,2,22.378971627879704,8.779394634119859,7.010120432841628
base_original,C2,1043,1,40.80153412810964,1646,0.0,29.377104572238945,23.084973235847325
base_original,C2,1043,2,25.541611959049142,957,0.0,18.389960610515388,14.773146517203244
base_original,C3,1043,1,40.71515269828218,1598,0.0,29.314909942763204,23.33130315347391
base_original,C3,1043,2,25.355730066280092,962,0.0,18.256125647721667,14.438600696579678
base_original,C4,1043,1,40.0802275590556,1621,0.0,28.857763842520026,23.302524558695627
base_original,C4,1043,2,25.195903657720987,941,0.0,18.141050633559093,14.472432907307546
base_original,C1,1044,1,23.02284642911735,4,44.5745957386555,16.576449428964498,14.024875385539003
base_original,C1,1044,2,18.49389134417505,3,0.0,13.315601767806037,10.515041879684931
base_original,C2,1044,1,39.59138858262559,1659,0.0,28.505799779490406,22.464688924972215
base_original,C2,1044,2,25.04486071453152,941,0.0,18.032299714462678,14.564450562474299
base_original,C3,1044,1,39.27698643709719,1602,0.0,28.279430234709984,22.505337513852428
base_original,C3,1044,2,24.944803346824173,940,0.0,17.960258409713422,14.4138297513719
base_original,C4,1044,1,39.51810546604393,1644,0.0,28.453035935551597,22.836067291833707
base_original,C4,1044,2,25.105287794374398,936,0.0,18.07580721194957,14.164377751168393
base_original,C1,1045,1,16.110249678542495,3,42.43131576612735,11.599379768550596,10.524316888250285
base_original,C1,1045,2,14.57107132797586,2,41.02435444412949,10.491171356142619,7.019150167876716
base_original,C2,1045,1,38.94942413857407,1657,0.0,28.04358537977331,22.02206779927224
base_original,C2,1045,2,23.652016419353693,919,0.0,17.02945182193465,13.653232590188495
base_original,C3,1045,1,39.192003912544195,1608,0.0,28.218242817031832,22.17636416108558
base_original,C3,1045,2,23.293640783877926,909,0.0,16.77142136439211,13.372741783930678
base_original,C4,1045,1,38.490064179475034,1626,0.0,27.712846209222025,22.2201776659724
base_original,C4,1045,2,23.41378150208505,910,0.0,16.857922681501243,13.36956716793275
base_original,C1,1046,1,23.00391683527569,3,0.0,16.562820121398495,10.52331121111433
base_original,C1,1046,2,18.06072311287215,3,54.609542570190506,13.00372064126795,10.532144700296055
base_original,C2,1046,1,39.4051917203777,1578,0.0,28.371738038671914,22.449782654158557
base_original,C2,1046,2,25.928556459743117,972,1.1842378929335003e-16,18.668560651015078,15.139350576674909
base_original,C3,1046,1,40.07460348403024,1545,0.0,28.85371450850177,22.775824116518873
base_original,C3,1046,2,25.754614999325216,970,0.0,18.543322799514186,14.732402664966731
