scenario,strategy,replication,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,mean_tardiness,urgent_deadline_violation_rate,normal_deadline_violation_rate,urgent_on_time_rate,idle_ratio,charging_wait,low_soc_stops,detour_distance_m,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,opportunity_charging_energy,mandatory_charging_energy,pad_utilization,mean_queue,max_queue,pad_waiting_time,charging_contention_events,different_decision_rate_C4_vs_C3,deferred_charging_requests,charging_sessions,ablation_group,ablation_case
ablation_variable_distance,C2,1028,2109,2106,87.75,99.85775248933145,0.872077144079273,89.89104032799659,0.1880770719495023,22.40963855421687,1.0625737898465215,77.59036144578313,0.31123488017656464,0.0,0,12110.0,27.85799999999973,4.570833333333347,37.055443136436715,30.18983370960472,6.865609426832016,81.4720622782648,19.635282852840678,19.660781246042276,10.529052463562442,51.46589324505102,2.0,4,0.0,561,10.16042780748663,256,1211,dist,variable_distance
ablation_variable_distance,C3,1028,2109,2106,87.75,99.85775248933145,0.4672142819731,6.2452068042281095,0.02591184925888442,12.530120481927709,0.17709563164108877,87.46987951807229,0.3290194187783033,0.0,0,14930.0,28.42199999999966,4.61000000000002,30.653009239810793,24.706581977437285,5.94642726237352,80.60083688406505,32.36072508676672,24.706581977437285,0.0,42.57362394418169,2.0,4,0.0,726,60.33057851239669,327,1493,dist,variable_distance
ablation_variable_distance,C4,1028,2109,2106,87.75,99.85775248933145,0.4672142819731,6.2452068042281095,0.02591184925888442,12.530120481927709,0.17709563164108877,87.46987951807229,0.3290194187783033,0.0,0,14930.0,28.42199999999966,4.61000000000002,30.653009239810785,25.478465065915255,5.174544173895564,83.11896840726796,31.619896922315675,25.478465065915255,0.0,42.57362394418169,2.0,4,0.0,726,48.484848484848484,327,1493,dist,variable_distance
ablation_variable_distance,C1,1029,2179,2109,87.875,96.78751720972923,62.146572765659734,399.36166282058633,58.69891776452151,71.46118721461188,71.28087306145893,28.538812785388128,0.2801401106652429,114.2124312343398,0,80.0,26.1439999999999,4.539305555555551,41.249560160512544,28.079725376191405,13.16983478432114,68.07278736288592,19.665555555555446,0.0,28.079725376191405,57.29105577848964,0.0,0,571.062156171699,0,0.0,0,8,dist,variable_distance
ablation_variable_distance,C2,1029,2179,2112,88.0,96.92519504359798,22.611148333608497,293.58520182291466,20.535394934174782,43.83561643835616,38.42619184376795,56.16438356164384,0.2799078128365378,80.25259371841096,0,8340.0,27.795999999999815,4.65402777777778,41.33318737884638,30.482697598413736,10.850489780432648,73.74872234995905,19.68993026720806,12.922683324080602,17.560014274333135,57.40720469284219,2.0,4,401.2629685920548,365,14.794520547945206,197,834,dist,variable_distance
ablation_variable_distance,C3,1029,2179,2062,85.91666666666667,94.63056447911886,8.643247106450207,413.43905832839056,7.980028521288848,14.155251141552515,5.686387133831127,85.84474885844749,0.26262384141234774,161.56979842748325,0,13320.0,28.79199999999971,4.723194444444458,47.55541709155476,38.49664204285825,9.058775048696525,80.9511184997992,19.69998606958572,20.945058752659413,17.55158329019884,66.04919040493719,2.0,4,807.8489921374162,606,53.46534653465347,310,1332,dist,variable_distance
ablation_variable_distance,C4,1029,2179,2028,84.5,93.07021569527306,13.813939951546619,424.896634044131,12.962524486366393,16.666666666666664,9.534750143595637,83.33333333333334,0.2599938811897022,175.05931066447283,0,12380.0,28.60399999999973,4.710138888888901,48.5022027717072,37.31314204285826,11.189060728848956,76.93081944852233,19.664018564151753,19.76687303565343,17.546269007204828,67.36417051626003,2.0,4,875.296553322364,554,49.63898916967509,287,1238,dist,variable_distance
ablation_variable_distance,C1,1030,2186,2167,90.29166666666667,99.13083257090577,4.7563023297482125,235.56203057919313,2.644039583122947,51.76991150442478,26.29757785467128,48.23008849557522,0.26081708917676677,52.09859973242292,0,90.0,26.0639999999999,4.542499999999995,47.50584789636396,31.58684849495789,15.91899940140608,66.49044253218247,19.5938888888888,0.0,31.58684849495789,65.98034430050551,0.0,0,260.4929986621146,0,0.0,0,9,dist,variable_distance
ablation_variable_distance,C2,1030,2186,2182,90.91666666666667,99.81701738334858,1.4944373501269188,111.94645331159045,0.42485462559382337,24.77876106194691,8.650519031141869,75.22123893805309,0.2828370658693438,5.7258878806419435,0,11360.0,28.31799999999975,4.699027777777786,39.578656287036196,32.70239021544755,6.876266071588669,82.6263276304281,19.59170313123699,18.65168183469992,14.050708380747626,54.97035595421696,2.0,4,28.629439403209712,572,14.685314685314685,249,1136,dist,variable_distance
ablation_variable_distance,C3,1030,2186,2183,90.95833333333333,99.86276303751144,0.5208527051954206,6.3803849459409925,0.02072008811772675,13.716814159292035,0.40369088811995635,86.28318584070797,0.31512843107024885,0.0,0,13830.0,28.8119999999997,4.733333333333348,27.953764814710375,22.524000978037833,5.429763836672582,80.57591214398718,20.531795355733898,22.524000978037833,0.0,38.82467335376446,2.0,4,0.0,687,55.167394468704515,309,1383,dist,variable_distance
ablation_variable_distance,C4,1030,2186,2183,90.95833333333333,99.86276303751144,0.5208527051954206,6.3803849459409925,0.02072008811772675,13.716814159292035,0.40369088811995635,86.28318584070797,0.31512843107024885,0.0,0,13830.0,28.811999999999703,4.733333333333348,27.953764814710382,23.375852351289748,4.577912463420661,83.6232704475944,21.928149091687647,23.375852351289748,0.0,38.82467335376446,2.0,4,0.0,687,48.617176128093156,309,1383,dist,variable_distance
ablation_variable_distance,C1,1031,2102,2091,87.125,99.476688867745,29.6264558459059,309.9704227765462,27.16764611918396,54.987212276214834,42.3728813559322,45.012787723785166,0.32999582552990336,89.98350509616704,0,70.0,25.211999999999907,4.3783333333333285,31.00150280923478,24.548106422714405,6.45339638652037,79.18360143303109,19.743888888888794,0.0,24.548106422714405,43.05764279060386,0.0,0,449.9175254808352,0,0.0,0,7,dist,variable_distance
ablation_variable_distance,C2,1031,2102,2091,87.125,99.476688867745,4.250696408603698,206.06996114434733,2.4330647867998443,42.1994884910486,25.36528345996494,57.8005115089514,0.29581031005146513,53.696294148454236,0,8860.0,26.96999999999982,4.500416666666671,43.30828838147252,31.863011903148028,11.445276478324502,73.57254949096341,19.632598975450755,14.308631114100677,17.554380789047347,60.15040052982297,2.0,4,268.48147074227114,444,18.243243243243242,201,886,dist,variable_distance
ablation_variable_distance,C3,1031,2102,2091,87.125,99.476688867745,0.6002967406000886,6.971695827987909,0.0353795843106177,14.83375959079284,0.6428988895382792,85.16624040920716,0.3325162839895327,0.0,0,14380.0,28.0739999999997,4.5770833333333485,30.094137763768188,24.013533527726715,6.08060423604151,79.79472186984465,31.460436403320717,24.013533527726715,0.0,41.797413560789195,2.0,4,0.0,755,58.27814569536424,308,1438,dist,variable_distance
ablation_variable_distance,C4,1031,2102,2091,87.125,99.476688867745,0.6002967406000886,6.971695827987909,0.0353795843106177,14.83375959079284,0.6428988895382792,85.16624040920716,0.3325162839895327,0.0,0,14380.0,28.073999999999696,4.5770833333333485,30.094137763768188,25.263934181322988,4.83020358244523,83.94968608052123,31.24804644080988,25.263934181322988,0.0,41.797413560789195,2.0,4,0.0,755,53.64238410596026,308,1438,dist,variable_distance
ablation_variable_distance,C1,1032,2108,2101,87.54166666666667,99.66793168880456,14.24311277138693,252.88637905516285,11.856264151857127,55.78231292517006,37.972405518896224,44.21768707482993,0.30853444652240086,62.2061610172184,0,80.0,25.79999999999992,4.426666666666664,38.127599251935706,28.086597127841273,10.04100212409443,73.6647407098818,19.63974936464065,0.0,28.086597127841273,52.954998961021815,0.0,0,311.030805086092,0,0.0,0,8,dist,variable_distance
ablation_variable_distance,C2,1032,2108,2074,86.41666666666667,98.38709677419355,1.8152893810387567,211.7552419941807,0.9195285814289685,21.08843537414966,6.478704259148172,78.91156462585033,0.29136581458076505,44.34912502655478,0,13640.0,28.511999999999738,4.615000000000014,44.30830675092455,32.790717299712995,11.517589451211583,74.00580095295285,19.70447526337362,22.250960095738446,10.53975720397455,61.539314931839705,2.0,4,221.7456251327739,698,18.76790830945559,303,1364,dist,variable_distance
ablation_variable_distance,C3,1032,2108,2106,87.75,99.90512333965845,0.5831913354649746,7.039707822564984,0.05379726811977217,14.058956916099774,0.959808038392318,85.94104308390023,0.33092924204030677,0.0,0,14890.0,28.761999999999716,4.632361111111128,30.065472865489532,24.090891501961448,5.974581363528132,80.12809780089648,32.703716951709936,24.090891501961448,0.0,41.75760120206885,2.0,4,0.0,756,58.46560846560847,331,1489,dist,variable_distance
ablation_variable_distance,C4,1032,2108,2106,87.75,99.90512333965845,0.5831913354649746,7.039707822564984,0.05379726811977217,14.058956916099774,0.959808038392318,85.94104308390023,0.3309292420403068,0.0,0,14890.0,28.76199999999971,4.632361111111128,30.065472865489532,25.055170770267427,5.010302095222135,83.33536240178962,30.569614707616292,25.055170770267427,0.0,41.75760120206885,2.0,4,0.0,756,50.661375661375665,331,1489,dist,variable_distance
ablation_variable_distance,C1,1033,2186,2098,87.41666666666667,95.97438243366881,54.00239438494553,331.00435432779545,51.01213269949697,63.78600823045267,61.11764705882353,36.21399176954733,0.2999490532847865,125.86907253732736,0,80.0,26.387999999999902,4.564999999999995,33.41834081747689,28.08112977594226,5.33721104153463,84.02909626577447,19.66247714726085,0.0,28.08112977594226,46.41436224649569,0.0,0,629.3453626866368,0,0.0,0,8,dist,variable_distance
ablation_variable_distance,C2,1033,2186,2181,90.875,99.77127172918573,1.4996175507982588,167.13458655771854,0.4493419874624164,28.395061728395067,5.470588235294116,71.60493827160494,0.27966546291242883,6.1094770451850975,0,10260.0,28.423999999999786,4.706388888888895,40.7204333515256,30.791462739403435,9.92897061212216,75.61673637800278,19.708773702486347,16.753019464596292,14.038443274807143,56.55615743267444,2.0,4,30.54738522592549,474,16.877637130801688,227,1026,dist,variable_distance
ablation_variable_distance,C3,1033,2186,2181,90.875,99.77127172918573,0.5230401105854471,4.626243758502824,0.023124700932486184,12.139917695473246,0.0,87.86008230452676,0.31478884120306977,2.3684757858670008e-17,0,14130.0,29.197999999999706,4.760138888888904,28.076017166894886,22.32246365042193,5.753553516472967,79.50723038003727,25.266825640328,22.32246365042193,0.0,38.99446828735403,2.0,4,1.1842378929335003e-16,646,59.44272445820433,315,1413,dist,variable_distance
ablation_variable_distance,C4,1033,2186,2181,90.875,99.77127172918573,0.5230401105854471,4.626243758502824,0.023124700932486184,12.139917695473246,0.0,87.86008230452676,0.31478884120306966,2.3684757858670008e-17,0,14130.0,29.197999999999702,4.760138888888904,28.076017166894886,23.41359285739346,4.662424309501444,83.39356938775845,27.219942180179657,23.41359285739346,0.0,38.99446828735403,2.0,4,1.1842378929335003e-16,646,53.56037151702786,315,1413,dist,variable_distance
ablation_variable_distance,C1,1034,2097,2094,87.25,99.85693848354794,5.733208655487001,191.9487671722482,4.01469153724859,41.95804195804196,25.59952038369304,58.04195804195804,0.3263680950269062,41.94190001892212,0,80.0,25.497999999999912,4.39194444444444,32.80748579031375,28.077909573424563,4.729576216889187,85.58385044462759,19.64777777777764,0.0,28.077909573424563,45.56595248654688,0.0,0,209.7095000946106,0,0.0,0,8,dist,variable_distance
ablation_variable_distance,C2,1034,2097,2080,86.66666666666667,99.18931807343824,1.608733391631568,174.47083987846491,0.8739830688311824,14.918414918414925,7.194244604316546,85.08158508158508,0.3069768616404474,32.052371177307215,0,13290.0,28.139999999999716,4.575416666666682,39.788329809438906,31.906662475497114,7.881667333941818,80.19100733383375,19.730972079486794,21.38051025974482,10.526152215752289,55.261569179776295,2.0,4,160.26185588653607,655,20.610687022900763,308,1329,dist,variable_distance
ablation_variable_distance,C3,1034,2097,2095,87.29166666666667,99.90462565569862,0.4408793251336665,6.33554474619929,0.024174902971456365,10.023310023310028,0.2997601918465209,89.97668997668997,0.33374795737383767,0.0,0,14840.0,28.449999999999683,4.596944444444462,30.15073534541841,24.21186967893971,5.938865666478738,80.30275017030009,28.52375050300352,24.21186967893971,0.0,41.876021313081175,2.0,4,0.0,750,53.06666666666666,342,1484,dist,variable_distance
ablation_variable_distance,C4,1034,2097,2095,87.29166666666667,99.90462565569862,0.4408793251336665,6.33554474619929,0.024174902971456365,10.023310023310028,0.2997601918465209,89.97668997668997,0.33374795737383767,0.0,0,14840.0,28.449999999999683,4.596944444444462,30.15073534541841,25.310651102211146,4.840084243207306,83.94704411763959,29.57713149552263,25.310651102211146,0.0,41.876021313081175,2.0,4,0.0,750,49.6,342,1484,dist,variable_distance
ablation_variable_distance,C1,1035,2222,2096,87.33333333333333,94.32943294329434,67.29095282031368,345.7604085193873,64.03519344582678,73.97260273972603,65.13452914798205,26.027397260273972,0.25955104138548674,109.43887631768104,0,90.0,26.8779999999999,4.644027777777773,44.361625101224774,31.603984538794275,12.757640562430499,71.24171954178865,19.624568596636365,0.0,31.603984538794275,61.61336819614552,0.0,0,547.1943815884052,0,0.0,0,9,dist,variable_distance
ablation_variable_distance,C2,1035,2222,2216,92.33333333333333,99.72997299729973,10.842702016735334,197.21499303580447,8.701915089944006,48.630136986301366,37.38789237668162,51.369863013698634,0.2799188512533483,41.639513420921745,0,8240.0,28.507999999999832,4.757222222222225,37.02921354879459,30.10627334617348,6.922940202621115,81.30411224235556,19.741153987739953,12.562102895828975,17.54417045034451,51.42946326221471,2.0,4,208.19756710460874,388,13.65979381443299,190,824,dist,variable_distance
ablation_variable_distance,C3,1035,2222,1965,81.875,88.43384338433843,31.04978612573066,429.06107872453555,29.595996477009813,35.15981735159818,18.77802690582959,64.84018264840182,0.26746930089654375,155.67590744229358,0,10540.0,28.967999999999783,4.7891666666666755,41.511051677244254,33.4768734276833,8.03417824956097,80.6456884975401,19.679516025808454,15.945814334176482,17.531059093506812,57.65423844061704,2.0,4,778.3795372114679,481,55.301455301455306,257,1054,dist,variable_distance
ablation_variable_distance,C4,1035,2222,1974,82.25,88.83888388838884,29.4138567455011,449.60829894348063,27.9378988374812,35.15981735159818,19.226457399103136,64.84018264840182,0.261051412601099,162.94505996297963,0,10330.0,28.925999999999785,4.786250000000008,43.821491463604346,33.57367898323885,10.247812480365505,76.61464240924627,19.65111737582736,16.008731291948394,17.564947691290456,60.86318258833939,2.0,4,814.7252998148981,470,50.212765957446805,253,1033,dist,variable_distance
ablation_variable_distance,C1,1036,2208,2188,91.16666666666667,99.09420289855072,31.8772655438656,284.2267481319463,28.463983785797435,75.91397849462366,67.75674125071716,24.086021505376344,0.2531807200150342,83.01834656075137,0,100.0,26.439999999999895,4.596111111111107,48.05494079458768,35.094049589943744,12.960891204643927,73.02901431083713,19.65932508119655,0.0,35.094049589943744,66.7429733258162,0.0,0,415.0917328037568,0,0.0,0,10,dist,variable_distance
ablation_variable_distance,C2,1036,2208,2203,91.79166666666667,99.77355072463769,2.582124836723931,119.36246556293426,1.0130321132152476,37.634408602150536,16.52323580034424,62.365591397849464,0.2781875327992946,16.225821939020825,0,9080.0,28.23599999999979,4.7208333333333385,39.052488192253946,31.490491490537224,7.5619967017167085,80.63632548971196,19.74138444791543,13.94475647977639,17.54573501076083,54.239566933686014,2.0,4,81.12910969510412,432,15.277777777777779,197,908,dist,variable_distance
ablation_variable_distance,C3,1036,2208,1900,79.16666666666667,86.05072463768117,40.71088055848758,526.769427722024,39.33185144101113,34.83870967741935,19.965576592082613,65.16129032258064,0.25403561265700486,199.67050177458665,0,10900.0,28.599999999999753,4.746111111111125,47.74717944347826,34.225494034388326,13.521685409089944,71.68066141980907,19.523767832432558,16.680253747249026,17.545240287139293,66.31552700483093,2.0,4,998.3525088729332,513,56.14035087719298,259,1090,dist,variable_distance
ablation_variable_distance,C4,1036,2208,1925,80.20833333333333,87.18297101449275,35.17792929095135,480.2443950448464,33.70385468357618,36.98924731182795,21.45725760183591,63.01075268817205,0.25725201199286196,174.68618394129524,0,10300.0,28.479999999999766,4.7377777777777865,46.58927568256967,33.92174403438832,12.66753164818135,72.81019835017392,19.679786398206296,16.374672600583548,17.547071433804774,64.70732733690234,2.0,4,873.4309197064761,485,49.27835051546392,247,1030,dist,variable_distance
ablation_variable_distance,C1,1037,2115,1956,81.5,92.48226950354609,104.13659804498828,454.75365786269566,100.91699416882524,69.76190476190476,65.78171091445428,30.238095238095237,0.29059945295103906,203.60868040181597,0,90.0,25.377999999999897,4.406111111111108,43.88419693762591,31.561437865820963,12.32275907180495,71.91982551413736,19.77222222222212,0.0,31.561437865820963,60.95027352448044,0.0,0,1018.0434020090798,0,0.0,0,9,dist,variable_distance
ablation_variable_distance,C2,1037,2115,2107,87.79166666666667,99.62174940898345,0.5305839525971662,87.91854158791297,0.087142189810223,11.190476190476195,0.1769911504424737,88.80952380952381,0.3113936477637485,0.0,0,13890.0,28.13799999999971,4.597777777777792,36.39828680505054,29.787973191937272,6.610313613113288,81.83894300158096,19.80262302744214,22.77502783188706,7.0129453600502085,50.553176118125776,2.0,4,0.0,674,21.958456973293767,267,1389,dist,variable_distance
ablation_variable_distance,C3,1037,2115,2112,88.0,99.8581560283688,0.3998504082185883,5.558017431469974,0.011640114323159926,9.999999999999998,0.05899705014749124,90.0,0.3276314430780319,0.0,0,15030.0,28.365999999999687,4.613611111111129,30.552680491908497,24.654342692653607,5.898337799254922,80.69453251142075,28.95020993604141,24.654342692653607,0.0,42.43427846098407,2.0,4,0.0,736,58.016304347826086,296,1503,dist,variable_distance
ablation_variable_distance,C4,1037,2115,2112,88.0,99.8581560283688,0.3998504082185883,5.558017431469974,0.011640114323159926,9.999999999999998,0.05899705014749124,90.0,0.3276314430780319,0.0,0,15030.0,28.365999999999687,4.613611111111129,30.552680491908497,25.456704063606068,5.095976428302467,83.32068955569369,28.704192118711134,25.456704063606068,0.0,42.43427846098407,2.0,4,0.0,736,52.309782608695656,296,1503,dist,variable_distance
ablation_variable_distance,C1,1038,2192,2131,88.79166666666667,97.21715328467153,25.110217238972332,308.0887028867571,22.165160384430894,61.61137440758293,54.85875706214689,38.388625592417064,0.26331317820459815,125.25414445188042,0,100.0,26.409999999999908,4.574027777777774,46.00725584634467,35.1032281908426,10.904027655502066,76.29933049708634,19.71324963488333,0.0,35.1032281908426,63.89896645325648,0.0,0,626.2707222594021,0,0.0,0,10,dist,variable_distance
ablation_variable_distance,C2,1038,2192,2186,91.08333333333333,99.72627737226277,5.484814079957974,190.63045572914828,3.8427425643984225,37.91469194312796,26.4406779661017,62.08530805687204,0.27956605473052787,21.52810620392651,0,9200.0,28.229999999999812,4.700416666666673,40.156220297009945,32.01148274852274,8.144737548487198,79.71737009049711,19.722768693288575,14.453372146120667,17.558110602402074,55.772528190291595,2.0,4,107.64053101963255,433,19.630484988452658,203,920,dist,variable_distance
ablation_variable_distance,C3,1038,2192,1972,82.16666666666667,89.96350364963503,20.82643015989348,408.55671963387357,19.82329448056722,23.222748815165872,12.372881355932208,76.77725118483413,0.26534256339862167,159.77558877678555,0,12220.0,28.833999999999744,4.742361111111125,45.276677176496165,37.2288393019539,8.047837874542267,82.2252020766223,19.659440231006172,19.67653607023476,17.552303231719133,62.88427385624469,2.0,4,798.8779438839277,561,56.14973262032086,282,1222,dist,variable_distance
ablation_variable_distance,C4,1038,2192,1972,82.16666666666667,89.96350364963503,24.8358552660833,491.3229570215238,23.797912495665074,23.696682464454977,13.276836158192095,76.30331753554502,0.25149541812109333,204.34933556770994,0,11960.0,28.781999999999748,4.738750000000014,50.26164947640639,37.23383930195391,13.0278101744525,74.08001864211013,19.640043246561373,19.676759863342397,17.557079438611506,69.8078464950089,2.0,4,1021.7466778385497,550,49.27272727272727,276,1196,dist,variable_distance
ablation_variable_distance,C1,1039,2106,2071,86.29166666666667,98.338081671415,45.754754388813716,407.16902337097696,42.655952428703664,65.66416040100252,61.335676625659055,34.335839598997495,0.32412189424249543,130.8182678063548,0,70.0,25.56199999999992,4.4076388888888856,32.716118072701654,24.570763169567627,8.14535490313402,75.10292973930022,19.592943638232914,0.0,24.570763169567627,45.43905287875229,0.0,0,654.091339031774,0,0.0,0,7,dist,variable_distance
ablation_variable_distance,C2,1039,2106,2102,87.58333333333333,99.81006647673314,0.6056458027261692,79.7472060176117,0.06368227443770826,16.79197994987469,0.05858230814294041,83.20802005012531,0.3221398099849753,0.0,0,14150.0,28.37799999999971,4.603194444444461,33.42966840540883,26.94270975421415,6.486958651194715,80.5952049164056,19.811426507735494,23.433281079600924,3.509428674613225,46.430095007512314,2.0,4,0.0,728,15.934065934065933,280,1415,dist,variable_distance
ablation_variable_distance,C3,1039,2106,2103,87.625,99.85754985754986,0.5394842832250851,4.42974716797183,0.027558257163463933,16.29072681704261,0.0,83.70927318295739,0.3304453595206329,0.0,0,14550.0,28.457999999999696,4.608750000000017,30.439670572572098,24.255607538340797,6.184063034231334,79.68419855435788,33.0252832763361,24.255607538340797,0.0,42.27732023968352,2.0,4,0.0,753,62.94820717131474,288,1455,dist,variable_distance
ablation_variable_distance,C4,1039,2106,2103,87.625,99.85754985754986,0.5394842832250851,4.42974716797183,0.027558257163463933,16.29072681704261,0.0,83.70927318295739,0.33044535952063303,0.0,0,14550.0,28.457999999999696,4.608750000000017,30.4396705725721,25.181414375119914,5.258256197452228,82.72564683341159,28.80871224577146,25.181414375119914,0.0,42.27732023968352,2.0,4,0.0,753,52.589641434262944,288,1455,dist,variable_distance
ablation_variable_distance,C1,1040,2148,2080,86.66666666666667,96.8342644320298,51.25125022002355,318.22705379886673,48.19977030561358,68.44444444444444,60.365135453474686,31.555555555555554,0.29806882525627376,110.51479496273778,0,80.0,26.077999999999903,4.4959722222222185,37.89522290774145,28.095734229598378,9.799488678143073,74.14056990243702,19.6121575265281,0.0,28.095734229598378,52.6322540385298,0.0,0,552.5739748136889,0,0.0,0,8,dist,variable_distance
ablation_variable_distance,C2,1040,2148,2129,88.70833333333333,99.11545623836126,5.974597919395221,193.88650269291867,4.201049290022093,42.44444444444444,25.795053003533564,57.55555555555556,0.27646410250195996,26.612490625010324,0,8870.0,27.835999999999835,4.618055555555559,45.67292309929444,32.74007961449261,12.932843484801829,71.68378416094498,19.604571266199528,15.189924211062895,17.550155403429713,63.43461541568672,2.0,4,133.0624531250516,431,9.048723897911833,179,887,dist,variable_distance
ablation_variable_distance,C3,1040,2148,2147,89.45833333333333,99.95344506517691,0.5885127010752406,6.5895386712940915,0.0496100906973955,14.000000000000002,0.6478209658421719,86.0,0.32418298840827253,0.0,0,13670.0,28.795999999999733,4.684722222222236,28.49412417302185,22.515905091391605,5.978219081630273,79.01946715284409,24.5741650537518,22.515905091391605,0.0,39.57517246253038,2.0,4,0.0,653,60.79632465543645,295,1367,dist,variable_distance
ablation_variable_distance,C4,1040,2148,2147,89.45833333333333,99.95344506517691,0.5885127010752406,6.5895386712940915,0.0496100906973955,14.000000000000002,0.6478209658421719,86.0,0.32418298840827253,0.0,0,13670.0,28.795999999999736,4.684722222222235,28.494124173021852,23.69549237280301,4.798631800218853,83.15922338556322,24.969006337497106,23.69549237280301,0.0,39.57517246253038,2.0,4,0.0,653,51.60796324655437,295,1367,dist,variable_distance
ablation_variable_distance,C1,1041,2146,2139,89.125,99.67381174277726,31.782409889370534,318.9652175938713,29.0253856273796,57.931034482758626,50.61367621274109,42.06896551724138,0.3006845351574689,99.53287724153206,0,80.0,25.779999999999898,4.4727777777777735,37.1535673433112,28.057949444164926,9.09561789914627,75.51885713934338,19.69871661954148,0.0,28.057949444164926,51.60217686571001,0.0,0,497.66438620766036,0,0.0,0,8,dist,variable_distance
ablation_variable_distance,C2,1041,2146,2140,89.16666666666667,99.72041006523766,0.3963611242651829,3.5783758812446953,0.009400814558835041,7.126436781609192,0.0,92.87356321839081,0.3224393556879962,0.0,0,14560.0,28.67599999999969,4.6738888888889045,29.321831952321347,23.648480728957157,5.673351223364204,80.65144349579072,19.70431966736351,23.648480728957157,0.0,40.72476660044633,2.0,4,0.0,691,23.154848046309695,302,1456,dist,variable_distance
ablation_variable_distance,C3,1041,2146,2140,89.16666666666667,99.72041006523766,0.3963611242651829,3.5783758812446953,0.009400814558835041,7.126436781609192,0.0,92.87356321839081,0.3224393556879962,0.0,0,14560.0,28.675999999999693,4.673888888888905,29.32183195232134,23.26516530415872,6.056666648162636,79.34417379510585,28.302086266946713,23.26516530415872,0.0,40.72476660044633,2.0,4,0.0,691,57.16353111432706,302,1456,dist,variable_distance
ablation_variable_distance,C4,1041,2146,2140,89.16666666666667,99.72041006523766,0.3963611242651829,3.5783758812446953,0.009400814558835041,7.126436781609192,0.0,92.87356321839081,0.3224393556879962,0.0,0,14560.0,28.67599999999969,4.673888888888905,29.321831952321347,24.27520759357338,5.046624358747976,82.78885041373265,28.247216577181018,24.27520759357338,0.0,40.72476660044633,2.0,4,0.0,691,50.36179450072359,302,1456,dist,variable_distance
ablation_variable_distance,C1,1042,2196,2180,90.83333333333333,99.27140255009107,35.20681208114318,327.02416976803136,31.862086654348165,70.70217917675545,65.45148625911385,29.297820823244553,0.2777071492752,96.58244360696992,0,90.0,26.223999999999897,4.5661111111111055,40.42542626092799,31.590964374530785,8.834461886397206,78.14627400741622,19.668888888888734,0.0,31.590964374530785,56.14642536239999,0.0,0,482.91221803484956,0,0.0,0,9,dist,variable_distance
ablation_variable_distance,C2,1042,2196,2126,88.58333333333333,96.81238615664846,22.111965359249698,326.50295420629203,19.39931721148202,55.44794188861986,48.73808188446439,44.55205811138014,0.2482696939451529,72.87941816393986,0,6450.0,27.49599999999986,4.654444444444441,51.02291017974494,31.149325485641974,19.87358469410297,61.04968410447044,19.693888888888804,10.099580089774859,21.049745395867117,70.86515302742353,2.0,4,364.3970908196994,275,22.545454545454547,151,645,dist,variable_distance
ablation_variable_distance,C3,1042,2196,2069,86.20833333333333,94.2167577413479,11.128620816517818,517.1070660543825,10.335366296451067,18.644067796610166,7.010656197420073,81.35593220338984,0.24476453819844748,218.21765729870725,0,13520.0,28.90999999999971,4.752638888888902,52.28476624855888,38.531797707864314,13.752968540694596,73.69603131567287,19.626540000033152,20.96502057462739,17.566777133236926,72.61773090077625,2.0,4,1091.0882864935363,591,60.06768189509306,310,1352,dist,variable_distance
ablation_variable_distance,C4,1042,2196,2120,88.33333333333333,96.53916211293262,4.624349341230672,347.1543314248081,3.820248982020763,19.128329297820823,6.954570947840722,80.87167070217917,0.2623376617615782,122.22095174240472,0,13320.0,28.869999999999706,4.749861111111122,45.95844176583182,39.11760326341989,6.840838502411962,85.11516439728857,19.672742580359944,21.569013003273824,17.548590260146057,63.831169119210905,2.0,4,611.1047587120236,581,46.47160068846816,305,1332,dist,variable_distance
ablation_variable_distance,C1,1043,2134,2055,85.625,96.29803186504218,35.74627257031499,274.83529248584006,32.656408212638766,64.92890995260663,59.87149532710281,35.07109004739337,0.2867742120587388,160.26364431960076,0,100.0,25.635999999999896,4.447777777777774,43.36128365885401,35.101994153981494,8.259289504872518,80.95238699607538,19.63666666666655,0.0,35.101994153981494,60.22400508174168,0.0,0,801.3182215980038,0,0.0,0,10,dist,variable_distance
ablation_variable_distance,C2,1043,2134,2130,88.75,99.81255857544518,1.051428222360768,89.20109618401912,0.23863266653404808,19.66824644549763,4.614485981308414,80.33175355450237,0.3025763961682698,0.0,0,12900.0,28.195999999999742,4.625555555555567,37.67249737942283,31.259250146316482,6.4132472331063575,82.97631513909312,19.771044615220447,20.73286757633796,10.526382569978516,52.32291302697617,2.0,4,0.0,628,12.261146496815286,300,1290,dist,variable_distance
ablation_variable_distance,C3,1043,2134,2130,88.75,99.81255857544518,0.4087340101200393,3.509136097165174,0.008301503644473424,8.056872037914697,0.0,91.9431279620853,0.32454067155778143,0.0,0,14780.0,28.5719999999997,4.6516666666666815,29.765358239198676,24.108844021496296,5.6565142177024175,80.99631735574683,22.95328160253703,24.108844021496296,0.0,41.34077533222043,2.0,4,0.0,729,57.338820301783265,345,1478,dist,variable_distance
