comparison,metric,mean_difference,median_difference,standard_error,ci95_low,ci95_high,bootstrap_ci95_low,bootstrap_ci95_high,improved_replication_rate,paired_replications
refined_C4_minus_old_C4,mean_delay,-0.26707295258314434,0.0,0.24293161103778904,-0.7552623024405973,0.2211163972743087,-0.7544396892089876,0.15684945372397788,28.000000000000004,50
refined_C4_minus_old_C4,urgent_on_time_rate,-0.7841128330659747,0.0,0.285800348412793,-1.3584501359992323,-0.209775530132717,-1.3758287576716832,-0.29461522421587777,8.0,50
