scenario,strategy,replication,one_minus_soc_mean,one_minus_soc_std,one_minus_soc_min,one_minus_soc_max,E_next_mean,E_next_std,E_next_min,E_next_max,T_idle_mean,T_idle_std,T_idle_min,T_idle_max,eta_WPT_mean,eta_WPT_std,eta_WPT_min,eta_WPT_max,D_mean,D_std,D_min,D_max,score_mean,score_std,score_min,score_max,raw_E_next_kwh_mean,raw_E_next_kwh_std,raw_E_next_kwh_min,raw_E_next_kwh_max,raw_D_s_mean,raw_D_s_std,raw_D_s_min,raw_D_s_max
v3_primary_challenge,C4,1017,0.46601240064388366,0.15560014618706164,0.11792611747464059,0.7714355252344435,0.4998159057437407,0.35041407127203195,0.0,1.0,0.054872356230729794,0.06619252528471409,0.0,0.5233207463596288,0.7586907177815713,0.2382804903593493,0.12370768717692188,1.0,0.00967993105019949,0.03845790127160496,0.0,0.3658869933512612,0.346921635631827,0.10171862392467294,0.05798285373717939,0.582714085928474,0.01408175830469645,0.002997987054216275,0.009805555555555555,0.018361111111111113,5.8079586301196935,23.074740762962985,0.0,219.5321960107567
v3_primary_challenge,C4,1018,0.49841193558251395,0.18086450651485733,0.0835187349553664,0.896719115393725,0.4961832061068701,0.35031146431153654,0.0,1.0,0.0545308477482374,0.06892156675480317,0.0,0.550577799486762,0.7646295117978839,0.2400978634794294,0.12370768717692188,1.0,0.008813427824100847,0.03693889906709934,0.0,0.3939056315011112,0.35644927497867557,0.10154187374068407,0.0721630547622302,0.6069795575562769,0.014050678541136556,0.0029971091946653723,0.009805555555555555,0.018361111111111113,5.288056694460509,22.163339440259605,0.0,236.34337890066672
v3_primary_challenge,C4,1019,0.5443162256084619,0.15312658317774497,0.1917566013955514,0.9291787358243275,0.4931938236489231,0.3564581279336567,0.0,1.0,0.05739837728531851,0.0657284798281191,0.0,0.5008225096046226,0.7591456740153907,0.24025903776854735,0.12370768717692188,1.0,0.011672801561295139,0.04327800124342183,0.0,0.3912559245123005,0.36878308727684717,0.1033706069398706,0.10383775851729427,0.6229277018884802,0.014025102713440787,0.003049697316765733,0.009805555555555555,0.018361111111111113,7.003680936777083,25.966800746053114,0.0,234.75355470738032
v3_primary_challenge,C4,1020,0.625982579721868,0.159010850454733,0.25054652193105104,0.9328684851863137,0.5064285714285713,0.35143133215014133,0.0,1.0,0.05119364333234565,0.058183836149533215,0.0,0.4125092285444569,0.7543763208134682,0.24514202625538184,0.12370768717692188,1.0,0.007563611715344562,0.03298202808148467,0.0,0.3754895557068691,0.396005873011833,0.10228273426227626,0.11949591190677318,0.6224697084838444,0.014138333333333333,0.0030066902861734337,0.009805555555555555,0.018361111111111113,4.538167029206738,19.789216848890778,0.0,225.29373342412146
v3_primary_challenge,C4,1021,0.5319453315312406,0.13117360543356948,0.13674798307663774,0.8626875461686868,0.49183924183924177,0.3586671459998109,0.0,1.0,0.06063896714974693,0.07583468206335399,0.0,0.6044756413672197,0.7579202831203833,0.24501891553753138,0.12370768717692188,1.0,0.010119455457272143,0.040085031544926854,0.0,0.3895511429612452,0.36540739221222857,0.10199865649090714,0.07433512396053998,0.6060751479157092,0.014013513513513515,0.003068596693553937,0.009805555555555555,0.018361111111111113,6.0716732743632855,24.051018926956093,0.0,233.73068577674712
v3_primary_challenge,C4,1022,0.5878278943069781,0.1725022868809438,0.1659666309108343,0.8934069030070138,0.510840623811335,0.3543951276145483,0.0,1.0,0.05871850882826839,0.072596908801657,0.0,0.6638268661420685,0.7682423610055314,0.23406167807909822,0.12370768717692188,1.0,0.009578752131977135,0.03707703586930685,0.0,0.3459883151008277,0.3877747862433252,0.10664266863118835,0.09567606369782483,0.6204308343631231,0.01417608089260809,0.0030320472029244728,0.009805555555555555,0.018361111111111113,5.747251279186281,22.246221521584125,0.0,207.59298906049662
v3_primary_challenge,C4,1023,0.4476468293324795,0.12559444450049703,0.1666715215492851,0.76182546577224,0.506036036036036,0.3600380479355063,0.0,1.0,0.059580984532370644,0.06549561842026895,0.0,0.44330260579663194,0.7611093985431155,0.23747703608556328,0.12370768717692188,1.0,0.009192211782167777,0.038098505149401184,0.0,0.3862637540739767,0.34401270298648645,0.10195231872091974,0.06449946931383307,0.5703495480662939,0.014134974974974974,0.0030803255212260004,0.009805555555555555,0.018361111111111113,5.515327069300666,22.859103089640737,0.0,231.75825244438602
v3_primary_challenge,C4,1024,0.5356736862277339,0.13418578856556712,0.17931347066385164,0.782272745083969,0.4913884007029876,0.34812336747097733,0.0,1.0,0.05497637230068176,0.06406524598348659,0.0,0.44490941892044145,0.7534178776558755,0.24245915087553757,0.12370768717692188,1.0,0.00885029986183676,0.03621771965324957,0.0,0.34234536082454725,0.3653673896823896,0.10165019989589014,0.11212127515417993,0.6028803792138266,0.01400965631712556,0.0029783888105850277,0.009805555555555555,0.018361111111111113,5.310179917102056,21.730631791949747,0.0,205.40721649472835
v3_primary_challenge,C4,1025,0.5476947924628648,0.1593783870168975,0.2048863866922471,0.932942687469079,0.4961887477313974,0.35289032832306066,0.0,1.0,0.05373623512389547,0.057860937804918015,0.0,0.39810035133604593,0.7613888765314297,0.2386223848427229,0.12370768717692188,1.0,0.008531968524829044,0.036099947406257,0.0,0.3572869443009641,0.37084855388847027,0.10245908598799934,0.11434285639668816,0.5994258807447687,0.014050725952813066,0.0030191728089861867,0.009805555555555555,0.018361111111111113,5.119181114897427,21.659968443754213,0.0,214.37216658057844
v3_primary_challenge,C4,1026,0.6260001184943836,0.12774333656854198,0.2952864275064049,0.8622204533823546,0.5184831655675112,0.35512286187393155,0.0,1.0,0.058311330882651315,0.06594625541699002,0.0,0.4672482729121839,0.7580166920206605,0.2380769345089466,0.12370768717692188,1.0,0.007968725706814329,0.03352747801225619,0.0,0.3224074984146062,0.4003754506332938,0.1000010464948973,0.12633027573891842,0.6263118547908858,0.014241467083188707,0.003038273373810299,0.009805555555555555,0.018361111111111113,4.781235424088597,20.116486807353702,0.0,193.4444990487637
