scenario,strategy,replication,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,mean_tardiness,urgent_deadline_violation_rate,normal_deadline_violation_rate,urgent_on_time_rate,idle_ratio,charging_wait,low_soc_stops,detour_distance_m,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,opportunity_charging_energy,mandatory_charging_energy,pad_utilization,mean_queue,max_queue,pad_waiting_time,charging_contention_events,different_decision_rate_C4_vs_C3,deferred_charging_requests,charging_sessions,c1_start_soc,c1_target_soc,solver_computation_time_s,solver_calls,workload,n_pads,wpt_power_kw
v3_stress_w75_p1_kw1,C1,1007,1826,1350,56.25,73.93209200438116,218.02598052314096,799.1604750213763,214.4893948759314,76.14213197969544,72.83519553072625,23.85786802030457,0.23879534711966208,567.3492040274167,0,120.0,22.001999999999924,3.810416666666664,30.477891678973883,24.13540047136957,6.342491207604317,79.18986236183825,29.650119361055577,0.0,24.13540047136957,126.99121532905787,0.0,0,2836.746020137083,0,0.0,0,12,0.3,0.7,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C2,1007,1826,1369,57.041666666666664,74.97261774370209,174.32055421885522,1109.1675854637497,171.70833114334133,58.88324873096447,51.885474860335194,41.11675126903553,0.20746710701720236,566.2024902374636,0,6800.0,23.33799999999991,3.9031944444444444,34.237280491269054,28.662761582480762,5.574518908788282,83.71798569045265,19.66125732381724,4.093963331070795,24.56879825140997,142.6553353802877,2.0,4,2831.0124511873178,403,45.16129032258064,125,680,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C3,1007,1826,1261,52.541666666666664,69.05805038335158,206.57778219379009,1328.9568018520106,204.463036300121,45.17766497461929,43.01675977653632,54.82233502538071,0.20601584003779702,648.8480590378424,0,9280.0,23.83399999999986,3.9376388888888925,38.569629692948496,30.091678249147442,8.477951443801054,78.01910075026974,19.640555555555384,5.506235121595696,24.585443127551745,160.7067903872854,2.0,4,3244.2402951892122,543,56.9060773480663,167,928,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C4,1007,1826,1267,52.791666666666664,69.38663745892661,214.0711441897868,1232.783244917569,211.83943995752625,48.47715736040609,44.902234636871505,51.52284263959391,0.20239849207998847,648.1840175528864,0,8560.0,23.689999999999873,3.927638888888892,36.331610333227914,29.725900471369656,6.605709861858257,81.81828495552026,19.7566465404244,5.172630223122275,24.55327024824738,151.381709721783,2.0,4,3240.920087764432,507,46.548323471400394,150,856,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C1,1008,1782,1452,60.5,81.48148148148148,113.68349641412095,714.9229906855641,110.43491853629959,72.02216066481995,64.60239268121042,27.977839335180054,0.2729353838555445,476.65512804473514,0,110.0,21.36799999999993,3.7113888888888864,27.84775393733466,22.0710700290766,5.776683908258059,79.25619451659465,29.704537113185058,0.0,22.0710700290766,116.03230807222774,0.0,0,2383.275640223676,0,0.0,0,11,0.3,0.7,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C2,1008,1782,1448,60.333333333333336,81.25701459034792,99.13078343594928,997.8468600363439,96.84150597883826,49.58448753462604,44.12385643912737,50.41551246537396,0.25486746211593164,411.53788118401656,0,8060.0,22.9579999999999,3.8218055555555557,30.015904546088205,25.9104311401878,4.105473405900405,86.32233987952415,19.687746020339716,4.8453196598262105,21.065111480361587,125.06626894203417,2.0,4,2057.689405920083,486,40.74074074074074,152,806,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C3,1008,1782,1304,54.333333333333336,73.17620650953984,143.7454497700848,1528.6952984766583,142.06779623721707,36.56509695290858,32.93455313159747,63.43490304709142,0.2031143688874487,623.1714547868925,0,11380.0,23.621999999999836,3.867916666666674,37.86606194864451,27.949014473521167,9.91704747512334,73.81019581974687,19.718888888888785,6.898045952453735,21.050968521067432,157.77525811935212,2.0,4,3115.8572739344622,670,60.298507462686565,208,1138,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C4,1008,1782,1288,53.666666666666664,72.27833894500561,153.8016803419657,1415.149479797402,152.0679421507499,38.504155124653735,33.919774806474315,61.495844875346265,0.23948637776636517,599.2396374783908,0,11130.0,23.57199999999984,3.864444444444451,38.770588779883326,27.976125584632285,10.79446319525104,72.15811383072959,19.677596176315316,6.921740027276227,21.05438555735606,161.54411991618056,2.0,4,2996.1981873919544,665,48.87218045112782,204,1113,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C1,1009,1761,1393,58.041666666666664,79.10278250993753,175.62722639973254,663.2544047801795,172.0202655089964,79.28994082840237,73.78777231201687,20.710059171597635,0.2733370089202898,515.0795319552785,0,120.0,21.179999999999936,3.672083333333331,28.49955892956523,24.103673629278518,4.395885300286715,84.57560234124728,29.643333333333217,0.0,24.103673629278518,118.7481622065218,0.0,0,2575.397659776392,0,0.0,0,12,0.3,0.7,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C2,1009,1761,1358,56.583333333333336,77.11527541169791,155.5188092042809,1064.0813761384425,152.98217498496263,57.692307692307686,50.105411103302885,42.30769230769231,0.2266263024240199,507.82601092645444,0,6600.0,22.475999999999928,3.7620833333333317,34.295911950994,28.70464585150082,5.591266099493173,83.69698957857534,19.722222222222076,4.1373991669591,24.567246684541722,142.89963312914165,2.0,4,2539.1300546322723,378,54.761904761904766,130,660,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C3,1009,1761,1210,50.416666666666664,68.71095968199886,201.5896490189123,1166.7192558276156,199.45869477372594,45.857988165680474,43.078004216444135,54.142011834319526,0.22591504024333772,600.6738163790623,0,9870.0,23.12999999999986,3.8075000000000045,35.688127970817014,30.863006962611962,4.8251210082050555,86.47975872494443,19.679733772149138,6.288695923684617,24.574311038927345,148.7005332117376,2.0,4,3003.3690818953114,583,58.662092624356774,186,987,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C4,1009,1761,1168,48.666666666666664,66.3259511641113,235.99413545105105,1391.0811521290093,233.78205676900492,47.633136094674555,44.483485593815885,52.366863905325445,0.2021142674489816,747.4171772753828,0,9470.0,23.049999999999876,3.801944444444447,40.505843607482,30.636451407056402,9.8693922004256,75.63464596352073,19.696582660070003,6.056207979725277,24.580243427331126,168.77434836450834,2.0,4,3737.085886376914,558,53.76344086021505,181,947,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C1,1010,1793,1543,64.29166666666667,86.0568878973787,71.46582288457766,598.5863126481355,68.66566920347721,62.70718232044199,55.76519916142557,37.29281767955801,0.27821988028168515,382.51387918404913,0,110.0,21.56599999999993,3.7388888888888863,26.84694769953113,22.113276463647153,4.733671235883973,82.36793512296876,29.70388888888878,0.0,22.113276463647153,111.86228208137969,0.0,0,1912.569395920246,0,0.0,0,11,0.3,0.7,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C2,1010,1793,1430,59.583333333333336,79.75460122699386,97.07113863269078,1018.8114207738507,95.05343764670458,44.47513812154696,38.9937106918239,55.52486187845304,0.24317369571411662,418.51679215562893,0,9170.0,23.377999999999876,3.8647222222222246,31.973901617212974,26.72860979698058,5.245291820232387,83.59508363093036,19.773309932854634,5.679378415879061,21.04923138110152,133.2245900717207,2.0,4,2092.583960778145,557,47.217235188509875,156,917,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C3,1010,1793,1320,55.0,73.61963190184049,153.21127026633994,1670.4870732813185,151.62907016493773,34.25414364640884,30.67784765897974,65.74585635359117,0.18140637463092374,779.5111884817512,0,11950.0,23.933999999999806,3.903333333333345,41.16484311928312,28.544359796980615,12.620483322302508,69.34159742639561,19.628522047349918,7.487208729783469,21.057151067197147,171.52017966367967,2.0,4,3897.555942408757,729,58.8477366255144,200,1195,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C4,1010,1793,1304,54.333333333333336,72.72727272727273,144.0184469614879,1200.41215279788,142.35099029343974,36.74033149171271,31.865828092243188,63.25966850828729,0.2432051416257658,551.0488787891192,0,11270.0,23.797999999999824,3.8938888888888963,34.40332047196573,28.10369313031395,6.29962734165178,81.68889730633657,19.64302099186544,7.051285258230761,21.052407872083187,143.34716863319053,2.0,4,2755.244393945596,684,48.53801169590643,192,1127,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C1,1011,1818,1306,54.416666666666664,71.83718371837183,295.21197393048936,1076.8788338949782,291.595469300443,79.53890489913545,74.71108089734875,20.461095100864554,0.19732346165859743,768.032870756257,0,130.0,21.85399999999992,3.7901388888888854,35.721184600968314,26.119322934255184,9.601861666713127,73.11997971519442,29.621666666666595,0.0,26.119322934255184,148.83826917070132,0.0,0,3840.1643537812856,0,0.0,0,13,0.3,0.7,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C2,1011,1818,1173,48.875,64.52145214521452,269.33796414165755,1216.0095258017977,266.6968486023437,57.636887608069166,53.501019714479945,42.363112391930834,0.20426855377740058,646.9831104121192,0,7630.0,23.353999999999886,3.894305555555556,35.38760733953293,29.129017378699693,6.258589960833235,82.314175974702,19.675419283394586,4.564790569606614,24.56422680909308,147.44836391472052,2.0,4,3234.915552060596,433,58.198614318706696,156,763,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C3,1011,1818,1122,46.75,61.71617161716172,356.59636492501744,1608.7410368215571,354.12590691422014,52.73775216138328,50.3738953093134,47.262247838616716,0.1646478038502776,896.7946290899926,0,8630.0,23.55399999999987,3.9081944444444465,40.630848237276936,29.731350712033045,10.899497525243891,73.17432936277196,19.657535776246444,5.166522160527466,24.564828551505578,169.2952009886539,2.0,4,4483.973145449962,497,63.78269617706237,178,863,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C4,1011,1818,1204,50.166666666666664,66.22662266226622,270.9808287957833,1447.2809055001112,268.3046012499368,58.789625360230545,53.9089055064582,41.210374639769455,0.14370168593381016,817.602191063174,0,7010.0,23.229999999999908,3.885694444444444,42.97615880433999,32.277295156477486,10.698863647862506,75.10511887167061,19.60444444444431,4.183138780070763,28.094156376406723,179.06732835141665,2.0,4,4088.01095531587,388,59.79381443298969,141,701,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C1,1012,1800,1302,54.25,72.33333333333334,242.63548826069174,947.7349610106862,239.23489494085308,70.39106145251397,70.3883495145631,29.608938547486037,0.2357855929955801,671.0444750077372,0,120.0,21.601999999999933,3.7501388888888876,31.705728840530387,24.09339842576415,7.612330414766233,75.99067836272172,29.73944444444433,0.0,24.09339842576415,132.10720350220996,0.0,0,3355.222375038686,0,0.0,0,12,0.3,0.7,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C2,1012,1800,1414,58.916666666666664,78.55555555555556,119.61173176955,1148.692945723517,117.46884436878146,42.737430167597765,42.0249653259362,57.262569832402235,0.20105707717540638,539.5231635447607,0,8090.0,23.1959999999999,3.860833333333334,37.04115017915639,29.709592870208688,7.331557308947703,80.2069933749701,19.62370414973737,5.14888224995743,24.560710620251253,154.338125746485,2.0,4,2697.6158177238035,479,45.72025052192067,137,809,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C3,1012,1800,1242,51.75,69.0,187.4708072613513,1217.0250887494994,185.67335937964296,36.03351955307262,35.71428571428571,63.96648044692738,0.2437882479097127,579.4357100227104,0,11430.0,23.863999999999827,3.90722222222223,33.40178102364545,28.249620647986504,5.152160375658942,84.57519264612962,19.7137723086094,7.182520925830186,21.067099722156318,139.17408759852268,2.0,4,2897.1785501135523,679,61.26656848306333,202,1143,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C4,1012,1800,1289,53.708333333333336,71.61111111111111,162.67060145342555,1145.0680279817614,160.78038641368272,38.8268156424581,36.47711511789181,61.1731843575419,0.24209655843219946,525.40094142807,0,10810.0,23.739999999999846,3.898611111111117,32.77386868533938,27.92125953687539,4.852609148463991,85.19366390628552,19.618751464643246,6.847175014084515,21.07408452279087,136.55778618891406,2.0,4,2627.0047071403505,642,52.18068535825545,190,1081,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C1,1013,1796,1511,62.958333333333336,84.1314031180401,96.24497358034006,725.9588900299166,93.21042830267594,67.44791666666667,62.110481586402265,32.55208333333333,0.24696899455864138,407.03048254888415,0,120.0,21.37999999999993,3.72972222222222,30.49705398629637,24.085390142164,6.411663844132367,78.97612062131181,29.721666666666597,0.0,24.085390142164,127.07105827623487,0.0,0,2035.1524127444209,0,0.0,0,12,0.3,0.7,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C2,1013,1796,1377,57.375,76.67037861915368,134.3490950206408,1099.541382640792,132.09280322882148,50.52083333333333,45.3257790368272,49.47916666666667,0.19788762053154013,571.9749722244949,0,9220.0,23.199999999999875,3.856111111111112,36.38681886954852,30.267001253275204,6.119817616273311,83.1812238431349,19.696411292457352,5.706560875627712,24.560440377647495,151.6117452897855,2.0,4,2859.8748611224755,562,46.619217081850536,178,922,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C3,1013,1796,1287,53.625,71.65924276169265,176.96723887207963,1512.0493303365677,175.2276625335709,38.541666666666664,34.56090651558073,61.458333333333336,0.1810769857123657,825.1150259302137,0,11560.0,23.667999999999832,3.8886111111111195,41.38334185837098,31.694862364386342,9.688479493984639,76.58845550187276,19.61555555555547,7.113380490022458,24.58148187436388,172.43059107654574,2.0,4,4125.575129651069,707,62.37623762376238,219,1156,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C4,1013,1796,1178,49.083333333333336,65.5902004454343,249.3330605426624,1462.8926863091217,247.55105980013164,38.802083333333336,35.48158640226629,61.197916666666664,0.23281741613762214,756.2492234316009,0,11020.0,23.559999999999842,3.881111111111118,37.69949965922685,27.90450125327523,9.794998405951622,74.01822704680295,19.62958343464339,6.854660146435012,21.04984110684022,157.0812485801119,2.0,4,3781.2461171580044,668,49.550898203592816,212,1102,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C1,1014,1880,1443,60.125,76.75531914893618,207.85900499562104,1208.2142753988758,204.69418114982807,65.97402597402598,64.41471571906354,34.02597402597402,0.18754636304032135,789.6977064362186,0,120.0,22.391999999999918,3.9049999999999976,35.223865996261466,24.114640671326192,11.109225324935277,68.4610845211756,29.671666666666585,0.0,24.114640671326192,146.76610831775614,0.0,0,3948.4885321810934,0,0.0,0,12,0.3,0.7,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C2,1014,1880,1324,55.166666666666664,70.42553191489361,216.1890398342689,1413.2330194670271,213.88000719527608,45.97402597402598,43.745819397993316,54.02597402597402,0.18337721300103127,809.5532932164296,0,8660.0,24.09999999999988,4.023611111111114,40.9152895066307,29.84525178243741,11.07003772419329,72.9440073437601,19.62389679333926,5.2606527605937785,24.58459902184363,170.4803729442946,2.0,4,4047.766466082148,486,48.76543209876543,186,866,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C3,1014,1880,1321,55.041666666666664,70.26595744680851,175.37207397958576,1433.1471291064333,173.58859136404305,37.142857142857146,34.381270903010034,62.857142857142854,0.2165520548264035,598.7735631995739,0,11150.0,24.597999999999818,4.058194444444453,37.90936204135229,27.840862893548532,10.06849914780376,73.44059987920441,19.703356962354956,6.786105000477942,21.054757893070587,157.9556751723012,2.0,4,2993.867815997869,644,59.3167701863354,227,1115,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C4,1014,1880,1378,57.416666666666664,73.29787234042553,148.39514076762646,1361.845547204642,146.56445104970882,38.18181818181819,35.11705685618729,61.81818181818181,0.21489496707672262,543.5986697895153,0,10470.0,24.461999999999833,4.048750000000009,37.34941895041667,27.582585115770755,9.766833834645919,73.85010501070471,19.723260779511172,6.526660572897939,21.055924542872816,155.6225789600695,2.0,4,2717.9933489475757,598,54.84949832775919,213,1047,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C1,1015,1838,1439,59.958333333333336,78.29162132752992,178.97357960013562,752.7386319222952,175.26346797282218,76.13636363636364,76.58142664872139,23.863636363636363,0.22761426940413357,540.2573639191772,0,130.0,22.07599999999993,3.830555555555551,31.419621004837303,26.12572676810422,5.293894236733084,83.15099270001363,29.678888888888743,0.0,26.12572676810422,130.91508752015542,0.0,0,2701.2868195958863,0,0.0,0,13,0.3,0.7,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C2,1015,1838,1160,48.333333333333336,63.11207834602829,313.0249447013296,1327.558745142265,310.14143934078237,61.36363636363637,56.796769851951545,38.63636363636363,0.1694352482222683,788.6344399811591,0,5410.0,23.13199999999992,3.9038888888888827,41.09246858647762,31.17367121254873,9.918797373928896,75.86224990826447,19.7688888888888,3.115470537075677,28.058200675473046,171.2186191103234,2.0,4,3943.1721999057945,313,47.92332268370607,109,541,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C3,1015,1838,1174,48.916666666666664,63.873775843307946,289.0879950757292,1334.5666335892179,286.6315979503889,48.57954545454546,48.99057873485868,51.42045454545454,0.18762489965615417,717.0027697599593,0,8430.0,23.73599999999987,3.9458333333333333,36.59553396402041,29.59211565699318,7.003418307027225,80.86264210842565,19.772222222222183,5.034851534660874,24.55726412233231,152.4813915167517,2.0,4,3585.013848799796,502,62.94820717131474,148,843,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C4,1015,1838,1184,49.333333333333336,64.41784548422198,280.6260855763906,1592.6514021283604,277.8205334898471,57.38636363636363,56.460296096904436,42.61363636363637,0.1426765127324013,785.7961364138131,0,6290.0,23.307999999999915,3.916111111111106,45.7219832313212,31.76942121254873,13.952562018772474,69.48390898053944,19.601875792616895,3.6645657029814585,28.10485550956727,190.50826346383838,2.0,4,3928.980682069066,357,55.46218487394958,121,629,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C1,1016,1770,1389,57.875,78.47457627118644,179.61587692609132,688.4423006806173,176.28071651814898,69.01408450704226,69.39929328621908,30.985915492957744,0.27713283358644214,503.08611317826114,0,120.0,21.31799999999993,3.692916666666664,27.74405996962694,24.10355991035091,3.6405000592760306,86.87827209405725,29.67888888888877,0.0,24.10355991035091,115.60024987344558,0.0,0,2515.430565891306,0,0.0,0,12,0.3,0.7,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C2,1016,1770,1306,54.416666666666664,73.78531073446327,156.16458816089477,1081.452060130371,153.8923706257249,43.098591549295776,44.45229681978798,56.901408450704224,0.21620156396362256,541.1562202875574,0,8240.0,22.941999999999897,3.8056944444444447,35.0558123243653,29.82669879923991,5.229113525125387,85.08346211823216,19.63398548192725,5.267303250835742,24.55939554840417,146.0658846848554,2.0,4,2705.781101437787,480,54.166666666666664,146,824,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C3,1016,1770,1223,50.958333333333336,69.09604519774011,218.45520746930552,1569.1636959799084,216.45461625247157,38.30985915492958,40.565371024734986,61.69014084507042,0.18856161414687,843.6753791345772,0,10490.0,23.391999999999847,3.83694444444445,41.90743675755954,31.239587688128804,10.667849069430734,74.54425778616394,19.709073736615807,6.675994622024796,24.563593066104012,174.61431982316472,2.0,4,4218.376895672886,621,61.67471819645732,184,1049,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C4,1016,1770,1262,52.583333333333336,71.2994350282486,185.680874220052,1261.9535085484038,183.5499855314571,40.28169014084507,43.46289752650176,59.71830985915493,0.20026707969508956,667.2244661645825,0,9540.0,23.20199999999987,3.8237500000000044,38.24206331431222,30.683587688128803,7.558475626183413,80.23517830599211,19.749971707192003,6.134218854757019,24.549368833371787,159.34193047630092,2.0,4,3336.122330822913,560,59.64285714285714,166,954,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C1,1017,1771,1509,62.875,85.20609824957651,87.56584020367873,647.2132307098902,84.82290659265556,56.09756097560976,56.84736091298146,43.90243902439025,0.28574394062889674,390.46579089352565,0,110.0,21.23999999999993,3.688749999999998,26.677393791199073,22.107637579035465,4.5697562121636075,82.87030491834933,29.66940065345885,0.0,22.107637579035465,111.1558074633295,0.0,0,1952.328954467628,0,0.0,0,11,0.3,0.7,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C2,1017,1771,1400,58.333333333333336,79.05138339920948,94.7454863480819,1060.8926492726798,93.0157655611447,36.043360433604335,33.52353780313837,63.956639566395665,0.24531312078732456,445.7298686872033,0,10870.0,23.39199999999985,3.8381944444444507,32.953027703715605,27.90680424570226,5.046223458013341,84.68661664905419,19.597992177788964,6.837669300408655,21.069134945293612,137.304282098815,2.0,4,2228.649343436017,652,47.85276073619632,186,1087,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C3,1017,1771,1262,52.583333333333336,71.2591756070017,237.28074414499494,1697.0504242836448,235.81671330506418,28.997289972899733,28.95863052781741,71.00271002710026,0.2238879448737448,942.4260431754494,0,12600.0,23.7379999999998,3.8622222222222318,42.24196362881554,28.85977646792451,13.382187160891032,68.32015841289558,19.683333333333213,7.807107409659563,21.052669058264947,176.00818178673143,2.0,4,4712.130215877247,750,61.199999999999996,229,1260,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C4,1017,1771,1330,55.416666666666664,75.09881422924902,127.32629319929188,1252.0731913120594,125.75832125009583,30.62330623306233,31.241084165477883,69.37669376693766,0.24067752662816896,559.0494729413047,0,12360.0,23.689999999999817,3.8588888888888975,36.74974174253891,28.74997091236895,7.9997708301699655,78.23176313397057,19.603814597388105,7.696075596247814,21.053895316121135,153.12392392724547,2.0,4,2795.247364706524,740,47.83783783783784,222,1236,,,0.0,0,75,1,1
