metric,C4,C5,C4_minus_C5
mean_delay,6.488236701790839,6.781273430539999,-0.29303672874915954
urgent_on_time_rate,81.92428804853742,82.9782785767604,-1.0539905282229824
completion_rate,97.35156825342612,97.1470854627084,0.20448279071771935
wpt_loss,7.394720275769419,7.750554739198086,-0.35583446342866676
fleet_min_soc,22.331698418483548,21.65399014001283,0.6777082784707176
charging_wait,48.65910494899094,53.03138729216689,-4.372282343175954
