scenario,strategy,replication,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,mean_tardiness,urgent_deadline_violation_rate,normal_deadline_violation_rate,urgent_on_time_rate,idle_ratio,charging_wait,low_soc_stops,detour_distance_m,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,opportunity_charging_energy,mandatory_charging_energy,pad_utilization,mean_queue,max_queue,pad_waiting_time,charging_contention_events,different_decision_rate_C4_vs_C3,deferred_charging_requests,charging_sessions
stress_w105_p2_kw5,C1,1007,2563,2520,105.0,98.32227857978933,11.302378909914838,103.42620567028668,7.931608955931096,76.81159420289855,59.77125808055695,23.18840579710145,0.213227277720362,2.2727854254609823,0,100.0,30.83999999999986,5.345416666666663,44.896966701116135,35.109594915814014,9.787371785302124,78.20037186374374,19.633968455940465,0.0,35.109594915814014,18.707069458798387,0.0,0,11.363927127304912,0,0.0,0,10
stress_w105_p2_kw5,C2,1007,2563,2545,106.04166666666669,99.29769801014436,2.289656071317009,51.01019592000109,0.4283109984316183,45.833333333333336,11.437095972153156,54.16666666666666,0.2178097188910844,4.736951571734002e-17,0,10610.0,32.94199999999969,5.491388888888904,42.14750199868265,34.11731844533986,8.03018355334282,80.94742707742495,19.653306762325016,23.57380569749897,10.54351274784088,17.561459166117775,1.5,3,2.3684757858670006e-16,162,8.641975308641975,276,1061
stress_w105_p2_kw5,C3,1007,2563,2545,106.04166666666669,99.29769801014436,1.855532441826824,52.2809519941773,0.3008934186553001,37.68115942028986,8.403779214321238,62.31884057971014,0.2198255051702537,0.0,0,13020.0,33.42399999999964,5.524861111111132,40.938030231181074,33.29992157967203,7.638108651509066,81.34226632699254,19.71423992640592,29.78563357599233,3.514288003679704,17.05751259632546,1.5,3,0.0,181,34.25414364640884,336,1302
stress_w105_p2_kw5,C4,1007,2563,2545,106.04166666666669,99.29769801014436,1.8374066104370683,9.46085163599455,0.2827675872655442,37.68115942028986,8.403779214321238,62.31884057971014,0.2262546495015423,0.0,0,13010.0,33.421999999999635,5.524722222222243,37.08054363240793,30.13561627091818,6.944927361489778,81.27069702554208,23.107437408470663,30.13561627091818,0.0,15.450226513503312,1.5,3,0.0,181,35.91160220994475,336,1301
stress_w105_p2_kw5,C1,1008,2487,2472,103.0,99.3968636911942,7.341857192769663,108.09073166161312,4.529133770806848,68.18181818181819,44.52296819787986,31.818181818181817,0.233650224475791,0.0,0,100.0,29.72599999999987,5.173055555555549,45.30986531452537,35.08629225129882,10.223573063226544,77.436319900185,19.698693582749584,0.0,35.08629225129882,18.879110547718906,0.0,0,0.0,0,0.0,0,10
stress_w105_p2_kw5,C2,1008,2487,2482,103.41666666666669,99.7989545637314,1.3148904258345846,53.13623071199739,0.1890109801562312,36.95652173913043,3.0287733467945444,63.04347826086957,0.2291694454246565,0.0,0,14200.0,32.545999999999665,5.368888888888905,47.998332745206085,38.60282374337808,9.395509001828014,80.42534299742653,19.77568729330629,31.59038792786177,7.0124358155163256,19.99930531050253,1.5,3,0.0,208,13.942307692307692,373,1420
stress_w105_p2_kw5,C3,1008,2487,2482,103.41666666666669,99.7989545637314,1.056675566531838,7.765434361543642,0.0834944306818676,32.41106719367589,0.6057546693589044,67.58893280632411,0.2349418677229836,0.0,0,15480.0,32.80199999999964,5.386666666666686,44.53487936620979,35.49561365522563,9.039265710984196,79.70295229351721,47.9334459582649,35.49561365522563,0.0,18.556199735920757,1.5,3,0.0,234,44.87179487179488,403,1548
stress_w105_p2_kw5,C4,1008,2487,2482,103.41666666666669,99.7989545637314,1.056675566531838,7.765434361543642,0.0834944306818676,32.41106719367589,0.6057546693589044,67.58893280632411,0.2349418677229836,0.0,0,15480.0,32.80199999999963,5.386666666666685,44.5348793662098,35.86617257921951,8.668706786990313,80.53501679951209,49.02014118388699,35.86617257921951,0.0,18.556199735920757,1.5,3,0.0,234,40.5982905982906,403,1548
stress_w105_p2_kw5,C1,1009,2483,2477,103.20833333333331,99.75835682641966,7.371639449783271,67.34699222374256,4.579098130762424,62.68343815513626,45.51345962113659,37.316561844863735,0.2433058545810886,0.0,0,100.0,29.83799999999989,5.175833333333328,40.18315391801346,35.1003125181674,5.082841399846065,87.35081519430582,19.65279163938088,0.0,35.1003125181674,16.742980799172276,0.0,0,0.0,0,0.0,0,10
stress_w105_p2_kw5,C2,1009,2483,2478,103.25,99.79863068868303,1.1699697649496297,47.81236484249445,0.0944945950379496,30.188679245283023,0.4486540378863424,69.81132075471697,0.2338932702928259,0.0,0,14300.0,32.67799999999966,5.373055555555574,45.83070449097113,37.13640091091615,8.694303580054997,81.02952228943415,19.603881470718548,33.61659498445207,3.5198059264640724,19.09612687123797,1.5,3,0.0,201,11.940298507462686,364,1430
