scenario,strategy,replication,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,mean_tardiness,urgent_deadline_violation_rate,normal_deadline_violation_rate,urgent_on_time_rate,idle_ratio,charging_wait,low_soc_stops,detour_distance_m,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,opportunity_charging_energy,mandatory_charging_energy,pad_utilization,mean_queue,max_queue,pad_waiting_time,charging_contention_events,different_decision_rate_C4_vs_C3,deferred_charging_requests,charging_sessions,case,seed
eta_corrected,C4,1019,2165,2150,89.58333333333333,99.30715935334872,0.9635818525021016,238.6542850306362,0.2925952549937365,18.04008908685969,1.689976689976691,81.9599109131403,0.2851942044891719,44.344580715077704,0,13590.0,28.787999999999734,4.705416666666679,40.83008638389809,33.27931437198862,7.550772011909503,81.50684291746386,19.705240195446986,22.754067885662216,10.525246486326402,56.70845331096962,2.0,4,221.72290357538853,658,54.40729483282675,300,1359,"C4-Variable scheduler
uses predicted η",1019
eta_corrected,C4,1020,2168,2037,84.875,93.95756457564576,9.324091010788514,396.38908747833045,8.549139576802329,17.721518987341767,7.050197405527358,82.27848101265823,0.26376619041310934,138.07595993507746,0,13410.0,28.553999999999714,4.6929166666666795,48.24417145128063,38.58629182006982,9.657879631210822,79.98125091449893,19.644319599211492,21.02292660971583,17.56336521035399,67.00579368233423,2.0,4,690.3797996753873,632,43.037974683544306,294,1341,"C4-Fixed scheduler
assumes η=90%",1020
eta_corrected,C4,1020,2168,2121,88.375,97.83210332103322,2.3204675958391263,302.69365106344753,1.6271259428190745,16.455696202531644,4.3993231810490645,83.54430379746836,0.26950346036064093,87.96822428663299,0,13670.0,28.60599999999971,4.69652777777779,46.17875427016923,39.89229182006984,6.28646245009941,86.38667813921445,19.785544728481185,22.355792759821334,17.53649906024851,64.13715870856842,2.0,4,439.84112143316503,640,50.31250000000001,300,1367,"C4-Variable scheduler
uses predicted η",1020
eta_corrected,C4,1021,2077,2075,86.45833333333333,99.90370727010111,0.3523624837113242,3.927491739775481,0.012846377652533013,7.263922518159804,0.0,92.7360774818402,0.3345428613685612,0.0,0,15420.0,27.945999999999696,4.536944444444461,31.864569907317932,25.338708690639038,6.525861216678919,79.52000847442731,30.18244037495264,25.338708690639038,0.0,44.256347093497155,2.0,4,0.0,749,47.79706275033378,330,1542,"C4-Fixed scheduler
assumes η=90%",1021
eta_corrected,C4,1021,2077,2075,86.45833333333333,99.90370727010111,0.3523624837113242,3.927491739775481,0.012846377652533013,7.263922518159804,0.0,92.7360774818402,0.3345428613685613,0.0,0,15420.0,27.9459999999997,4.536944444444462,31.86456990731793,26.386584356530292,5.477985550787677,82.80853761177056,29.877117660431686,26.386584356530292,0.0,44.256347093497155,2.0,4,0.0,749,51.4018691588785,330,1542,"C4-Variable scheduler
uses predicted η",1021
eta_corrected,C4,1022,2140,2136,89.0,99.81308411214953,0.5330634697597588,7.386009976900736,0.028772012411647733,13.064133016627078,0.3490401396160525,86.93586698337292,0.32306532247679876,0.0,0,14280.0,28.581999999999695,4.659861111111128,29.69648390835242,24.208955356518647,5.487528551833803,81.52128525124702,26.606077689533148,24.208955356518647,0.0,41.2451165393784,2.0,4,0.0,703,40.6827880512091,308,1428,"C4-Fixed scheduler
assumes η=90%",1022
eta_corrected,C4,1022,2140,2136,89.0,99.81308411214953,0.5330634697597588,7.386009976900736,0.028772012411647733,13.064133016627078,0.3490401396160525,86.93586698337292,0.32306532247679876,0.0,0,14280.0,28.581999999999695,4.659861111111128,29.69648390835242,24.89885542207214,4.797628486280306,83.84445612791586,26.18523003776263,24.89885542207214,0.0,41.2451165393784,2.0,4,0.0,703,50.355618776671406,308,1428,"C4-Variable scheduler
uses predicted η",1022
eta_corrected,C4,1023,2108,2099,87.45833333333333,99.573055028463,0.506678461200047,5.800026870446163,0.026454623160660516,14.1439205955335,0.11730205278592809,85.8560794044665,0.3295124701619257,0.0,0,14650.0,28.26999999999969,4.59819444444446,30.575510741706715,24.779902800946136,5.795607940760606,81.04493498172364,37.54818149592247,24.779902800946136,0.0,42.46598714125937,2.0,4,0.0,735,45.57823129251701,325,1465,"C4-Fixed scheduler
assumes η=90%",1023
eta_corrected,C4,1023,2108,2099,87.45833333333333,99.573055028463,0.506678461200047,5.800026870446163,0.026454623160660516,14.1439205955335,0.11730205278592809,85.8560794044665,0.32951247016192575,0.0,0,14650.0,28.269999999999687,4.59819444444446,30.575510741706715,25.452653277137603,5.122857464569142,83.24522684888058,37.994809773870784,25.452653277137603,0.0,42.46598714125937,2.0,4,0.0,735,52.38095238095239,325,1465,"C4-Variable scheduler
uses predicted η",1023
eta_corrected,C4,1024,2089,2086,86.91666666666667,99.85639061752035,0.3424254369830056,3.8618322079422795,0.005456564076469874,5.398457583547556,0.0,94.60154241645245,0.33316867534591355,0.0,0,15370.0,28.121999999999698,4.564166666666683,31.159276875471072,25.316052045304875,5.843224830166226,81.24723865217152,32.54949725031449,25.316052045304875,0.0,43.27677343815431,2.0,4,0.0,751,40.87882822902797,331,1537,"C4-Fixed scheduler
assumes η=90%",1024
