scenario,strategy,replication,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,mean_tardiness,urgent_deadline_violation_rate,normal_deadline_violation_rate,urgent_on_time_rate,idle_ratio,charging_wait,low_soc_stops,detour_distance_m,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,opportunity_charging_energy,mandatory_charging_energy,pad_utilization,mean_queue,max_queue,pad_waiting_time,charging_contention_events,different_decision_rate_C4_vs_C3,deferred_charging_requests,charging_sessions,c1_start_soc,c1_target_soc,solver_computation_time_s,solver_calls,workload,n_pads,wpt_power_kw
v3_stress_w90_p2_kw5,C3,1014,2235,2232,93.0,99.86577181208054,0.5399599313713014,4.6116134686338075,0.01600241077993837,11.88340807174888,0.0,88.11659192825113,0.2954809401495981,0.0,0,19820.0,30.59599999999959,4.918472222222246,50.21143591024111,40.1724027663013,10.039033143939859,80.0064806712842,62.98016449312844,40.1724027663013,0.0,20.921431629267126,1.5,3,0.0,190,53.68421052631579,436,1982,,,0.0,0,90,2,5
v3_stress_w90_p2_kw5,C4,1014,2235,2232,93.0,99.86577181208054,0.5398174504776656,4.6116134686338075,0.01600241077993837,11.88340807174888,0.0,88.11659192825113,0.2953329043315082,0.0,0,20270.0,30.685999999999584,4.924722222222247,50.30025740109503,40.270719969540714,10.029537431554374,80.06066380221749,62.98016449312844,40.270719969540714,0.0,20.9584405837896,1.5,3,0.0,176,54.54545454545454,450,2027,,,0.0,0,90,2,5
v3_stress_w90_p2_kw5,C1,1015,2188,2184,91.0,99.81718464351006,1.463088512422322,32.51486656276235,0.37784396401526976,29.099307159353348,6.2678062678062645,70.90069284064666,0.32929911532467443,0.0,0,150.0,26.257999999999903,4.558472222222216,37.753864138528655,30.185115656993112,7.5687484815355415,79.95238724766331,29.63611111111098,0.0,30.185115656993112,15.73077672438694,0.0,0,0.0,0,0.0,0,15,0.3,0.7,0.0,0,90,2,5
v3_stress_w90_p2_kw5,C2,1015,2188,2184,91.0,99.81718464351006,0.5743637301164308,5.769557529002365,0.031207675266562148,15.011547344110854,0.17094017094017033,84.98845265588915,0.30451681401188396,0.0,0,20460.0,30.319999999999588,4.840555555555578,52.62324492620294,42.134646760668915,10.48859816553405,80.06850740534362,45.365176877034784,42.134646760668915,0.0,21.92635205258454,1.5,3,0.0,201,45.27363184079602,439,2046,,,0.0,0,90,2,5
v3_stress_w90_p2_kw5,C3,1015,2188,2184,91.0,99.81718464351006,0.5737946084445783,5.769557529002365,0.03117657420779482,15.011547344110854,0.17094017094017033,84.98845265588915,0.30455128765709616,0.0,0,20030.0,30.233999999999597,4.834583333333354,52.60256073907562,42.05628378451904,10.5462769545566,79.95101986219024,49.706159872061924,42.05628378451904,0.0,21.9177336412815,1.5,3,0.0,217,52.53456221198156,418,2003,,,0.0,0,90,2,5
v3_stress_w90_p2_kw5,C4,1015,2188,2184,91.0,99.81718464351006,0.5743048480180053,5.769557529002365,0.031207675266562148,15.011547344110854,0.17094017094017033,84.98845265588915,0.30447499843615133,0.0,0,20230.0,30.273999999999596,4.837361111111133,52.6483342716425,42.09906043950798,10.549273832134556,79.96275859801213,49.706159872061924,42.09906043950798,0.0,21.936805946517715,1.5,3,0.0,212,53.77358490566038,429,2023,,,0.0,0,90,2,5
v3_stress_w90_p2_kw5,C1,1016,2129,2120,88.33333333333333,99.577266322217,2.2581456219121523,42.28455612472814,0.9744430025406494,27.45995423340961,16.252955082742314,72.5400457665904,0.34584645976918094,2.3954803309404813,0,150.0,25.68399999999991,4.4448611111111065,37.658790805158134,30.140143243684264,7.518647561473868,80.03481418090557,29.61833333333324,0.0,30.140143243684264,15.691162835482555,0.0,0,11.977401654702408,0,0.0,0,15,0.3,0.7,0.0,0,90,2,5
v3_stress_w90_p2_kw5,C2,1016,2129,2127,88.625,99.90605918271488,0.4210740771067404,3.6966934230548456,0.010101045347220235,8.924485125858128,0.0,91.07551487414187,0.3217809246545752,0.0,0,21610.0,29.975999999999587,4.742916666666692,52.098111873921546,41.656560613660034,10.441551260261555,79.95790848326659,56.79697012358778,41.656560613660034,0.0,21.707546614133967,1.5,3,0.0,147,42.857142857142854,463,2161,,,0.0,0,90,2,5
v3_stress_w90_p2_kw5,C3,1016,2129,2127,88.625,99.90605918271488,0.4211449904694796,3.6966934230548456,0.01003834029726236,8.924485125858128,0.0,91.07551487414187,0.3219678306353775,0.0,0,21170.0,29.887999999999593,4.736805555555581,51.98596828544016,41.5624446052764,10.4235236801638,79.94935167326084,56.79697012358778,41.5624446052764,0.0,21.66082011893339,1.5,3,0.0,153,62.091503267973856,457,2117,,,0.0,0,90,2,5
v3_stress_w90_p2_kw5,C4,1016,2129,2127,88.625,99.90605918271488,0.42059842492474653,3.6966934230548456,0.01003834029726236,8.924485125858128,0.0,91.07551487414187,0.3218159333545347,0.0,0,21570.0,29.967999999999588,4.742361111111137,52.07710665394583,41.648005058104474,10.429101595841395,79.97373075055206,56.79697012358778,41.648005058104474,0.0,21.698794439144095,1.5,3,0.0,150,59.333333333333336,461,2157,,,0.0,0,90,2,5
v3_stress_w90_p2_kw5,C1,1017,2134,2128,88.66666666666667,99.71883786316776,1.0203649316901158,35.41605897428878,0.2787330635611423,17.841409691629963,3.214285714285714,82.15859030837004,0.3568872037314305,0.0,0,120.0,25.5879999999999,4.444444444444439,30.201011094475035,24.11727646792437,6.083734626550662,79.85585778065682,29.678888888888803,0.0,24.11727646792437,12.583754622697928,0.0,0,0.0,0,0.0,0,12,0.3,0.7,0.0,0,90,2,5
v3_stress_w90_p2_kw5,C2,1017,2134,2131,88.79166666666667,99.85941893158387,0.3705351226699965,4.3543638225032435,0.006782124257838918,6.38766519823789,0.0,93.6123348017621,0.32490117544461466,0.0,0,22010.0,29.96599999999959,4.748472222222247,49.39262806656449,39.515710948760926,9.876917117803623,80.00325654975711,51.20734114505267,39.515710948760926,0.0,20.580261694401862,1.5,3,0.0,144,52.77777777777778,519,2201,,,0.0,0,90,2,5
v3_stress_w90_p2_kw5,C3,1017,2134,2131,88.79166666666667,99.85941893158387,0.3703743207206995,4.3543638225032435,0.006782124257838918,6.38766519823789,0.0,93.6123348017621,0.3250232836005301,0.0,0,21670.0,29.897999999999595,4.743750000000024,49.319363173015276,39.472583192551305,9.846779980464014,80.03465708605994,52.0157058365052,39.472583192551305,0.0,20.549734655423027,1.5,3,0.0,155,60.64516129032258,509,2167,,,0.0,0,90,2,5
v3_stress_w90_p2_kw5,C4,1017,2134,2131,88.79166666666667,99.85941893158387,0.37041202279880614,4.3543638225032435,0.006782124257838918,6.38766519823789,0.0,93.6123348017621,0.3249214078598769,0.0,0,22010.0,29.965999999999593,4.748472222222246,49.38048861740724,39.51502210200573,9.865466515401536,80.02152916744568,51.709578031220296,39.51502210200573,0.0,20.575203590586337,1.5,3,0.0,148,56.75675675675676,522,2201,,,0.0,0,90,2,5
v3_stress_w90_p2_kw5,C1,1018,2228,2212,92.16666666666667,99.2818671454219,1.7820316981585673,37.499646718266256,0.5754945087694123,31.35964912280702,8.63431151241535,68.64035087719299,0.31830807036916975,0.0,0,150.0,26.7139999999999,4.640138888888883,37.68182444516479,30.133548691090635,7.548275754074152,79.96839095448117,29.628888888888795,0.0,30.133548691090635,15.700760185485327,0.0,0,0.0,0,0.0,0,15,0.3,0.7,0.0,0,90,2,5
v3_stress_w90_p2_kw5,C2,1018,2228,2222,92.58333333333333,99.73070017953322,0.5518429909889807,4.856616691833187,0.02297430325868996,14.254385964912286,0.0,85.74561403508771,0.2969693546406845,0.0,0,20570.0,30.79799999999959,4.923750000000023,50.48505388225597,40.39575276624222,10.089301116013763,80.01527117402989,63.60599449307548,40.39575276624222,0.0,21.03543911760666,1.5,3,0.0,154,61.038961038961034,473,2057,,,0.0,0,90,2,5
v3_stress_w90_p2_kw5,C3,1018,2228,2222,92.58333333333333,99.73070017953322,0.5517299188328108,4.856616691833187,0.02297430325868996,14.254385964912286,0.0,85.74561403508771,0.2970598204757877,0.0,0,20200.0,30.72399999999959,4.918611111111134,50.43077438119402,40.354077346797084,10.076697034396956,80.01875410789924,63.60599449307548,40.354077346797084,0.0,21.012822658830853,1.5,3,0.0,155,56.774193548387096,460,2020,,,0.0,0,90,2,5
v3_stress_w90_p2_kw5,C4,1018,2228,2222,92.58333333333333,99.73070017953322,0.5516928567543755,4.856616691833187,0.02297430325868996,14.254385964912286,0.0,85.74561403508771,0.29699519004204816,0.0,0,20370.0,30.757999999999598,4.920972222222245,50.46955264143777,40.36891882614473,10.100633815293056,79.9866785286304,63.60599449307548,40.36891882614473,0.0,21.02898026726571,1.5,3,0.0,174,60.91954022988506,465,2037,,,0.0,0,90,2,5
